warehouse_id,shelf_id,zone_id,rack_id,shelf_level,shelf_capacity_units,product_slots,used_units,free_units,space_utilization_pct,_row_id,_source_file,_source_sheet,_staged_at
WH-KOL-008,WH-KOL-008-Z02-R02-S03,Z02,R02,S03,1000,5,154,846,15.4,298,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,WH-KOL-008-Z02-R02-S04,Z02,R02,S04,1000,5,151,849,15.1,299,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,WH-KOL-008-Z02-R02-S05,Z02,R02,S05,1000,5,159,841,15.9,300,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,WH-KOL-008-Z03-R01-S01,Z03,R01,S01,1000,5,168,832,16.8,301,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,WH-KOL-008-Z03-R01-S02,Z03,R01,S02,1000,5,179,821,17.9,302,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,WH-KOL-008-Z03-R01-S03,Z03,R01,S03,1000,5,177,823,17.7,303,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,WH-KOL-008-Z03-R01-S04,Z03,R01,S04,1000,5,211,789,21.1,304,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,WH-KOL-008-Z03-R01-S05,Z03,R01,S05,1000,5,184,816,18.4,305,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,WH-KOL-008-Z03-R02-S01,Z03,R02,S01,1000,5,167,833,16.7,306,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,WH-KOL-008-Z03-R02-S02,Z03,R02,S02,1000,5,234,766,23.4,307,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,WH-KOL-008-Z03-R02-S03,Z03,R02,S03,1000,5,247,753,24.7,308,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,WH-KOL-008-Z03-R02-S04,Z03,R02,S04,1000,5,144,856,14.4,309,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,WH-KOL-008-Z03-R02-S05,Z03,R02,S05,1000,5,142,858,14.2,310,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,WH-KOL-008-Z04-R01-S01,Z04,R01,S01,1000,5,139,861,13.9,311,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,WH-KOL-008-Z04-R01-S02,Z04,R01,S02,1000,5,143,857,14.3,312,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,WH-KOL-008-Z04-R01-S03,Z04,R01,S03,1000,5,145,855,14.5,313,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,WH-KOL-008-Z04-R01-S04,Z04,R01,S04,1000,5,155,845,15.5,314,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,WH-KOL-008-Z04-R01-S05,Z04,R01,S05,1000,5,149,851,14.9,315,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,WH-KOL-008-Z04-R02-S01,Z04,R02,S01,1000,5,165,835,16.5,316,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,WH-KOL-008-Z04-R02-S02,Z04,R02,S02,1000,5,232,768,23.2,317,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,WH-KOL-008-Z04-R02-S03,Z04,R02,S03,1000,5,266,734,26.6,318,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,WH-KOL-008-Z04-R02-S04,Z04,R02,S04,1000,5,143,857,14.3,319,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,WH-KOL-008-Z04-R02-S05,Z04,R02,S05,1000,5,150,850,15.0,320,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z01-R01-S01,Z01,R01,S01,1000,5,291,709,29.1,321,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z01-R01-S02,Z01,R01,S02,1000,5,265,735,26.5,322,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z01-R01-S03,Z01,R01,S03,1000,5,192,808,19.2,323,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z01-R01-S04,Z01,R01,S04,1000,5,162,838,16.2,324,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z01-R01-S05,Z01,R01,S05,1000,5,285,715,28.5,325,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z01-R02-S01,Z01,R02,S01,1000,5,291,709,29.1,326,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z01-R02-S02,Z01,R02,S02,1000,5,394,606,39.4,327,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z01-R02-S03,Z01,R02,S03,1000,5,319,681,31.9,328,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z01-R02-S04,Z01,R02,S04,1000,5,278,722,27.8,329,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z01-R02-S05,Z01,R02,S05,1000,5,221,779,22.1,330,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z02-R01-S01,Z02,R01,S01,1000,5,240,760,24.0,331,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z02-R01-S02,Z02,R01,S02,1000,5,190,810,19.0,332,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z02-R01-S03,Z02,R01,S03,1000,5,174,826,17.4,333,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z02-R01-S04,Z02,R01,S04,1000,5,183,817,18.3,334,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z02-R01-S05,Z02,R01,S05,1000,5,179,821,17.9,335,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z02-R02-S01,Z02,R02,S01,1000,5,161,839,16.1,336,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z02-R02-S02,Z02,R02,S02,1000,5,160,840,16.0,337,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z02-R02-S03,Z02,R02,S03,1000,5,185,815,18.5,338,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z02-R02-S04,Z02,R02,S04,1000,5,189,811,18.9,339,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z02-R02-S05,Z02,R02,S05,1000,5,175,825,17.5,340,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z03-R01-S01,Z03,R01,S01,1000,5,166,834,16.6,341,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z03-R01-S02,Z03,R01,S02,1000,5,188,812,18.8,342,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z03-R01-S03,Z03,R01,S03,1000,5,186,814,18.6,343,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z03-R01-S04,Z03,R01,S04,1000,5,220,780,22.0,344,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z03-R01-S05,Z03,R01,S05,1000,5,191,809,19.1,345,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z03-R02-S01,Z03,R02,S01,1000,5,221,779,22.1,346,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z03-R02-S02,Z03,R02,S02,1000,5,290,710,29.0,347,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z03-R02-S03,Z03,R02,S03,1000,5,308,692,30.8,348,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z03-R02-S04,Z03,R02,S04,1000,5,188,812,18.8,349,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z03-R02-S05,Z03,R02,S05,1000,5,192,808,19.2,350,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z04-R01-S01,Z04,R01,S01,1000,5,164,836,16.4,351,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z04-R01-S02,Z04,R01,S02,1000,5,194,806,19.4,352,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z04-R01-S03,Z04,R01,S03,1000,5,186,814,18.6,353,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z04-R01-S04,Z04,R01,S04,1000,5,182,818,18.2,354,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z04-R01-S05,Z04,R01,S05,1000,5,182,818,18.2,355,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z04-R02-S01,Z04,R02,S01,1000,5,171,829,17.1,356,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z04-R02-S02,Z04,R02,S02,1000,5,281,719,28.1,357,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z04-R02-S03,Z04,R02,S03,1000,5,290,710,29.0,358,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z04-R02-S04,Z04,R02,S04,1000,5,165,835,16.5,359,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z04-R02-S05,Z04,R02,S05,1000,5,190,810,19.0,360,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z01-R01-S01,Z01,R01,S01,1000,5,362,638,36.2,361,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z01-R01-S02,Z01,R01,S02,1000,5,280,720,28.0,362,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z01-R01-S03,Z01,R01,S03,1000,5,183,817,18.3,363,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z01-R01-S04,Z01,R01,S04,1000,5,193,807,19.3,364,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z01-R01-S05,Z01,R01,S05,1000,5,305,695,30.5,365,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z01-R02-S01,Z01,R02,S01,1000,5,289,711,28.9,366,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z01-R02-S02,Z01,R02,S02,1000,5,376,624,37.6,367,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z01-R02-S03,Z01,R02,S03,1000,5,328,672,32.8,368,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z01-R02-S04,Z01,R02,S04,1000,5,297,703,29.7,369,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z01-R02-S05,Z01,R02,S05,1000,5,287,713,28.7,370,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z02-R01-S01,Z02,R01,S01,1000,5,254,746,25.4,371,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z02-R01-S02,Z02,R01,S02,1000,5,201,799,20.1,372,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z02-R01-S03,Z02,R01,S03,1000,5,211,789,21.1,373,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z02-R01-S04,Z02,R01,S04,1000,5,207,793,20.7,374,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z02-R01-S05,Z02,R01,S05,1000,5,217,783,21.7,375,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z02-R02-S01,Z02,R02,S01,1000,5,205,795,20.5,376,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z02-R02-S02,Z02,R02,S02,1000,5,190,810,19.0,377,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z02-R02-S03,Z02,R02,S03,1000,5,200,800,20.0,378,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z02-R02-S04,Z02,R02,S04,1000,5,211,789,21.1,379,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z02-R02-S05,Z02,R02,S05,1000,5,201,799,20.1,380,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z03-R01-S01,Z03,R01,S01,1000,5,202,798,20.2,381,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z03-R01-S02,Z03,R01,S02,1000,5,231,769,23.1,382,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z03-R01-S03,Z03,R01,S03,1000,5,241,759,24.1,383,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z03-R01-S04,Z03,R01,S04,1000,5,292,708,29.2,384,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z03-R01-S05,Z03,R01,S05,1000,5,224,776,22.4,385,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z03-R02-S01,Z03,R02,S01,1000,5,231,769,23.1,386,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z03-R02-S02,Z03,R02,S02,1000,5,335,665,33.5,387,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z03-R02-S03,Z03,R02,S03,1000,5,381,619,38.1,388,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z03-R02-S04,Z03,R02,S04,1000,5,202,798,20.2,389,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z03-R02-S05,Z03,R02,S05,1000,5,204,796,20.4,390,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z04-R01-S01,Z04,R01,S01,1000,5,199,801,19.9,391,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z04-R01-S02,Z04,R01,S02,1000,5,188,812,18.8,392,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z04-R01-S03,Z04,R01,S03,1000,5,187,813,18.7,393,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z04-R01-S04,Z04,R01,S04,1000,5,226,774,22.6,394,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z04-R01-S05,Z04,R01,S05,1000,5,176,824,17.6,395,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z04-R02-S01,Z04,R02,S01,1000,5,206,794,20.6,396,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z04-R02-S02,Z04,R02,S02,1000,5,295,705,29.5,397,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z04-R02-S03,Z04,R02,S03,1000,5,357,643,35.7,398,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z04-R02-S04,Z04,R02,S04,1000,5,202,798,20.2,399,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z04-R02-S05,Z04,R02,S05,1000,5,223,777,22.3,400,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z01-R01-S01,Z01,R01,S01,1000,5,254,746,25.4,401,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z01-R01-S02,Z01,R01,S02,1000,5,222,778,22.2,402,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z01-R01-S03,Z01,R01,S03,1000,5,153,847,15.3,403,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z01-R01-S04,Z01,R01,S04,1000,5,161,839,16.1,404,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z01-R01-S05,Z01,R01,S05,1000,5,244,756,24.4,405,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z01-R02-S01,Z01,R02,S01,1000,5,237,763,23.7,406,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z01-R02-S02,Z01,R02,S02,1000,5,297,703,29.7,407,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z01-R02-S03,Z01,R02,S03,1000,5,275,725,27.5,408,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z01-R02-S04,Z01,R02,S04,1000,5,244,756,24.4,409,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z01-R02-S05,Z01,R02,S05,1000,5,187,813,18.7,410,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z02-R01-S01,Z02,R01,S01,1000,5,176,824,17.6,411,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z02-R01-S02,Z02,R01,S02,1000,5,160,840,16.0,412,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z02-R01-S03,Z02,R01,S03,1000,5,144,856,14.4,413,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z02-R01-S04,Z02,R01,S04,1000,5,163,837,16.3,414,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z02-R01-S05,Z02,R01,S05,1000,5,156,844,15.6,415,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z02-R02-S01,Z02,R02,S01,1000,5,153,847,15.3,416,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z02-R02-S02,Z02,R02,S02,1000,5,152,848,15.2,417,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z02-R02-S03,Z02,R02,S03,1000,5,168,832,16.8,418,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z02-R02-S04,Z02,R02,S04,1000,5,150,850,15.0,419,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z02-R02-S05,Z02,R02,S05,1000,5,146,854,14.6,420,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z03-R01-S01,Z03,R01,S01,1000,5,133,867,13.3,421,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z03-R01-S02,Z03,R01,S02,1000,5,191,809,19.1,422,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z03-R01-S03,Z03,R01,S03,1000,5,161,839,16.1,423,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z03-R01-S04,Z03,R01,S04,1000,5,185,815,18.5,424,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z03-R01-S05,Z03,R01,S05,1000,5,173,827,17.3,425,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z03-R02-S01,Z03,R02,S01,1000,5,152,848,15.2,426,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z03-R02-S02,Z03,R02,S02,1000,5,277,723,27.7,427,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z03-R02-S03,Z03,R02,S03,1000,5,265,735,26.5,428,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z03-R02-S04,Z03,R02,S04,1000,5,154,846,15.4,429,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z03-R02-S05,Z03,R02,S05,1000,5,158,842,15.8,430,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z04-R01-S01,Z04,R01,S01,1000,5,140,860,14.0,431,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z04-R01-S02,Z04,R01,S02,1000,5,147,853,14.7,432,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z04-R01-S03,Z04,R01,S03,1000,5,142,858,14.2,433,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z04-R01-S04,Z04,R01,S04,1000,5,158,842,15.8,434,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z04-R01-S05,Z04,R01,S05,1000,5,161,839,16.1,435,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z04-R02-S01,Z04,R02,S01,1000,5,150,850,15.0,436,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z04-R02-S02,Z04,R02,S02,1000,5,234,766,23.4,437,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z04-R02-S03,Z04,R02,S03,1000,5,249,751,24.9,438,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z04-R02-S04,Z04,R02,S04,1000,5,147,853,14.7,439,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z04-R02-S05,Z04,R02,S05,1000,5,148,852,14.8,440,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,WH-KOL-012-Z01-R01-S01,Z01,R01,S01,1000,5,230,770,23.0,441,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,WH-KOL-012-Z01-R01-S02,Z01,R01,S02,1000,5,219,781,21.9,442,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,WH-KOL-012-Z01-R01-S03,Z01,R01,S03,1000,5,141,859,14.1,443,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,WH-KOL-012-Z01-R01-S04,Z01,R01,S04,1000,5,137,863,13.7,444,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,WH-KOL-012-Z01-R01-S05,Z01,R01,S05,1000,5,218,782,21.8,445,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,WH-KOL-012-Z01-R02-S01,Z01,R02,S01,1000,5,208,792,20.8,446,inventory_stock.xlsx,Shelf_Master,2026-09-21T14:25:30.977573+00:00
