warehouse_id,product_id,product_name,category_name,shelf_id,current_stock_units,available_stock_units,cost_price_rs,selling_price_rs,margin_per_unit_rs,stock_cost_value_rs,available_sales_value_rs,gross_margin_potential_rs,snapshot_date,_row_id,_source_file,_source_sheet,_staged_at
WH-KOL-010,DAI-004,Amul Masti Dahi,Dairy & Milk Products,WH-KOL-010-Z01-R02-S04,40,39,70.0,80.6,10.6,,,,2026-08-31,1844,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,DAI-005,Mother Dairy Curd,Dairy & Milk Products,WH-KOL-010-Z01-R02-S04,107,102,68.8,79.2,10.4,,,,2026-08-31,1845,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,DAI-006,Amul Butter,Dairy & Milk Products,WH-KOL-010-Z01-R02-S05,41,39,428.2,492.2,64.0,,,,2026-08-31,1846,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,DAI-007,Amul Paneer,Dairy & Milk Products,WH-KOL-010-Z01-R02-S05,40,37,309.8,356.2,46.4,,,,2026-08-31,1847,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,DAI-008,Amul Cheese Slices,Dairy & Milk Products,WH-KOL-010-Z01-R02-S05,52,48,383.6,441.0,57.4,,,,2026-08-31,1848,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,DAI-009,Epigamia Greek Yogurt,Dairy & Milk Products,WH-KOL-010-Z01-R02-S05,57,55,705.6,811.2,105.6,,,,2026-08-31,1849,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,DAI-010,Amul Fresh Cream,Dairy & Milk Products,WH-KOL-010-Z01-R02-S05,97,92,319.0,367.0,48.0,,,,2026-08-31,1850,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,BAK-001,Britannia White Bread,Bread & Bakery,WH-KOL-010-Z02-R01-S01,37,35,42.8,49.2,6.4,,,,2026-08-31,1851,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,BAK-002,Britannia Brown Bread,Bread & Bakery,WH-KOL-010-Z02-R01-S01,48,44,42.8,49.2,6.4,,,,2026-08-31,1852,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,BAK-003,Modern Milk Bread,Bread & Bakery,WH-KOL-010-Z02-R01-S01,68,64,42.8,49.2,6.4,,,,2026-08-31,1853,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,BAK-004,Harvest Gold White Bread,Bread & Bakery,WH-KOL-010-Z02-R01-S01,65,61,42.8,49.2,6.4,,,,2026-08-31,1854,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,BAK-005,Britannia Fruit Cake,Bread & Bakery,WH-KOL-010-Z02-R01-S01,36,34,162.4,186.8,24.4,,,,2026-08-31,1855,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,BAK-006,Monginis Chocolate Cake,Bread & Bakery,WH-KOL-010-Z02-R01-S02,40,36,162.4,186.8,24.4,,,,2026-08-31,1856,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,BAK-007,Monginis Cream Roll,Bread & Bakery,WH-KOL-010-Z02-R01-S02,48,46,85.6,98.4,12.8,,,,2026-08-31,1857,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,BAK-008,Modern Sandwich Bread,Bread & Bakery,WH-KOL-010-Z02-R01-S02,30,27,42.8,49.2,6.4,,,,2026-08-31,1858,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,BAK-009,Britannia Croissant,Bread & Bakery,WH-KOL-010-Z02-R01-S02,34,31,94.0,108.0,14.0,,,,2026-08-31,1859,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,BAK-010,Theobroma Brownie Box,Bread & Bakery,WH-KOL-010-Z02-R01-S02,49,47,422.2,485.6,63.4,,,,2026-08-31,1860,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,STP-001,India Gate Basmati Rice,Rice & Staples,WH-KOL-010-Z02-R01-S03,40,38,259.4,298.4,39.0,,,,2026-08-31,1861,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,STP-002,Daawat Basmati Rice,Rice & Staples,WH-KOL-010-Z02-R01-S03,50,48,255.0,293.2,38.2,,,,2026-08-31,1862,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,STP-003,Fortune Rozana Rice,Rice & Staples,WH-KOL-010-Z02-R01-S03,37,34,231.8,266.6,34.8,,,,2026-08-31,1863,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,STP-004,Gobindobhog Rice,Rice & Staples,WH-KOL-010-Z02-R01-S03,40,37,231.8,266.6,34.8,,,,2026-08-31,1864,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,STP-005,India Gate Dubar Rice,Rice & Staples,WH-KOL-010-Z02-R01-S03,44,40,259.4,298.4,39.0,,,,2026-08-31,1865,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,STP-006,Daawat Sona Masuri Rice,Rice & Staples,WH-KOL-010-Z02-R01-S04,40,36,255.0,293.2,38.2,,,,2026-08-31,1866,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,STP-007,Lal Qilla Basmati Rice,Rice & Staples,WH-KOL-010-Z02-R01-S04,47,43,231.8,266.6,34.8,,,,2026-08-31,1867,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,STP-008,Fortune Everyday Rice,Rice & Staples,WH-KOL-010-Z02-R01-S04,37,34,231.8,266.6,34.8,,,,2026-08-31,1868,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,STP-009,Kohinoor Basmati Rice,Rice & Staples,WH-KOL-010-Z02-R01-S04,42,39,231.8,266.6,34.8,,,,2026-08-31,1869,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,STP-010,Miniket Rice,Rice & Staples,WH-KOL-010-Z02-R01-S04,41,39,231.8,266.6,34.8,,,,2026-08-31,1870,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,FLO-001,Aashirvaad Whole Wheat Atta,"Flour, Atta & Baking Essentials",WH-KOL-010-Z02-R01-S05,41,38,218.8,251.8,33.0,,,,2026-08-31,1871,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,FLO-002,Fortune Chakki Fresh Atta,"Flour, Atta & Baking Essentials",WH-KOL-010-Z02-R01-S05,39,37,218.8,251.8,33.0,,,,2026-08-31,1872,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,FLO-003,Pillsbury Chakki Fresh Atta,"Flour, Atta & Baking Essentials",WH-KOL-010-Z02-R01-S05,42,40,218.8,251.8,33.0,,,,2026-08-31,1873,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,FLO-004,Annapurna Atta,"Flour, Atta & Baking Essentials",WH-KOL-010-Z02-R01-S05,46,44,218.8,251.8,33.0,,,,2026-08-31,1874,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,FLO-005,Aashirvaad Multigrain Atta,"Flour, Atta & Baking Essentials",WH-KOL-010-Z02-R01-S05,49,47,218.8,251.8,33.0,,,,2026-08-31,1875,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,FLO-006,Tata Sampann Besan,"Flour, Atta & Baking Essentials",WH-KOL-010-Z02-R02-S01,49,45,240.8,277.0,36.2,,,,2026-08-31,1876,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,FLO-007,Fortune Maida,"Flour, Atta & Baking Essentials",WH-KOL-010-Z02-R02-S01,44,41,218.8,251.8,33.0,,,,2026-08-31,1877,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,FLO-008,Rajdhani Besan,"Flour, Atta & Baking Essentials",WH-KOL-010-Z02-R02-S01,32,31,218.8,251.8,33.0,,,,2026-08-31,1878,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,FLO-009,Pillsbury Maida,"Flour, Atta & Baking Essentials",WH-KOL-010-Z02-R02-S01,35,32,218.8,251.8,33.0,,,,2026-08-31,1879,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,FLO-010,Baking Soda,"Flour, Atta & Baking Essentials",WH-KOL-010-Z02-R02-S01,45,43,218.8,251.8,33.0,,,,2026-08-31,1880,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,DAL-001,Tata Sampann Toor Dal,Pulses & Dal,WH-KOL-010-Z02-R02-S02,31,28,619.8,712.8,93.0,,,,2026-08-31,1881,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,DAL-002,Tata Sampann Moong Dal,Pulses & Dal,WH-KOL-010-Z02-R02-S02,36,33,619.8,712.8,93.0,,,,2026-08-31,1882,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,DAL-003,Tata Sampann Masoor Dal,Pulses & Dal,WH-KOL-010-Z02-R02-S02,47,44,619.8,712.8,93.0,,,,2026-08-31,1883,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,DAL-004,Fortune Chana Dal,Pulses & Dal,WH-KOL-010-Z02-R02-S02,37,35,563.6,647.8,84.2,,,,2026-08-31,1884,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,DAL-005,Fortune Urad Dal,Pulses & Dal,WH-KOL-010-Z02-R02-S02,39,35,563.6,647.8,84.2,,,,2026-08-31,1885,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,DAL-006,India Gate Moong Dal,Pulses & Dal,WH-KOL-010-Z02-R02-S03,45,41,631.0,725.6,94.6,,,,2026-08-31,1886,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,DAL-007,India Gate Masoor Dal,Pulses & Dal,WH-KOL-010-Z02-R02-S03,41,38,631.0,725.6,94.6,,,,2026-08-31,1887,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,DAL-008,Tata Sampann Rajma,Pulses & Dal,WH-KOL-010-Z02-R02-S03,36,34,619.8,712.8,93.0,,,,2026-08-31,1888,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,DAL-009,Tata Sampann Kabuli Chana,Pulses & Dal,WH-KOL-010-Z02-R02-S03,47,43,619.8,712.8,93.0,,,,2026-08-31,1889,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,DAL-010,Organic Tattva Moong Dal,Pulses & Dal,WH-KOL-010-Z02-R02-S03,31,28,761.0,875.2,114.2,,,,2026-08-31,1890,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,OIL-001,Fortune Sunflower Oil,Cooking Oil & Ghee,WH-KOL-010-Z02-R02-S04,49,45,690.2,793.6,103.4,,,,2026-08-31,1891,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,OIL-002,Fortune Rice Bran Oil,Cooking Oil & Ghee,WH-KOL-010-Z02-R02-S04,35,32,690.2,793.6,103.4,,,,2026-08-31,1892,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,OIL-003,Saffola Gold Oil,Cooking Oil & Ghee,WH-KOL-010-Z02-R02-S04,34,31,814.6,936.6,122.0,,,,2026-08-31,1893,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,OIL-004,Saffola Active Oil,Cooking Oil & Ghee,WH-KOL-010-Z02-R02-S04,46,44,814.6,936.6,122.0,,,,2026-08-31,1894,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,OIL-005,Emami Healthy & Tasty Mustard Oil,Cooking Oil & Ghee,WH-KOL-010-Z02-R02-S04,47,45,690.2,793.6,103.4,,,,2026-08-31,1895,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,OIL-006,Fortune Soyabean Oil,Cooking Oil & Ghee,WH-KOL-010-Z02-R02-S05,39,36,690.2,793.6,103.4,,,,2026-08-31,1896,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,OIL-007,Gemini Refined Sunflower Oil,Cooking Oil & Ghee,WH-KOL-010-Z02-R02-S05,31,29,690.2,793.6,103.4,,,,2026-08-31,1897,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,OIL-008,Dhara Mustard Oil,Cooking Oil & Ghee,WH-KOL-010-Z02-R02-S05,35,32,690.2,793.6,103.4,,,,2026-08-31,1898,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,OIL-009,Amul Pure Ghee,Cooking Oil & Ghee,WH-KOL-010-Z02-R02-S05,50,46,3312.8,3809.6,496.8,,,,2026-08-31,1899,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,OIL-010,Patanjali Cow Ghee,Cooking Oil & Ghee,WH-KOL-010-Z02-R02-S05,46,42,3248.0,3735.2,487.2,,,,2026-08-31,1900,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,FRT-001,Apple,Fresh Fruits,WH-KOL-010-Z03-R01-S01,45,44,385.0,442.6,57.6,,,,2026-08-31,1901,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,FRT-002,Banana,Fresh Fruits,WH-KOL-010-Z03-R01-S01,39,37,175.0,201.2,26.2,,,,2026-08-31,1902,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,FRT-003,Mango,Fresh Fruits,WH-KOL-010-Z03-R01-S01,32,31,280.0,322.0,42.0,,,,2026-08-31,1903,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,FRT-004,Orange,Fresh Fruits,WH-KOL-010-Z03-R01-S01,40,38,166.4,191.2,24.8,,,,2026-08-31,1904,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,FRT-005,Guava,Fresh Fruits,WH-KOL-010-Z03-R01-S01,46,42,148.6,170.8,22.2,,,,2026-08-31,1905,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,FRT-006,Papaya,Fresh Fruits,WH-KOL-010-Z03-R01-S02,34,32,113.6,130.8,17.2,,,,2026-08-31,1906,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,FRT-007,Pomegranate,Fresh Fruits,WH-KOL-010-Z03-R01-S02,80,74,385.0,442.6,57.6,,,,2026-08-31,1907,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,FRT-008,Watermelon,Fresh Fruits,WH-KOL-010-Z03-R01-S02,40,39,253.0,290.8,37.8,,,,2026-08-31,1908,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,FRT-009,Grapes,Fresh Fruits,WH-KOL-010-Z03-R01-S02,44,40,315.0,362.2,47.2,,,,2026-08-31,1909,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,FRT-010,Pineapple,Fresh Fruits,WH-KOL-010-Z03-R01-S02,33,32,299.0,343.8,44.8,,,,2026-08-31,1910,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,VEG-001,Potato,Fresh Vegetables,WH-KOL-010-Z03-R01-S03,39,35,56.4,65.0,8.6,,,,2026-08-31,1911,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,VEG-002,Tomato,Fresh Vegetables,WH-KOL-010-Z03-R01-S03,31,28,84.0,96.6,12.6,,,,2026-08-31,1912,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,VEG-003,Onion,Fresh Vegetables,WH-KOL-010-Z03-R01-S03,74,67,91.0,104.8,13.8,,,,2026-08-31,1913,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,VEG-004,Green Peas,Fresh Vegetables,WH-KOL-010-Z03-R01-S03,48,46,107.8,124.0,16.2,,,,2026-08-31,1914,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,VEG-005,Cauliflower,Fresh Vegetables,WH-KOL-010-Z03-R01-S03,49,45,230.0,264.4,34.4,,,,2026-08-31,1915,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,VEG-006,Spinach,Fresh Vegetables,WH-KOL-010-Z03-R01-S04,43,42,77.0,88.6,11.6,,,,2026-08-31,1916,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,VEG-007,Carrot,Fresh Vegetables,WH-KOL-010-Z03-R01-S04,46,41,54.6,63.0,8.4,,,,2026-08-31,1917,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,VEG-008,Cucumber,Fresh Vegetables,WH-KOL-010-Z03-R01-S04,77,70,47.0,54.2,7.2,,,,2026-08-31,1918,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,VEG-009,Green Chilli,Fresh Vegetables,WH-KOL-010-Z03-R01-S04,42,40,107.8,124.0,16.2,,,,2026-08-31,1919,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,VEG-010,Brinjal,Fresh Vegetables,WH-KOL-010-Z03-R01-S04,84,79,50.6,58.4,7.8,,,,2026-08-31,1920,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,BIS-001,Parle-G,Biscuits & Cookies,WH-KOL-010-Z03-R01-S05,32,29,29.4,33.6,4.2,,,,2026-08-31,1921,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,BIS-002,Britannia Good Day,Biscuits & Cookies,WH-KOL-010-Z03-R01-S05,46,44,32.2,36.8,4.6,,,,2026-08-31,1922,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,BIS-003,Britannia Marie Gold,Biscuits & Cookies,WH-KOL-010-Z03-R01-S05,45,43,32.2,36.8,4.6,,,,2026-08-31,1923,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,BIS-004,Britannia Bourbon,Biscuits & Cookies,WH-KOL-010-Z03-R01-S05,48,46,32.2,36.8,4.6,,,,2026-08-31,1924,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,BIS-005,Parle Hide & Seek,Biscuits & Cookies,WH-KOL-010-Z03-R01-S05,53,51,32.2,36.8,4.6,,,,2026-08-31,1925,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,BIS-006,Sunfeast Dark Fantasy,Biscuits & Cookies,WH-KOL-010-Z03-R02-S01,48,46,32.2,36.8,4.6,,,,2026-08-31,1926,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,BIS-007,Sunfeast Marie Light,Biscuits & Cookies,WH-KOL-010-Z03-R02-S01,37,35,32.2,36.8,4.6,,,,2026-08-31,1927,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,BIS-008,Oreo Original,Biscuits & Cookies,WH-KOL-010-Z03-R02-S01,54,51,32.2,36.8,4.6,,,,2026-08-31,1928,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,BIS-009,Tiger Glucose Biscuits,Biscuits & Cookies,WH-KOL-010-Z03-R02-S01,48,45,29.4,33.6,4.2,,,,2026-08-31,1929,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,BIS-010,Jim Jam Sandwich Biscuits,Biscuits & Cookies,WH-KOL-010-Z03-R02-S01,44,40,32.2,36.8,4.6,,,,2026-08-31,1930,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,TEA-001,Tata Tea Gold,Tea & Coffee,WH-KOL-010-Z03-R02-S02,65,60,196.0,225.4,29.4,,,,2026-08-31,1931,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,TEA-002,Tata Tea Premium,Tea & Coffee,WH-KOL-010-Z03-R02-S02,64,60,196.0,225.4,29.4,,,,2026-08-31,1932,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,TEA-003,Brooke Bond Red Label,Tea & Coffee,WH-KOL-010-Z03-R02-S02,56,53,196.0,225.4,29.4,,,,2026-08-31,1933,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,TEA-004,Brooke Bond Taj Mahal,Tea & Coffee,WH-KOL-010-Z03-R02-S02,84,80,196.0,225.4,29.4,,,,2026-08-31,1934,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,TEA-005,Society Tea,Tea & Coffee,WH-KOL-010-Z03-R02-S02,66,61,196.0,225.4,29.4,,,,2026-08-31,1935,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,TEA-006,Wagh Bakri Premium Tea,Tea & Coffee,WH-KOL-010-Z03-R02-S03,71,66,196.0,225.4,29.4,,,,2026-08-31,1936,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,TEA-007,Nescafé Classic,Tea & Coffee,WH-KOL-010-Z03-R02-S03,79,76,196.0,225.4,29.4,,,,2026-08-31,1937,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,TEA-008,Nescafé Sunrise,Tea & Coffee,WH-KOL-010-Z03-R02-S03,70,64,196.0,225.4,29.4,,,,2026-08-31,1938,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,TEA-009,Bru Instant Coffee,Tea & Coffee,WH-KOL-010-Z03-R02-S03,85,80,829.4,953.8,124.4,,,,2026-08-31,1939,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,TEA-010,Tata Coffee Grand,Tea & Coffee,WH-KOL-010-Z03-R02-S03,76,73,622.2,715.6,93.4,,,,2026-08-31,1940,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,PCR-001,Sunsilk Shampoo,Personal Care,WH-KOL-010-Z03-R02-S04,34,31,226.2,260.0,33.8,,,,2026-08-31,1941,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,PCR-002,Clinic Plus Shampoo,Personal Care,WH-KOL-010-Z03-R02-S04,49,45,226.2,260.0,33.8,,,,2026-08-31,1942,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,PCR-003,Dove Body Wash,Personal Care,WH-KOL-010-Z03-R02-S04,35,32,207.4,238.4,31.0,,,,2026-08-31,1943,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,PCR-004,Lux Soap,Personal Care,WH-KOL-010-Z03-R02-S04,46,43,132.0,151.8,19.8,,,,2026-08-31,1944,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,PCR-005,Pears Soap,Personal Care,WH-KOL-010-Z03-R02-S04,38,35,132.0,151.8,19.8,,,,2026-08-31,1945,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,PCR-006,Dettol Body Wash,Personal Care,WH-KOL-010-Z03-R02-S05,41,37,207.4,238.4,31.0,,,,2026-08-31,1946,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,PCR-007,Nivea Body Lotion,Personal Care,WH-KOL-010-Z03-R02-S05,49,47,196.0,225.4,29.4,,,,2026-08-31,1947,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,PCR-008,Vaseline Body Lotion,Personal Care,WH-KOL-010-Z03-R02-S05,35,33,196.0,225.4,29.4,,,,2026-08-31,1948,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,PCR-009,Himalaya Face Wash,Personal Care,WH-KOL-010-Z03-R02-S05,48,46,271.4,312.2,40.8,,,,2026-08-31,1949,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,PCR-010,Mamaearth Face Wash,Personal Care,WH-KOL-010-Z03-R02-S05,31,29,393.4,452.4,59.0,,,,2026-08-31,1950,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,ORL-001,Colgate Strong Teeth,Oral Care,WH-KOL-010-Z04-R01-S01,42,40,282.6,324.8,42.2,,,,2026-08-31,1951,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,ORL-002,Colgate MaxFresh,Oral Care,WH-KOL-010-Z04-R01-S01,35,33,282.6,324.8,42.2,,,,2026-08-31,1952,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,ORL-003,Colgate Visible White,Oral Care,WH-KOL-010-Z04-R01-S01,30,29,282.6,324.8,42.2,,,,2026-08-31,1953,inventory_stock.xlsx,Inventory_Valuation,2026-09-21T14:25:30.977573+00:00
