warehouse_id,product_id,available_stock_units,avg_weekly_demand_units,weeks_of_cover,target_stock_units,shortage_units,reorder_flag,stock_status,inventory_risk,cost_price_rs,selling_price_rs,stock_cost_value_rs,available_sales_value_rs,_row_id,_source_file,_source_sheet,_staged_at
WH-KOL-009,OIL-005,31,4.2,,,,,Healthy,NORMAL,690.2,793.6,,,1695,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,OIL-006,34,4.4,,,,,Healthy,NORMAL,690.2,793.6,,,1696,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,OIL-007,33,4.0,,,,,Healthy,NORMAL,690.2,793.6,,,1697,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,OIL-008,25,4.0,,,,,Healthy,NORMAL,690.2,793.6,,,1698,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,OIL-009,32,4.0,,,,,Healthy,NORMAL,3312.8,3809.6,,,1699,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,OIL-010,40,5.6,,,,,Healthy,NORMAL,3248.0,3735.2,,,1700,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,FRT-001,27,17.4,,,,,Healthy,NORMAL,385.0,442.6,,,1701,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,FRT-002,28,14.4,,,,,Healthy,NORMAL,175.0,201.2,,,1702,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,FRT-003,34,14.0,,,,,Healthy,NORMAL,280.0,322.0,,,1703,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,FRT-004,34,20.7,,,,,Healthy,NORMAL,166.4,191.2,,,1704,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,FRT-005,34,14.8,,,,,Healthy,NORMAL,148.6,170.8,,,1705,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,FRT-006,38,20.5,,,,,Healthy,NORMAL,113.6,130.8,,,1706,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,FRT-007,46,45.9,,,,,Healthy,NORMAL,385.0,442.6,,,1707,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,FRT-008,30,18.4,,,,,Healthy,NORMAL,253.0,290.8,,,1708,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,FRT-009,25,22.6,,,,,Healthy,NORMAL,315.0,362.2,,,1709,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,FRT-010,34,17.4,,,,,Healthy,NORMAL,299.0,343.8,,,1710,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,VEG-001,39,16.6,,,,,Healthy,NORMAL,56.4,65.0,,,1711,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,VEG-002,25,13.0,,,,,Healthy,NORMAL,84.0,96.6,,,1712,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,VEG-003,49,50.7,,,,,Healthy,NORMAL,91.0,104.8,,,1713,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,VEG-004,33,16.6,,,,,Healthy,NORMAL,107.8,124.0,,,1714,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,VEG-005,30,12.9,,,,,Healthy,NORMAL,230.0,264.4,,,1715,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,VEG-006,36,14.1,,,,,Healthy,NORMAL,77.0,88.6,,,1716,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,VEG-007,38,17.0,,,,,Healthy,NORMAL,54.6,63.0,,,1717,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,VEG-008,60,45.4,,,,,Healthy,NORMAL,47.0,54.2,,,1718,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,VEG-009,31,11.8,,,,,Healthy,NORMAL,107.8,124.0,,,1719,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,VEG-010,42,34.6,,,,,Healthy,NORMAL,50.6,58.4,,,1720,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,BIS-001,26,16.4,,,,,Healthy,NORMAL,29.4,33.6,,,1721,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,BIS-002,34,11.1,,,,,Healthy,NORMAL,32.2,36.8,,,1722,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,BIS-003,37,14.2,,,,,Healthy,NORMAL,32.2,36.8,,,1723,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,BIS-004,30,15.8,,,,,Healthy,NORMAL,32.2,36.8,,,1724,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,BIS-005,54,39.4,,,,,Healthy,NORMAL,32.2,36.8,,,1725,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,BIS-006,29,17.7,,,,,Healthy,NORMAL,32.2,36.8,,,1726,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,BIS-007,38,17.1,,,,,Healthy,NORMAL,32.2,36.8,,,1727,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,BIS-008,62,51.8,,,,,Healthy,NORMAL,32.2,36.8,,,1728,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,BIS-009,41,15.2,,,,,Healthy,NORMAL,29.4,33.6,,,1729,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,BIS-010,35,11.1,,,,,Healthy,NORMAL,32.2,36.8,,,1730,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,TEA-001,47,41.9,,,,,Healthy,NORMAL,196.0,225.4,,,1731,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,TEA-002,54,55.6,,,,,Healthy,NORMAL,196.0,225.4,,,1732,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,TEA-003,61,32.7,,,,,Healthy,NORMAL,196.0,225.4,,,1733,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,TEA-004,55,51.3,,,,,Healthy,NORMAL,196.0,225.4,,,1734,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,TEA-005,57,47.4,,,,,Healthy,NORMAL,196.0,225.4,,,1735,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,TEA-006,69,57.1,,,,,Healthy,NORMAL,196.0,225.4,,,1736,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,TEA-007,55,56.5,,,,,Healthy,NORMAL,196.0,225.4,,,1737,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,TEA-008,41,46.4,,,,,Healthy,NORMAL,196.0,225.4,,,1738,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,TEA-009,55,42.4,,,,,Healthy,NORMAL,829.4,953.8,,,1739,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,TEA-010,65,40.4,,,,,Healthy,NORMAL,622.2,715.6,,,1740,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,PCR-001,38,4.2,,,,,Healthy,NORMAL,226.2,260.0,,,1741,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,PCR-002,36,4.0,,,,,Healthy,NORMAL,226.2,260.0,,,1742,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,PCR-003,37,5.5,,,,,Healthy,NORMAL,207.4,238.4,,,1743,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,PCR-004,39,5.5,,,,,Healthy,NORMAL,132.0,151.8,,,1744,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,PCR-005,29,4.0,,,,,Healthy,NORMAL,132.0,151.8,,,1745,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,PCR-006,33,4.0,,,,,Healthy,NORMAL,207.4,238.4,,,1746,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,PCR-007,28,4.0,,,,,Healthy,NORMAL,196.0,225.4,,,1747,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,PCR-008,41,5.5,,,,,Healthy,NORMAL,196.0,225.4,,,1748,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,PCR-009,41,5.3,,,,,Healthy,NORMAL,271.4,312.2,,,1749,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,PCR-010,39,4.9,,,,,Healthy,NORMAL,393.4,452.4,,,1750,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,ORL-001,35,5.1,,,,,Healthy,NORMAL,282.6,324.8,,,1751,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,ORL-002,33,5.4,,,,,Healthy,NORMAL,282.6,324.8,,,1752,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,ORL-003,32,4.8,,,,,Healthy,NORMAL,282.6,324.8,,,1753,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,ORL-004,29,5.5,,,,,Healthy,NORMAL,282.6,324.8,,,1754,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,ORL-005,28,4.4,,,,,Healthy,NORMAL,282.6,324.8,,,1755,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,ORL-006,31,4.0,,,,,Healthy,NORMAL,1051.6,1209.4,,,1756,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,ORL-007,42,5.4,,,,,Healthy,NORMAL,282.6,324.8,,,1757,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,ORL-008,38,4.5,,,,,Healthy,NORMAL,282.6,324.8,,,1758,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,ORL-009,33,4.5,,,,,Healthy,NORMAL,396.0,455.4,,,1759,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,ORL-010,35,4.9,,,,,Healthy,NORMAL,169.8,195.4,,,1760,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,CLN-001,28,4.2,,,,,Healthy,NORMAL,869.4,999.8,,,1761,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,CLN-002,36,4.1,,,,,Healthy,NORMAL,869.4,999.8,,,1762,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,CLN-003,42,4.7,,,,,Healthy,NORMAL,644.0,740.6,,,1763,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,CLN-004,33,4.0,,,,,Healthy,NORMAL,60.8,70.0,,,1764,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,CLN-005,34,4.0,,,,,Healthy,NORMAL,75.4,86.8,,,1765,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,CLN-006,40,4.0,,,,,Healthy,NORMAL,75.4,86.8,,,1766,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,CLN-007,36,5.5,,,,,Healthy,NORMAL,56.8,65.4,,,1767,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,CLN-008,29,4.3,,,,,Healthy,NORMAL,56.8,65.4,,,1768,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,CLN-009,39,4.0,,,,,Healthy,NORMAL,56.8,65.4,,,1769,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,CLN-010,25,4.1,,,,,Healthy,NORMAL,56.8,65.4,,,1770,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,HOU-001,33,4.7,,,,,Healthy,NORMAL,100.8,115.8,,,1771,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,HOU-002,35,4.0,,,,,Healthy,NORMAL,100.8,115.8,,,1772,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,HOU-003,32,5.4,,,,,Healthy,NORMAL,100.8,115.8,,,1773,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,HOU-004,35,5.0,,,,,Healthy,NORMAL,100.8,115.8,,,1774,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,HOU-005,34,5.5,,,,,Healthy,NORMAL,294.2,338.4,,,1775,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,HOU-006,35,4.9,,,,,Healthy,NORMAL,100.8,115.8,,,1776,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,HOU-007,37,4.1,,,,,Healthy,NORMAL,100.8,115.8,,,1777,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,HOU-008,25,4.5,,,,,Healthy,NORMAL,100.8,115.8,,,1778,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,HOU-009,34,4.0,,,,,Healthy,NORMAL,294.2,338.4,,,1779,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,HOU-010,28,5.2,,,,,Healthy,NORMAL,100.8,115.8,,,1780,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,INS-001,73,40.7,,,,,Healthy,NORMAL,60.8,70.0,,,1781,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,INS-002,37,21.1,,,,,Healthy,NORMAL,60.8,70.0,,,1782,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,INS-003,41,17.5,,,,,Healthy,NORMAL,98.2,113.0,,,1783,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,INS-004,68,43.5,,,,,Healthy,NORMAL,98.2,113.0,,,1784,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,INS-005,47,17.0,,,,,Healthy,NORMAL,98.2,113.0,,,1785,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,INS-006,41,34.3,,,,,Healthy,NORMAL,66.4,76.4,,,1786,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,INS-007,33,19.7,,,,,Healthy,NORMAL,71.0,81.6,,,1787,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,INS-008,73,57.2,,,,,Healthy,NORMAL,98.2,113.0,,,1788,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,INS-009,63,47.1,,,,,Healthy,NORMAL,105.6,121.4,,,1789,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,INS-010,61,46.7,,,,,Healthy,NORMAL,60.8,70.0,,,1790,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,BAB-001,31,4.2,,,,,Healthy,NORMAL,358.2,412.0,,,1791,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,BAB-002,26,4.4,,,,,Healthy,NORMAL,358.2,412.0,,,1792,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,BAB-003,35,4.5,,,,,Healthy,NORMAL,358.2,412.0,,,1793,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,BAB-004,28,4.0,,,,,Healthy,NORMAL,358.2,412.0,,,1794,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,BAB-005,35,4.5,,,,,Healthy,NORMAL,414.8,477.0,,,1795,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,BAB-006,43,4.2,,,,,Healthy,NORMAL,414.8,477.0,,,1796,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,BAB-007,33,4.4,,,,,Healthy,NORMAL,301.6,346.8,,,1797,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,BAB-008,29,4.0,,,,,Healthy,NORMAL,601.4,691.6,,,1798,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,BAB-009,37,5.2,,,,,Healthy,NORMAL,787.8,906.0,,,1799,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,BAB-010,38,5.4,,,,,Healthy,NORMAL,301.6,346.8,,,1800,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,ICE-001,66,58.3,,,,,Healthy,NORMAL,101.6,116.8,,,1801,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,ICE-002,65,104.1,,,,,Healthy,NORMAL,101.6,116.8,,,1802,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,ICE-003,74,75.2,,,,,Healthy,NORMAL,135.4,155.6,,,1803,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,ICE-004,69,64.7,,,,,Healthy,NORMAL,220.0,253.2,,,1804,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,ICE-005,67,77.7,,,,,Healthy,NORMAL,143.8,165.2,,,1805,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,ICE-006,54,92.8,,,,,Healthy,NORMAL,143.8,165.2,,,1806,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,ICE-007,52,66.4,,,,,Healthy,NORMAL,126.8,146.0,,,1807,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,ICE-008,43,69.0,,,,,Healthy,NORMAL,186.2,214.2,,,1808,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,ICE-009,65,66.3,,,,,Healthy,NORMAL,122.8,141.4,,,1809,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,ICE-010,47,46.1,,,,,Healthy,NORMAL,101.6,116.8,,,1810,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,CHO-001,35,5.9,,,,,Healthy,NORMAL,62.0,71.4,,,1811,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,CHO-002,32,5.9,,,,,Healthy,NORMAL,62.0,71.4,,,1812,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,CHO-003,35,4.7,,,,,Healthy,NORMAL,91.4,105.2,,,1813,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,CHO-004,38,6.1,,,,,Healthy,NORMAL,62.0,71.4,,,1814,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,CHO-005,31,4.0,,,,,Healthy,NORMAL,62.0,71.4,,,1815,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,CHO-006,44,5.0,,,,,Healthy,NORMAL,62.0,71.4,,,1816,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,CHO-007,42,5.3,,,,,Healthy,NORMAL,63.6,73.2,,,1817,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,CHO-008,30,4.2,,,,,Healthy,NORMAL,468.0,538.2,,,1818,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,CHO-009,37,4.2,,,,,Healthy,NORMAL,62.0,71.4,,,1819,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,CHO-010,31,4.0,,,,,Healthy,NORMAL,62.0,71.4,,,1820,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,SNK-001,54,34.3,,,,,Healthy,NORMAL,52.2,60.0,,,1821,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,SNK-002,78,39.8,,,,,Healthy,NORMAL,52.2,60.0,,,1822,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,SNK-003,39,20.2,,,,,Healthy,NORMAL,52.2,60.0,,,1823,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,SNK-004,65,50.5,,,,,Healthy,NORMAL,52.2,60.0,,,1824,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,SNK-005,46,13.0,,,,,Healthy,NORMAL,52.2,60.0,,,1825,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,SNK-006,64,31.3,,,,,Healthy,NORMAL,52.2,60.0,,,1826,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,SNK-007,34,20.3,,,,,Healthy,NORMAL,52.2,60.0,,,1827,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,SNK-008,54,37.0,,,,,Healthy,NORMAL,52.2,60.0,,,1828,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,SNK-009,59,46.4,,,,,Healthy,NORMAL,52.2,60.0,,,1829,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,SNK-010,56,56.2,,,,,Healthy,NORMAL,52.2,60.0,,,1830,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,BEV-001,80,64.6,,,,,Healthy,NORMAL,40.0,46.0,,,1831,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,BEV-002,72,75.7,,,,,Healthy,NORMAL,40.0,46.0,,,1832,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,BEV-003,57,89.8,,,,,Healthy,NORMAL,40.0,46.0,,,1833,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,BEV-004,77,88.0,,,,,Healthy,NORMAL,40.0,46.0,,,1834,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,BEV-005,67,112.4,,,,,Healthy,NORMAL,40.0,46.0,,,1835,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,BEV-006,70,82.7,,,,,Healthy,NORMAL,40.0,46.0,,,1836,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,BEV-007,56,85.4,,,,,Healthy,NORMAL,36.0,41.4,,,1837,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,BEV-008,76,83.4,,,,,Healthy,NORMAL,84.8,97.4,,,1838,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,BEV-009,42,30.4,,,,,Healthy,NORMAL,722.4,830.6,,,1839,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,BEV-010,58,75.6,,,,,Healthy,NORMAL,36.0,41.4,,,1840,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,DAI-001,37,19.4,,,,,Healthy,NORMAL,319.0,367.0,,,1841,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,DAI-002,65,56.3,,,,,Healthy,NORMAL,59.8,68.8,,,1842,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,DAI-003,38,19.6,,,,,Healthy,NORMAL,58.8,67.8,,,1843,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,DAI-004,39,16.2,,,,,Healthy,NORMAL,70.0,80.6,,,1844,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,DAI-005,102,59.7,,,,,Healthy,NORMAL,68.8,79.2,,,1845,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,DAI-006,39,16.7,,,,,Healthy,NORMAL,428.2,492.2,,,1846,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,DAI-007,37,16.5,,,,,Healthy,NORMAL,309.8,356.2,,,1847,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,DAI-008,48,22.1,,,,,Healthy,NORMAL,383.6,441.0,,,1848,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,DAI-009,55,15.6,,,,,Healthy,NORMAL,705.6,811.2,,,1849,inventory_stock.xlsx,Inventory_Control,2026-09-21T14:25:30.977573+00:00
