demand_id,week_start_date,week_end_date,year,week_number,location_id,region_of_kolkata,demand_rank,product_id,product_name,category_name,brand,unit_size,weekday_weekend,weekday_units_sold,weekend_units_sold,units_sold,avg_selling_price_rs,promotion_flag,discount_pct,holiday_flag,festival_event,season,temperature_c,rainfall_mm,humidity_pct,weather_condition,stockout_flag,forecast_target_start,forecast_target_end,next_week_demand_target_units,data_source,recorded_at,_unnamed_33,fact_source,pipeline_timestamp
DEM-0010998,2025-09-14,2025-09-20,2025,55,KOL-LOC-040,Chak Garia,3,SNK-009,Uncle Chipps Plain Salted,Chips & Namkeen,Uncle Chipps,200 g,Weekday,58,27,85,69.36,0,0,0,,Monsoon,28.5,20.7,85.7,Cloudy,0,2025-09-21,2025-09-27,79,SYNTHETIC_TRAINING,2026-09-14 10:41:01.827,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0010999,2025-09-14,2025-09-20,2025,55,KOL-LOC-040,Chak Garia,4,SNK-004,Bingo Original Style,Chips & Namkeen,Bingo,400 g,Weekday,48,23,71,138.7,0,0,0,,Monsoon,28.5,20.7,85.7,Cloudy,0,2025-09-21,2025-09-27,72,SYNTHETIC_TRAINING,2026-09-14 10:41:01.827,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0011000,2025-09-14,2025-09-20,2025,55,KOL-LOC-040,Chak Garia,5,BEV-004,Limca,Soft Drinks & Beverages,Coca-Cola,1 L,Weekday,40,19,59,82.59,0,0,0,,Monsoon,28.5,20.7,85.7,Cloudy,0,2025-09-21,2025-09-27,66,SYNTHETIC_TRAINING,2026-09-14 10:41:01.827,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0011001,2025-09-21,2025-09-27,2025,56,KOL-LOC-001,Lake Gardens,1,INS-008,Kellogg's Corn Flakes,Instant & Packaged Foods,Kellogg's,500 g,Weekday,77,26,103,148.31,0,0,0,,Monsoon,28.4,72.4,86.1,Heavy Rain,0,2025-09-28,2025-10-04,135,SYNTHETIC_TRAINING,2026-09-14 10:41:01.827,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0011002,2025-09-21,2025-09-27,2025,56,KOL-LOC-001,Lake Gardens,2,INS-001,Maggi 2-Minute Noodles,Instant & Packaged Foods,Nestlé,1 kg,Weekday,53,18,71,179.93,0,0,0,,Monsoon,28.4,72.4,86.1,Heavy Rain,0,2025-09-28,2025-10-04,91,SYNTHETIC_TRAINING,2026-09-14 10:41:01.827,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0011003,2025-09-21,2025-09-27,2025,56,KOL-LOC-001,Lake Gardens,3,INS-009,Quaker Oats,Instant & Packaged Foods,Quaker,250 g,Weekday,73,24,97,85.1,0,0,0,,Monsoon,28.4,72.4,86.1,Heavy Rain,0,2025-09-28,2025-10-04,116,SYNTHETIC_TRAINING,2026-09-14 10:41:01.827,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0011004,2025-09-21,2025-09-27,2025,56,KOL-LOC-001,Lake Gardens,4,SNK-010,Balaji Wafers Masala,Chips & Namkeen,Balaji,200 g,Weekday,67,32,99,71.5,0,0,0,,Monsoon,28.4,72.4,86.1,Heavy Rain,0,2025-09-28,2025-10-04,148,SYNTHETIC_TRAINING,2026-09-14 10:41:01.827,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0011005,2025-09-21,2025-09-27,2025,56,KOL-LOC-001,Lake Gardens,5,INS-004,MTR Ready-to-Eat Upma,Instant & Packaged Foods,MTR,1 kg,Weekday,55,18,73,291.13,0,0,0,,Monsoon,28.4,72.4,86.1,Heavy Rain,0,2025-09-28,2025-10-04,105,SYNTHETIC_TRAINING,2026-09-14 10:41:01.827,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0011006,2025-09-21,2025-09-27,2025,56,KOL-LOC-002,Jadavpur,1,INS-001,Maggi 2-Minute Noodles,Instant & Packaged Foods,Nestlé,50 g,Weekday,81,27,108,12.16,0,0,0,,Monsoon,28.4,72.4,86.1,Heavy Rain,0,2025-09-28,2025-10-04,163,SYNTHETIC_TRAINING,2026-09-14 10:41:01.827,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0011007,2025-09-21,2025-09-27,2025,56,KOL-LOC-002,Jadavpur,2,INS-008,Kellogg's Corn Flakes,Instant & Packaged Foods,Kellogg's,50 g,Weekday,82,28,110,16.46,0,0,0,,Monsoon,28.4,72.4,86.1,Heavy Rain,0,2025-09-28,2025-10-04,146,SYNTHETIC_TRAINING,2026-09-14 10:41:01.827,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0011008,2025-09-21,2025-09-27,2025,56,KOL-LOC-002,Jadavpur,3,INS-009,Quaker Oats,Instant & Packaged Foods,Quaker,500 g,Weekday,75,25,100,163.51,0,0,0,,Monsoon,28.4,72.4,86.1,Heavy Rain,0,2025-09-28,2025-10-04,145,SYNTHETIC_TRAINING,2026-09-14 10:41:01.827,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0011009,2025-09-21,2025-09-27,2025,56,KOL-LOC-002,Jadavpur,4,DAI-002,Amul Taaza Toned Milk,Dairy & Milk Products,Amul,2 L,Weekday,68,23,91,157.47,0,0,0,,Monsoon,28.4,72.4,86.1,Heavy Rain,0,2025-09-28,2025-10-04,139,SYNTHETIC_TRAINING,2026-09-14 10:41:01.827,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0011010,2025-09-21,2025-09-27,2025,56,KOL-LOC-002,Jadavpur,5,SNK-009,Uncle Chipps Plain Salted,Chips & Namkeen,Uncle Chipps,50 g,Weekday,47,22,69,17.93,0,0,0,,Monsoon,28.4,72.4,86.1,Heavy Rain,1,2025-09-28,2025-10-04,92,SYNTHETIC_TRAINING,2026-09-14 10:41:01.827,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0011011,2025-09-21,2025-09-27,2025,56,KOL-LOC-003,Dhakuria,1,INS-008,Kellogg's Corn Flakes,Instant & Packaged Foods,Kellogg's,50 g,Weekday,71,24,95,15.98,0,0,0,,Monsoon,28.4,72.4,86.1,Heavy Rain,0,2025-09-28,2025-10-04,142,SYNTHETIC_TRAINING,2026-09-14 10:41:01.828,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0011012,2025-09-21,2025-09-27,2025,56,KOL-LOC-003,Dhakuria,2,INS-001,Maggi 2-Minute Noodles,Instant & Packaged Foods,Nestlé,50 g,Weekday,70,23,93,11.75,0,0,0,,Monsoon,28.4,72.4,86.1,Heavy Rain,0,2025-09-28,2025-10-04,137,SYNTHETIC_TRAINING,2026-09-14 10:41:01.828,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0011013,2025-09-21,2025-09-27,2025,56,KOL-LOC-003,Dhakuria,3,SNK-010,Balaji Wafers Masala,Chips & Namkeen,Balaji,90 g,Weekday,59,28,87,34.74,0,0,0,,Monsoon,28.4,72.4,86.1,Heavy Rain,0,2025-09-28,2025-10-04,113,SYNTHETIC_TRAINING,2026-09-14 10:41:01.828,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0011014,2025-09-21,2025-09-27,2025,56,KOL-LOC-003,Dhakuria,4,INS-004,MTR Ready-to-Eat Upma,Instant & Packaged Foods,MTR,100 g,Weekday,69,23,92,33.0,0,0,0,,Monsoon,28.4,72.4,86.1,Heavy Rain,0,2025-09-28,2025-10-04,131,SYNTHETIC_TRAINING,2026-09-14 10:41:01.828,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0011015,2025-09-21,2025-09-27,2025,56,KOL-LOC-003,Dhakuria,5,SNK-009,Uncle Chipps Plain Salted,Chips & Namkeen,Uncle Chipps,200 g,Weekday,72,34,106,69.94,0,0,0,,Monsoon,28.4,72.4,86.1,Heavy Rain,0,2025-09-28,2025-10-04,145,SYNTHETIC_TRAINING,2026-09-14 10:41:01.828,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0011016,2025-09-21,2025-09-27,2025,56,KOL-LOC-004,Gariahat,1,INS-009,Quaker Oats,Instant & Packaged Foods,Quaker,1 kg,Weekday,76,26,102,312.16,0,0,0,,Monsoon,28.4,72.4,86.1,Heavy Rain,0,2025-09-28,2025-10-04,147,SYNTHETIC_TRAINING,2026-09-14 10:41:01.828,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0011017,2025-09-21,2025-09-27,2025,56,KOL-LOC-004,Gariahat,2,INS-001,Maggi 2-Minute Noodles,Instant & Packaged Foods,Nestlé,1 kg,Weekday,74,25,99,177.03,0,0,0,,Monsoon,28.4,72.4,86.1,Heavy Rain,0,2025-09-28,2025-10-04,142,SYNTHETIC_TRAINING,2026-09-14 10:41:01.828,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0011018,2025-09-21,2025-09-27,2025,56,KOL-LOC-004,Gariahat,3,SNK-010,Balaji Wafers Masala,Chips & Namkeen,Balaji,400 g,Weekday,72,34,106,137.03,0,0,0,,Monsoon,28.4,72.4,86.1,Heavy Rain,0,2025-09-28,2025-10-04,151,SYNTHETIC_TRAINING,2026-09-14 10:41:01.828,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0011019,2025-09-21,2025-09-27,2025,56,KOL-LOC-004,Gariahat,4,SNK-009,Uncle Chipps Plain Salted,Chips & Namkeen,Uncle Chipps,100 g,Weekday,95,44,139,37.25,0,0,0,,Monsoon,28.4,72.4,86.1,Heavy Rain,0,2025-09-28,2025-10-04,207,SYNTHETIC_TRAINING,2026-09-14 10:41:01.828,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0011020,2025-09-21,2025-09-27,2025,56,KOL-LOC-004,Gariahat,5,INS-008,Kellogg's Corn Flakes,Instant & Packaged Foods,Kellogg's,500 g,Weekday,97,32,129,149.95,1,8,0,,Monsoon,28.4,72.4,86.1,Heavy Rain,0,2025-09-28,2025-10-04,181,SYNTHETIC_TRAINING,2026-09-14 10:41:01.828,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0011021,2025-09-21,2025-09-27,2025,56,KOL-LOC-005,Ballygunge,1,INS-009,Quaker Oats,Instant & Packaged Foods,Quaker,250 g,Weekday,94,32,126,83.05,0,0,0,,Monsoon,28.4,72.4,86.1,Heavy Rain,0,2025-09-28,2025-10-04,178,SYNTHETIC_TRAINING,2026-09-14 10:41:01.828,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0011022,2025-09-21,2025-09-27,2025,56,KOL-LOC-005,Ballygunge,2,INS-004,MTR Ready-to-Eat Upma,Instant & Packaged Foods,MTR,1 kg,Weekday,62,21,83,286.15,0,0,0,,Monsoon,28.4,72.4,86.1,Heavy Rain,0,2025-09-28,2025-10-04,123,SYNTHETIC_TRAINING,2026-09-14 10:41:01.828,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0011023,2025-09-21,2025-09-27,2025,56,KOL-LOC-005,Ballygunge,3,INS-001,Maggi 2-Minute Noodles,Instant & Packaged Foods,Nestlé,100 g,Weekday,89,30,119,20.63,0,0,0,,Monsoon,28.4,72.4,86.1,Heavy Rain,0,2025-09-28,2025-10-04,165,SYNTHETIC_TRAINING,2026-09-14 10:41:01.828,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0011024,2025-09-21,2025-09-27,2025,56,KOL-LOC-005,Ballygunge,4,SNK-009,Uncle Chipps Plain Salted,Chips & Namkeen,Uncle Chipps,400 g,Weekday,74,35,109,139.06,1,12,0,,Monsoon,28.4,72.4,86.1,Heavy Rain,0,2025-09-28,2025-10-04,164,SYNTHETIC_TRAINING,2026-09-14 10:41:01.828,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0011025,2025-09-21,2025-09-27,2025,56,KOL-LOC-005,Ballygunge,5,BIS-005,Parle Hide & Seek,Biscuits & Cookies,Parle,150 g,Weekday,57,19,76,25.62,0,0,0,,Monsoon,28.4,72.4,86.1,Heavy Rain,0,2025-09-28,2025-10-04,81,SYNTHETIC_TRAINING,2026-09-14 10:41:01.829,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0011026,2025-09-21,2025-09-27,2025,56,KOL-LOC-006,Jodhpur Park,1,INS-009,Quaker Oats,Instant & Packaged Foods,Quaker,1 kg,Weekday,57,19,76,302.66,0,0,0,,Monsoon,28.4,72.4,86.1,Heavy Rain,0,2025-09-28,2025-10-04,101,SYNTHETIC_TRAINING,2026-09-14 10:41:01.829,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0011027,2025-09-21,2025-09-27,2025,56,KOL-LOC-006,Jodhpur Park,2,INS-001,Maggi 2-Minute Noodles,Instant & Packaged Foods,Nestlé,250 g,Weekday,78,26,104,48.32,0,0,0,,Monsoon,28.4,72.4,86.1,Heavy Rain,0,2025-09-28,2025-10-04,149,SYNTHETIC_TRAINING,2026-09-14 10:41:01.829,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0011028,2025-09-21,2025-09-27,2025,56,KOL-LOC-006,Jodhpur Park,3,INS-008,Kellogg's Corn Flakes,Instant & Packaged Foods,Kellogg's,100 g,Weekday,97,32,129,32.96,1,15,0,,Monsoon,28.4,72.4,86.1,Heavy Rain,0,2025-09-28,2025-10-04,170,SYNTHETIC_TRAINING,2026-09-14 10:41:01.829,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0011029,2025-09-21,2025-09-27,2025,56,KOL-LOC-006,Jodhpur Park,4,INS-004,MTR Ready-to-Eat Upma,Instant & Packaged Foods,MTR,500 g,Weekday,52,18,70,148.15,0,0,0,,Monsoon,28.4,72.4,86.1,Heavy Rain,0,2025-09-28,2025-10-04,93,SYNTHETIC_TRAINING,2026-09-14 10:41:01.829,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0011030,2025-09-21,2025-09-27,2025,56,KOL-LOC-006,Jodhpur Park,5,BIS-008,Oreo Original,Biscuits & Cookies,Oreo,250 g,Weekday,60,20,80,43.9,0,0,0,,Monsoon,28.4,72.4,86.1,Heavy Rain,0,2025-09-28,2025-10-04,77,SYNTHETIC_TRAINING,2026-09-14 10:41:01.829,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0011031,2025-09-21,2025-09-27,2025,56,KOL-LOC-007,Tollygunge,1,INS-001,Maggi 2-Minute Noodles,Instant & Packaged Foods,Nestlé,50 g,Weekday,68,22,90,12.29,0,0,0,,Monsoon,28.4,72.4,86.1,Heavy Rain,0,2025-09-28,2025-10-04,112,SYNTHETIC_TRAINING,2026-09-14 10:41:01.829,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0011032,2025-09-21,2025-09-27,2025,56,KOL-LOC-007,Tollygunge,2,SNK-010,Balaji Wafers Masala,Chips & Namkeen,Balaji,90 g,Weekday,52,24,76,34.3,0,0,0,,Monsoon,28.4,72.4,86.1,Heavy Rain,0,2025-09-28,2025-10-04,98,SYNTHETIC_TRAINING,2026-09-14 10:41:01.829,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0011033,2025-09-21,2025-09-27,2025,56,KOL-LOC-007,Tollygunge,3,INS-008,Kellogg's Corn Flakes,Instant & Packaged Foods,Kellogg's,500 g,Weekday,68,22,90,153.94,0,0,0,,Monsoon,28.4,72.4,86.1,Heavy Rain,0,2025-09-28,2025-10-04,128,SYNTHETIC_TRAINING,2026-09-14 10:41:01.829,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0011034,2025-09-21,2025-09-27,2025,56,KOL-LOC-007,Tollygunge,4,SNK-009,Uncle Chipps Plain Salted,Chips & Namkeen,Uncle Chipps,200 g,Weekday,59,28,87,72.44,0,0,0,,Monsoon,28.4,72.4,86.1,Heavy Rain,0,2025-09-28,2025-10-04,117,SYNTHETIC_TRAINING,2026-09-14 10:41:01.829,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0011035,2025-09-21,2025-09-27,2025,56,KOL-LOC-007,Tollygunge,5,SNK-004,Bingo Original Style,Chips & Namkeen,Bingo,90 g,Weekday,54,25,79,35.21,0,0,0,,Monsoon,28.4,72.4,86.1,Heavy Rain,0,2025-09-28,2025-10-04,106,SYNTHETIC_TRAINING,2026-09-14 10:41:01.829,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0011036,2025-09-21,2025-09-27,2025,56,KOL-LOC-008,Golf Green,1,INS-004,MTR Ready-to-Eat Upma,Instant & Packaged Foods,MTR,1 kg,Weekday,53,18,71,295.51,0,0,0,,Monsoon,28.4,72.4,86.1,Heavy Rain,0,2025-09-28,2025-10-04,98,SYNTHETIC_TRAINING,2026-09-14 10:41:01.830,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0011037,2025-09-21,2025-09-27,2025,56,KOL-LOC-008,Golf Green,2,INS-001,Maggi 2-Minute Noodles,Instant & Packaged Foods,Nestlé,100 g,Weekday,92,31,123,20.86,1,20,0,,Monsoon,28.4,72.4,86.1,Heavy Rain,0,2025-09-28,2025-10-04,176,SYNTHETIC_TRAINING,2026-09-14 10:41:01.830,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0011038,2025-09-21,2025-09-27,2025,56,KOL-LOC-008,Golf Green,3,INS-009,Quaker Oats,Instant & Packaged Foods,Quaker,500 g,Weekday,69,23,92,158.38,1,10,0,,Monsoon,28.4,72.4,86.1,Heavy Rain,0,2025-09-28,2025-10-04,137,SYNTHETIC_TRAINING,2026-09-14 10:41:01.830,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0011039,2025-09-21,2025-09-27,2025,56,KOL-LOC-008,Golf Green,4,SNK-010,Balaji Wafers Masala,Chips & Namkeen,Balaji,90 g,Weekday,52,25,77,35.49,0,0,0,,Monsoon,28.4,72.4,86.1,Heavy Rain,0,2025-09-28,2025-10-04,114,SYNTHETIC_TRAINING,2026-09-14 10:41:01.830,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0011040,2025-09-21,2025-09-27,2025,56,KOL-LOC-008,Golf Green,5,BIS-008,Oreo Original,Biscuits & Cookies,Oreo,100 g,Weekday,58,20,78,18.16,0,0,0,,Monsoon,28.4,72.4,86.1,Heavy Rain,0,2025-09-28,2025-10-04,84,SYNTHETIC_TRAINING,2026-09-14 10:41:01.830,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0011041,2025-09-21,2025-09-27,2025,56,KOL-LOC-009,Garia,1,INS-009,Quaker Oats,Instant & Packaged Foods,Quaker,500 g,Weekday,73,24,97,162.17,0,0,0,,Monsoon,28.4,72.4,86.1,Heavy Rain,0,2025-09-28,2025-10-04,144,SYNTHETIC_TRAINING,2026-09-14 10:41:01.830,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0011042,2025-09-21,2025-09-27,2025,56,KOL-LOC-009,Garia,2,INS-001,Maggi 2-Minute Noodles,Instant & Packaged Foods,Nestlé,50 g,Weekday,61,20,81,11.68,0,0,0,,Monsoon,28.4,72.4,86.1,Heavy Rain,0,2025-09-28,2025-10-04,109,SYNTHETIC_TRAINING,2026-09-14 10:41:01.830,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0011043,2025-09-21,2025-09-27,2025,56,KOL-LOC-009,Garia,3,INS-008,Kellogg's Corn Flakes,Instant & Packaged Foods,Kellogg's,250 g,Weekday,82,27,109,80.27,1,10,0,,Monsoon,28.4,72.4,86.1,Heavy Rain,0,2025-09-28,2025-10-04,162,SYNTHETIC_TRAINING,2026-09-14 10:41:01.830,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0011044,2025-09-21,2025-09-27,2025,56,KOL-LOC-009,Garia,4,SNK-010,Balaji Wafers Masala,Chips & Namkeen,Balaji,50 g,Weekday,63,30,93,18.03,1,20,0,,Monsoon,28.4,72.4,86.1,Heavy Rain,0,2025-09-28,2025-10-04,143,SYNTHETIC_TRAINING,2026-09-14 10:41:01.830,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0011045,2025-09-21,2025-09-27,2025,56,KOL-LOC-009,Garia,5,TEA-002,Tata Tea Premium,Tea & Coffee,Tata Tea,100 g,Weekday,72,24,96,64.19,0,0,0,,Monsoon,28.4,72.4,86.1,Heavy Rain,0,2025-09-28,2025-10-04,89,SYNTHETIC_TRAINING,2026-09-14 10:41:01.830,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0011046,2025-09-21,2025-09-27,2025,56,KOL-LOC-010,Kasba,1,INS-009,Quaker Oats,Instant & Packaged Foods,Quaker,50 g,Weekday,76,26,102,16.69,0,0,0,,Monsoon,28.4,72.4,86.1,Heavy Rain,0,2025-09-28,2025-10-04,134,SYNTHETIC_TRAINING,2026-09-14 10:41:01.830,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0011047,2025-09-21,2025-09-27,2025,56,KOL-LOC-010,Kasba,2,INS-001,Maggi 2-Minute Noodles,Instant & Packaged Foods,Nestlé,1 kg,Weekday,52,18,70,171.86,0,0,0,,Monsoon,28.4,72.4,86.1,Heavy Rain,0,2025-09-28,2025-10-04,95,SYNTHETIC_TRAINING,2026-09-14 10:41:01.830,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0011048,2025-09-21,2025-09-27,2025,56,KOL-LOC-010,Kasba,3,INS-008,Kellogg's Corn Flakes,Instant & Packaged Foods,Kellogg's,100 g,Weekday,90,30,120,32.54,1,15,0,,Monsoon,28.4,72.4,86.1,Heavy Rain,0,2025-09-28,2025-10-04,155,SYNTHETIC_TRAINING,2026-09-14 10:41:01.830,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0011049,2025-09-21,2025-09-27,2025,56,KOL-LOC-010,Kasba,4,SNK-010,Balaji Wafers Masala,Chips & Namkeen,Balaji,50 g,Weekday,61,29,90,17.49,0,0,0,,Monsoon,28.4,72.4,86.1,Heavy Rain,0,2025-09-28,2025-10-04,140,SYNTHETIC_TRAINING,2026-09-14 10:41:01.830,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0011050,2025-09-21,2025-09-27,2025,56,KOL-LOC-010,Kasba,5,INS-004,MTR Ready-to-Eat Upma,Instant & Packaged Foods,MTR,500 g,Weekday,59,20,79,148.59,0,0,0,,Monsoon,28.4,72.4,86.1,Heavy Rain,0,2025-09-28,2025-10-04,108,SYNTHETIC_TRAINING,2026-09-14 10:41:01.830,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0011051,2025-09-21,2025-09-27,2025,56,KOL-LOC-011,Mukundapur,1,INS-008,Kellogg's Corn Flakes,Instant & Packaged Foods,Kellogg's,50 g,Weekday,62,20,82,15.98,1,8,0,,Monsoon,28.4,72.4,86.1,Heavy Rain,0,2025-09-28,2025-10-04,120,SYNTHETIC_TRAINING,2026-09-14 10:41:01.830,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0011052,2025-09-21,2025-09-27,2025,56,KOL-LOC-011,Mukundapur,2,INS-001,Maggi 2-Minute Noodles,Instant & Packaged Foods,Nestlé,250 g,Weekday,84,28,112,47.4,0,0,0,,Monsoon,28.4,72.4,86.1,Heavy Rain,0,2025-09-28,2025-10-04,146,SYNTHETIC_TRAINING,2026-09-14 10:41:01.830,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0011053,2025-09-21,2025-09-27,2025,56,KOL-LOC-011,Mukundapur,3,INS-004,MTR Ready-to-Eat Upma,Instant & Packaged Foods,MTR,250 g,Weekday,78,26,104,78.81,0,0,0,,Monsoon,28.4,72.4,86.1,Heavy Rain,0,2025-09-28,2025-10-04,135,SYNTHETIC_TRAINING,2026-09-14 10:41:01.830,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0011054,2025-09-21,2025-09-27,2025,56,KOL-LOC-011,Mukundapur,4,INS-009,Quaker Oats,Instant & Packaged Foods,Quaker,50 g,Weekday,62,20,82,16.55,0,0,0,,Monsoon,28.4,72.4,86.1,Heavy Rain,0,2025-09-28,2025-10-04,112,SYNTHETIC_TRAINING,2026-09-14 10:41:01.830,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0011055,2025-09-21,2025-09-27,2025,56,KOL-LOC-011,Mukundapur,5,SNK-009,Uncle Chipps Plain Salted,Chips & Namkeen,Uncle Chipps,100 g,Weekday,68,32,100,38.01,1,8,0,,Monsoon,28.4,72.4,86.1,Heavy Rain,0,2025-09-28,2025-10-04,135,SYNTHETIC_TRAINING,2026-09-14 10:41:01.830,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0011056,2025-09-21,2025-09-27,2025,56,KOL-LOC-012,Santoshpur,1,INS-009,Quaker Oats,Instant & Packaged Foods,Quaker,250 g,Weekday,86,28,114,83.07,0,0,0,,Monsoon,28.4,72.4,86.1,Heavy Rain,0,2025-09-28,2025-10-04,142,SYNTHETIC_TRAINING,2026-09-14 10:41:01.830,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0011057,2025-09-21,2025-09-27,2025,56,KOL-LOC-012,Santoshpur,2,INS-004,MTR Ready-to-Eat Upma,Instant & Packaged Foods,MTR,500 g,Weekday,68,23,91,149.85,0,0,0,,Monsoon,28.4,72.4,86.1,Heavy Rain,0,2025-09-28,2025-10-04,125,SYNTHETIC_TRAINING,2026-09-14 10:41:01.830,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
DEM-0011058,2025-09-21,2025-09-27,2025,56,KOL-LOC-012,Santoshpur,3,INS-008,Kellogg's Corn Flakes,Instant & Packaged Foods,Kellogg's,1 kg,Weekday,56,19,75,283.77,1,12,0,,Monsoon,28.4,72.4,86.1,Heavy Rain,0,2025-09-28,2025-10-04,99,SYNTHETIC_TRAINING,2026-09-14 10:41:01.830,,FINAL_DEMAND_AGENT_TRAINING,2026-09-21T13:22:09.034261+00:00
