sale_id,week_id,week_start_date,week_end_date,location_id,product_id,units_sold,avg_selling_price_rs,revenue_rs
SALE-011514,1970-W01,1970-01-01,1970-01-01,KOL-LOC-023,PRO-136,116,150.6,17469.6
SALE-011515,1970-W01,1970-01-01,1970-01-01,KOL-LOC-023,PRO-131,108,291.77,31511.159999999996
SALE-011516,1970-W01,1970-01-01,1970-01-01,KOL-LOC-024,PRO-139,102,1289.09,131487.18
SALE-011517,1970-W01,1970-01-01,1970-01-01,KOL-LOC-024,PRO-137,136,65.92,8965.12
SALE-011518,1970-W01,1970-01-01,1970-01-01,KOL-LOC-024,PRO-131,112,300.04,33604.48
SALE-011519,1970-W01,1970-01-01,1970-01-01,KOL-LOC-024,PRO-132,72,586.12,42200.64
SALE-011520,1970-W01,1970-01-01,1970-01-01,KOL-LOC-024,PRO-136,105,150.64,15817.199999999999
SALE-011521,1970-W01,1970-01-01,1970-01-01,KOL-LOC-025,PRO-132,87,584.69,50868.030000000006
SALE-011522,1970-W01,1970-01-01,1970-01-01,KOL-LOC-025,PRO-131,116,64.54,7486.64
SALE-011523,1970-W01,1970-01-01,1970-01-01,KOL-LOC-025,PRO-139,80,2436.46,194916.8
SALE-011524,1970-W01,1970-01-01,1970-01-01,KOL-LOC-025,PRO-136,119,64.22,7642.18
SALE-011525,1970-W01,1970-01-01,1970-01-01,KOL-LOC-025,PRO-137,109,154.11,16797.99
SALE-011526,1970-W01,1970-01-01,1970-01-01,KOL-LOC-026,PRO-139,79,2467.52,194934.08
SALE-011527,1970-W01,1970-01-01,1970-01-01,KOL-LOC-026,PRO-132,87,33.94,2952.7799999999997
SALE-011528,1970-W01,1970-01-01,1970-01-01,KOL-LOC-026,PRO-131,116,156.87,18196.920000000002
SALE-011529,1970-W01,1970-01-01,1970-01-01,KOL-LOC-026,PRO-137,91,293.69,26725.79
SALE-011530,1970-W01,1970-01-01,1970-01-01,KOL-LOC-026,PRO-188,71,280.93,19946.03
SALE-011531,1970-W01,1970-01-01,1970-01-01,KOL-LOC-027,PRO-139,82,2371.67,194476.94
SALE-011532,1970-W01,1970-01-01,1970-01-01,KOL-LOC-027,PRO-132,106,64.25,6810.5
SALE-011533,1970-W01,1970-01-01,1970-01-01,KOL-LOC-027,PRO-134,82,296.34,24299.879999999997
SALE-011534,1970-W01,1970-01-01,1970-01-01,KOL-LOC-027,PRO-137,66,581.39,38371.74
SALE-011535,1970-W01,1970-01-01,1970-01-01,KOL-LOC-027,PRO-136,77,33.3,2564.1
SALE-011536,1970-W01,1970-01-01,1970-01-01,KOL-LOC-028,PRO-131,124,67.22,8335.28
SALE-011537,1970-W01,1970-01-01,1970-01-01,KOL-LOC-028,PRO-132,91,567.55,51647.049999999996
SALE-011538,1970-W01,1970-01-01,1970-01-01,KOL-LOC-028,PRO-137,89,581.06,51714.34
SALE-011539,1970-W01,1970-01-01,1970-01-01,KOL-LOC-028,PRO-136,129,66.94,8635.26
SALE-011540,1970-W01,1970-01-01,1970-01-01,KOL-LOC-028,PRO-181,89,21.03,1871.67
SALE-011541,1970-W01,1970-01-01,1970-01-01,KOL-LOC-029,PRO-131,101,569.0,57469.0
SALE-011542,1970-W01,1970-01-01,1970-01-01,KOL-LOC-029,PRO-132,124,156.29,19379.96
SALE-011543,1970-W01,1970-01-01,1970-01-01,KOL-LOC-029,PRO-139,89,2423.83,215720.87
SALE-011544,1970-W01,1970-01-01,1970-01-01,KOL-LOC-029,PRO-136,119,305.43,36346.17
SALE-011545,1970-W01,1970-01-01,1970-01-01,KOL-LOC-029,PRO-137,130,66.55,8651.5
SALE-011546,1970-W01,1970-01-01,1970-01-01,KOL-LOC-030,PRO-132,107,32.22,3447.54
SALE-011547,1970-W01,1970-01-01,1970-01-01,KOL-LOC-030,PRO-131,87,568.61,49469.07
SALE-011548,1970-W01,1970-01-01,1970-01-01,KOL-LOC-030,PRO-137,128,296.15,37907.2
SALE-011549,1970-W01,1970-01-01,1970-01-01,KOL-LOC-030,PRO-139,124,281.99,34966.76
SALE-011550,1970-W01,1970-01-01,1970-01-01,KOL-LOC-030,PRO-136,94,33.91,3187.5399999999995
SALE-011551,1970-W01,1970-01-01,1970-01-01,KOL-LOC-031,PRO-132,92,157.9,14526.800000000001
SALE-011552,1970-W01,1970-01-01,1970-01-01,KOL-LOC-031,PRO-139,134,278.85,37365.9
SALE-011553,1970-W01,1970-01-01,1970-01-01,KOL-LOC-031,PRO-136,132,64.09,8459.880000000001
SALE-011554,1970-W01,1970-01-01,1970-01-01,KOL-LOC-031,PRO-131,121,65.43,7917.030000000001
SALE-011555,1970-W01,1970-01-01,1970-01-01,KOL-LOC-031,PRO-137,120,65.81,7897.200000000001
SALE-011556,1970-W01,1970-01-01,1970-01-01,KOL-LOC-032,PRO-139,101,2466.13,249079.13
SALE-011557,1970-W01,1970-01-01,1970-01-01,KOL-LOC-032,PRO-132,111,295.87,32841.57
SALE-011558,1970-W01,1970-01-01,1970-01-01,KOL-LOC-032,PRO-131,146,290.69,42440.74
SALE-011559,1970-W01,1970-01-01,1970-01-01,KOL-LOC-032,PRO-134,86,33.06,2843.1600000000003
SALE-011560,1970-W01,1970-01-01,1970-01-01,KOL-LOC-032,PRO-137,98,32.33,3168.3399999999997
SALE-011561,1970-W01,1970-01-01,1970-01-01,KOL-LOC-033,PRO-139,111,2387.74,265039.13999999996
SALE-011562,1970-W01,1970-01-01,1970-01-01,KOL-LOC-033,PRO-132,141,307.32,43332.12
SALE-011563,1970-W01,1970-01-01,1970-01-01,KOL-LOC-033,PRO-136,132,305.46,40320.719999999994
SALE-011564,1970-W01,1970-01-01,1970-01-01,KOL-LOC-033,PRO-131,103,32.6,3357.8
SALE-011565,1970-W01,1970-01-01,1970-01-01,KOL-LOC-033,PRO-134,102,33.31,3397.6200000000003
SALE-011566,1970-W01,1970-01-01,1970-01-01,KOL-LOC-034,PRO-139,118,1262.56,148982.08
SALE-011567,1970-W01,1970-01-01,1970-01-01,KOL-LOC-034,PRO-131,138,156.61,21612.18
SALE-011568,1970-W01,1970-01-01,1970-01-01,KOL-LOC-034,PRO-132,94,567.2,53316.8
SALE-011569,1970-W01,1970-01-01,1970-01-01,KOL-LOC-034,PRO-136,86,576.65,49591.9
SALE-011570,1970-W01,1970-01-01,1970-01-01,KOL-LOC-034,PRO-134,118,291.77,34428.86
SALE-011571,1970-W01,1970-01-01,1970-01-01,KOL-LOC-035,PRO-132,122,33.54,4091.88
SALE-011572,1970-W01,1970-01-01,1970-01-01,KOL-LOC-035,PRO-139,166,644.53,106991.98
SALE-011573,1970-W01,1970-01-01,1970-01-01,KOL-LOC-035,PRO-131,155,65.56,10161.800000000001
SALE-011574,1970-W01,1970-01-01,1970-01-01,KOL-LOC-035,PRO-137,147,66.89,9832.83
SALE-011575,1970-W01,1970-01-01,1970-01-01,KOL-LOC-035,PRO-136,85,558.22,47448.700000000004
SALE-011576,1970-W01,1970-01-01,1970-01-01,KOL-LOC-036,PRO-139,133,648.1,86197.3
SALE-011577,1970-W01,1970-01-01,1970-01-01,KOL-LOC-036,PRO-132,130,32.7,4251.0
SALE-011578,1970-W01,1970-01-01,1970-01-01,KOL-LOC-036,PRO-131,81,585.95,47461.950000000004
SALE-011579,1970-W01,1970-01-01,1970-01-01,KOL-LOC-036,PRO-137,136,66.09,8988.24
SALE-011580,1970-W01,1970-01-01,1970-01-01,KOL-LOC-036,PRO-136,102,292.65,29850.3
SALE-011581,1970-W01,1970-01-01,1970-01-01,KOL-LOC-037,PRO-132,98,302.26,29621.48
SALE-011582,1970-W01,1970-01-01,1970-01-01,KOL-LOC-037,PRO-136,119,65.22,7761.18
SALE-011583,1970-W01,1970-01-01,1970-01-01,KOL-LOC-037,PRO-139,89,272.06,24213.34
SALE-011584,1970-W01,1970-01-01,1970-01-01,KOL-LOC-037,PRO-131,89,300.92,26781.88
SALE-011585,1970-W01,1970-01-01,1970-01-01,KOL-LOC-037,PRO-134,103,156.32,16100.96
SALE-011586,1970-W01,1970-01-01,1970-01-01,KOL-LOC-038,PRO-132,112,65.63,7350.5599999999995
SALE-011587,1970-W01,1970-01-01,1970-01-01,KOL-LOC-038,PRO-131,96,33.09,3176.6400000000003
SALE-011588,1970-W01,1970-01-01,1970-01-01,KOL-LOC-038,PRO-139,127,643.33,81702.91
SALE-011589,1970-W01,1970-01-01,1970-01-01,KOL-LOC-038,PRO-137,112,151.75,16996.0
SALE-011590,1970-W01,1970-01-01,1970-01-01,KOL-LOC-038,PRO-134,72,33.44,2407.68
SALE-011591,1970-W01,1970-01-01,1970-01-01,KOL-LOC-039,PRO-132,130,67.52,8777.6
SALE-011592,1970-W01,1970-01-01,1970-01-01,KOL-LOC-039,PRO-136,91,32.28,2937.48
SALE-011593,1970-W01,1970-01-01,1970-01-01,KOL-LOC-039,PRO-137,108,67.47,7286.76
SALE-011594,1970-W01,1970-01-01,1970-01-01,KOL-LOC-039,PRO-131,119,64.47,7671.93
SALE-011595,1970-W01,1970-01-01,1970-01-01,KOL-LOC-039,PRO-139,84,140.21,11777.640000000001
SALE-011596,1970-W01,1970-01-01,1970-01-01,KOL-LOC-040,PRO-132,91,33.33,3033.0299999999997
SALE-011597,1970-W01,1970-01-01,1970-01-01,KOL-LOC-040,PRO-139,112,1302.51,145881.12
SALE-011598,1970-W01,1970-01-01,1970-01-01,KOL-LOC-040,PRO-136,74,573.83,42463.420000000006
SALE-011599,1970-W01,1970-01-01,1970-01-01,KOL-LOC-040,PRO-131,106,156.12,16548.72
SALE-011600,1970-W01,1970-01-01,1970-01-01,KOL-LOC-040,PRO-137,103,306.06,31524.18
SALE-011601,1970-W01,1970-01-01,1970-01-01,KOL-LOC-001,PRO-131,75,33.2,2490.0
SALE-011602,1970-W01,1970-01-01,1970-01-01,KOL-LOC-001,PRO-139,122,651.82,79522.04000000001
SALE-011603,1970-W01,1970-01-01,1970-01-01,KOL-LOC-001,PRO-136,101,154.91,15645.91
SALE-011604,1970-W01,1970-01-01,1970-01-01,KOL-LOC-001,PRO-132,100,66.7,6670.0
SALE-011605,1970-W01,1970-01-01,1970-01-01,KOL-LOC-001,PRO-181,102,21.22,2164.44
SALE-011606,1970-W01,1970-01-01,1970-01-01,KOL-LOC-002,PRO-132,149,67.71,10088.789999999999
SALE-011607,1970-W01,1970-01-01,1970-01-01,KOL-LOC-002,PRO-139,115,141.03,16218.45
SALE-011608,1970-W01,1970-01-01,1970-01-01,KOL-LOC-002,PRO-137,129,65.81,8489.49
SALE-011609,1970-W01,1970-01-01,1970-01-01,KOL-LOC-002,PRO-131,119,67.49,8031.3099999999995
SALE-011610,1970-W01,1970-01-01,1970-01-01,KOL-LOC-002,PRO-042,111,163.61,18160.710000000003
SALE-011611,1970-W01,1970-01-01,1970-01-01,KOL-LOC-003,PRO-131,81,33.66,2726.4599999999996
SALE-011612,1970-W01,1970-01-01,1970-01-01,KOL-LOC-003,PRO-132,102,156.2,15932.4
SALE-011613,1970-W01,1970-01-01,1970-01-01,KOL-LOC-003,PRO-136,111,67.82,7528.0199999999995
SALE-011614,1970-W01,1970-01-01,1970-01-01,KOL-LOC-003,PRO-139,112,275.64,30871.68
SALE-011615,1970-W01,1970-01-01,1970-01-01,KOL-LOC-003,PRO-134,66,32.34,2134.44
SALE-011616,1970-W01,1970-01-01,1970-01-01,KOL-LOC-004,PRO-139,105,1230.69,129222.45000000001
SALE-011617,1970-W01,1970-01-01,1970-01-01,KOL-LOC-004,PRO-132,149,152.21,22679.29
SALE-011618,1970-W01,1970-01-01,1970-01-01,KOL-LOC-004,PRO-136,116,305.28,35412.479999999996
SALE-011619,1970-W01,1970-01-01,1970-01-01,KOL-LOC-004,PRO-131,81,567.53,45969.93
SALE-011620,1970-W01,1970-01-01,1970-01-01,KOL-LOC-004,PRO-134,124,67.94,8424.56
SALE-011621,1970-W01,1970-01-01,1970-01-01,KOL-LOC-005,PRO-132,149,152.74,22758.260000000002
SALE-011622,1970-W01,1970-01-01,1970-01-01,KOL-LOC-005,PRO-134,92,563.09,51804.280000000006
SALE-011623,1970-W01,1970-01-01,1970-01-01,KOL-LOC-005,PRO-139,129,282.13,36394.77
SALE-011624,1970-W01,1970-01-01,1970-01-01,KOL-LOC-005,PRO-131,118,154.61,18243.980000000003
SALE-011625,1970-W01,1970-01-01,1970-01-01,KOL-LOC-005,PRO-137,81,558.43,45232.829999999994
SALE-011626,1970-W01,1970-01-01,1970-01-01,KOL-LOC-006,PRO-139,85,137.24,11665.400000000001
SALE-011627,1970-W01,1970-01-01,1970-01-01,KOL-LOC-006,PRO-132,98,301.74,29570.52
SALE-011628,1970-W01,1970-01-01,1970-01-01,KOL-LOC-006,PRO-134,113,66.3,7491.9
SALE-011629,1970-W01,1970-01-01,1970-01-01,KOL-LOC-006,PRO-136,77,33.85,2606.4500000000003
SALE-011630,1970-W01,1970-01-01,1970-01-01,KOL-LOC-006,PRO-137,81,32.48,2630.8799999999997
SALE-011631,1970-W01,1970-01-01,1970-01-01,KOL-LOC-007,PRO-139,88,139.25,12254.0
SALE-011632,1970-W01,1970-01-01,1970-01-01,KOL-LOC-007,PRO-132,125,152.51,19063.75
SALE-011633,1970-W01,1970-01-01,1970-01-01,KOL-LOC-007,PRO-189,72,305.59,22002.48
SALE-011634,1970-W01,1970-01-01,1970-01-01,KOL-LOC-007,PRO-137,115,150.54,17312.1
SALE-011635,1970-W01,1970-01-01,1970-01-01,KOL-LOC-007,PRO-118,79,34.16,2698.64
SALE-011636,1970-W01,1970-01-01,1970-01-01,KOL-LOC-008,PRO-132,88,32.97,2901.3599999999997
SALE-011637,1970-W01,1970-01-01,1970-01-01,KOL-LOC-008,PRO-137,111,154.69,17170.59
SALE-011638,1970-W01,1970-01-01,1970-01-01,KOL-LOC-008,PRO-131,59,584.02,34457.18
SALE-011639,1970-W01,1970-01-01,1970-01-01,KOL-LOC-008,PRO-139,69,138.52,9557.880000000001
SALE-011640,1970-W01,1970-01-01,1970-01-01,KOL-LOC-008,PRO-050,73,96.16,7019.679999999999
SALE-011641,1970-W01,1970-01-01,1970-01-01,KOL-LOC-009,PRO-132,140,67.25,9415.0
SALE-011642,1970-W01,1970-01-01,1970-01-01,KOL-LOC-009,PRO-137,168,66.48,11168.640000000001
SALE-011643,1970-W01,1970-01-01,1970-01-01,KOL-LOC-009,PRO-131,109,64.34,7013.06
SALE-011644,1970-W01,1970-01-01,1970-01-01,KOL-LOC-009,PRO-139,79,2400.36,189628.44
SALE-011645,1970-W01,1970-01-01,1970-01-01,KOL-LOC-009,PRO-136,98,292.0,28616.0
SALE-011646,1970-W01,1970-01-01,1970-01-01,KOL-LOC-010,PRO-132,103,32.32,3328.96
SALE-011647,1970-W01,1970-01-01,1970-01-01,KOL-LOC-010,PRO-131,119,156.92,18673.48
SALE-011648,1970-W01,1970-01-01,1970-01-01,KOL-LOC-010,PRO-139,108,272.53,29433.239999999998
SALE-011649,1970-W01,1970-01-01,1970-01-01,KOL-LOC-010,PRO-137,91,295.39,26880.489999999998
SALE-011650,1970-W01,1970-01-01,1970-01-01,KOL-LOC-010,PRO-134,102,151.2,15422.4
SALE-011651,1970-W01,1970-01-01,1970-01-01,KOL-LOC-011,PRO-132,102,301.68,30771.36
SALE-011652,1970-W01,1970-01-01,1970-01-01,KOL-LOC-011,PRO-139,126,672.68,84757.68
SALE-011653,1970-W01,1970-01-01,1970-01-01,KOL-LOC-011,PRO-136,106,67.09,7111.54
SALE-011654,1970-W01,1970-01-01,1970-01-01,KOL-LOC-011,PRO-137,83,32.33,2683.39
SALE-011655,1970-W01,1970-01-01,1970-01-01,KOL-LOC-011,PRO-134,54,581.15,31382.1
SALE-011656,1970-W01,1970-01-01,1970-01-01,KOL-LOC-012,PRO-131,107,299.71,32068.969999999998
SALE-011657,1970-W01,1970-01-01,1970-01-01,KOL-LOC-012,PRO-132,106,158.02,16750.120000000003
SALE-011658,1970-W01,1970-01-01,1970-01-01,KOL-LOC-012,PRO-136,61,563.09,34348.490000000005
SALE-011659,1970-W01,1970-01-01,1970-01-01,KOL-LOC-012,PRO-139,76,2375.66,180550.15999999997
SALE-011660,1970-W01,1970-01-01,1970-01-01,KOL-LOC-012,PRO-137,77,558.31,42989.869999999995
SALE-011661,1970-W01,1970-01-01,1970-01-01,KOL-LOC-013,PRO-132,117,151.24,17695.08
SALE-011662,1970-W01,1970-01-01,1970-01-01,KOL-LOC-013,PRO-131,116,290.43,33689.88
SALE-011663,1970-W01,1970-01-01,1970-01-01,KOL-LOC-013,PRO-139,110,272.88,30016.8
SALE-011664,1970-W01,1970-01-01,1970-01-01,KOL-LOC-013,PRO-118,120,17.07,2048.4
SALE-011665,1970-W01,1970-01-01,1970-01-01,KOL-LOC-013,PRO-137,72,32.81,2362.32
SALE-011666,1970-W01,1970-01-01,1970-01-01,KOL-LOC-014,PRO-137,100,157.77,15777.000000000002
SALE-011667,1970-W01,1970-01-01,1970-01-01,KOL-LOC-014,PRO-139,128,274.96,35194.88
SALE-011668,1970-W01,1970-01-01,1970-01-01,KOL-LOC-014,PRO-132,90,158.06,14225.4
SALE-011669,1970-W01,1970-01-01,1970-01-01,KOL-LOC-014,PRO-042,81,161.24,13060.44
SALE-011670,1970-W01,1970-01-01,1970-01-01,KOL-LOC-014,PRO-134,91,66.09,6014.1900000000005
SALE-011671,1970-W01,1970-01-01,1970-01-01,KOL-LOC-015,PRO-132,120,65.94,7912.799999999999
SALE-011672,1970-W01,1970-01-01,1970-01-01,KOL-LOC-015,PRO-139,101,666.2,67286.20000000001
SALE-011673,1970-W01,1970-01-01,1970-01-01,KOL-LOC-015,PRO-131,87,33.12,2881.4399999999996
SALE-011674,1970-W01,1970-01-01,1970-01-01,KOL-LOC-015,PRO-136,106,159.49,16905.940000000002
SALE-011675,1970-W01,1970-01-01,1970-01-01,KOL-LOC-015,PRO-137,87,64.58,5618.46
SALE-011676,1970-W01,1970-01-01,1970-01-01,KOL-LOC-016,PRO-132,119,152.76,18178.44
SALE-011677,1970-W01,1970-01-01,1970-01-01,KOL-LOC-016,PRO-131,86,580.89,49956.54
SALE-011678,1970-W01,1970-01-01,1970-01-01,KOL-LOC-016,PRO-118,109,35.41,3859.6899999999996
SALE-011679,1970-W01,1970-01-01,1970-01-01,KOL-LOC-016,PRO-139,116,670.12,77733.92
SALE-011680,1970-W01,1970-01-01,1970-01-01,KOL-LOC-016,PRO-188,73,285.48,20840.04
SALE-011681,1970-W01,1970-01-01,1970-01-01,KOL-LOC-017,PRO-131,66,579.74,38262.840000000004
SALE-011682,1970-W01,1970-01-01,1970-01-01,KOL-LOC-017,PRO-136,93,159.57,14840.01
SALE-011683,1970-W01,1970-01-01,1970-01-01,KOL-LOC-017,PRO-137,87,33.0,2871.0
SALE-011684,1970-W01,1970-01-01,1970-01-01,KOL-LOC-017,PRO-132,105,305.26,32052.3
SALE-011685,1970-W01,1970-01-01,1970-01-01,KOL-LOC-017,PRO-139,94,283.14,26615.16
SALE-011686,1970-W01,1970-01-01,1970-01-01,KOL-LOC-018,PRO-139,115,1244.08,143069.19999999998
SALE-011687,1970-W01,1970-01-01,1970-01-01,KOL-LOC-018,PRO-132,77,588.36,45303.72
SALE-011688,1970-W01,1970-01-01,1970-01-01,KOL-LOC-018,PRO-137,75,557.6,41820.0
SALE-011689,1970-W01,1970-01-01,1970-01-01,KOL-LOC-018,PRO-136,118,64.51,7612.18
SALE-011690,1970-W01,1970-01-01,1970-01-01,KOL-LOC-018,PRO-050,70,237.98,16658.6
SALE-011691,1970-W01,1970-01-01,1970-01-01,KOL-LOC-019,PRO-139,131,270.01,35371.31
SALE-011692,1970-W01,1970-01-01,1970-01-01,KOL-LOC-019,PRO-132,114,64.36,7337.04
SALE-011693,1970-W01,1970-01-01,1970-01-01,KOL-LOC-019,PRO-134,103,305.27,31442.809999999998
SALE-011694,1970-W01,1970-01-01,1970-01-01,KOL-LOC-019,PRO-131,73,291.73,21296.29
SALE-011695,1970-W01,1970-01-01,1970-01-01,KOL-LOC-019,PRO-136,109,66.05,7199.45
SALE-011696,1970-W01,1970-01-01,1970-01-01,KOL-LOC-020,PRO-136,121,159.5,19299.5
SALE-011697,1970-W01,1970-01-01,1970-01-01,KOL-LOC-020,PRO-042,133,166.63,22161.79
SALE-011698,1970-W01,1970-01-01,1970-01-01,KOL-LOC-020,PRO-137,136,153.94,20935.84
SALE-011699,1970-W01,1970-01-01,1970-01-01,KOL-LOC-020,PRO-132,101,295.05,29800.050000000003
SALE-011700,1970-W01,1970-01-01,1970-01-01,KOL-LOC-020,PRO-118,145,17.44,2528.8
SALE-011701,1970-W01,1970-01-01,1970-01-01,KOL-LOC-021,PRO-131,93,33.45,3110.8500000000004
SALE-011702,1970-W01,1970-01-01,1970-01-01,KOL-LOC-021,PRO-139,74,2470.54,182819.96
SALE-011703,1970-W01,1970-01-01,1970-01-01,KOL-LOC-021,PRO-137,139,65.11,9050.289999999999
SALE-011704,1970-W01,1970-01-01,1970-01-01,KOL-LOC-021,PRO-132,116,67.4,7818.400000000001
SALE-011705,1970-W01,1970-01-01,1970-01-01,KOL-LOC-021,PRO-042,104,44.79,4658.16
SALE-011706,1970-W01,1970-01-01,1970-01-01,KOL-LOC-022,PRO-139,134,1232.23,165118.82
SALE-011707,1970-W01,1970-01-01,1970-01-01,KOL-LOC-022,PRO-132,122,157.31,19191.82
SALE-011708,1970-W01,1970-01-01,1970-01-01,KOL-LOC-022,PRO-131,65,560.26,36416.9
SALE-011709,1970-W01,1970-01-01,1970-01-01,KOL-LOC-022,PRO-137,62,581.01,36022.62
SALE-011710,1970-W01,1970-01-01,1970-01-01,KOL-LOC-022,PRO-136,83,305.36,25344.88
SALE-011711,1970-W01,1970-01-01,1970-01-01,KOL-LOC-023,PRO-139,91,135.64,12343.239999999998
SALE-011712,1970-W01,1970-01-01,1970-01-01,KOL-LOC-023,PRO-132,100,33.5,3350.0
SALE-011713,1970-W01,1970-01-01,1970-01-01,KOL-LOC-023,PRO-136,94,32.1,3017.4
SALE-011714,1970-W01,1970-01-01,1970-01-01,KOL-LOC-023,PRO-131,102,572.33,58377.66
SALE-011715,1970-W01,1970-01-01,1970-01-01,KOL-LOC-023,PRO-042,81,44.25,3584.25
SALE-011716,1970-W01,1970-01-01,1970-01-01,KOL-LOC-024,PRO-132,97,33.0,3201.0
SALE-011717,1970-W01,1970-01-01,1970-01-01,KOL-LOC-024,PRO-131,90,298.64,26877.6
SALE-011718,1970-W01,1970-01-01,1970-01-01,KOL-LOC-024,PRO-139,117,285.97,33458.490000000005
SALE-011719,1970-W01,1970-01-01,1970-01-01,KOL-LOC-024,PRO-136,85,297.4,25278.999999999996
SALE-011720,1970-W01,1970-01-01,1970-01-01,KOL-LOC-024,PRO-118,95,67.22,6385.9
SALE-011721,1970-W01,1970-01-01,1970-01-01,KOL-LOC-025,PRO-132,99,306.97,30390.030000000002
SALE-011722,1970-W01,1970-01-01,1970-01-01,KOL-LOC-025,PRO-137,97,297.6,28867.2
SALE-011723,1970-W01,1970-01-01,1970-01-01,KOL-LOC-025,PRO-131,81,292.41,23685.210000000003
SALE-011724,1970-W01,1970-01-01,1970-01-01,KOL-LOC-025,PRO-189,101,158.17,15975.169999999998
SALE-011725,1970-W01,1970-01-01,1970-01-01,KOL-LOC-025,PRO-181,74,182.04,13470.96
SALE-011726,1970-W01,1970-01-01,1970-01-01,KOL-LOC-026,PRO-139,123,643.17,79109.90999999999
SALE-011727,1970-W01,1970-01-01,1970-01-01,KOL-LOC-026,PRO-132,115,65.86,7573.9
SALE-011728,1970-W01,1970-01-01,1970-01-01,KOL-LOC-026,PRO-137,100,158.86,15886.000000000002
SALE-011729,1970-W01,1970-01-01,1970-01-01,KOL-LOC-026,PRO-131,88,296.04,26051.52
SALE-011730,1970-W01,1970-01-01,1970-01-01,KOL-LOC-026,PRO-188,56,16.27,911.12
SALE-011731,1970-W01,1970-01-01,1970-01-01,KOL-LOC-027,PRO-132,67,562.04,37656.68
SALE-011732,1970-W01,1970-01-01,1970-01-01,KOL-LOC-027,PRO-131,107,67.66,7239.62
SALE-011733,1970-W01,1970-01-01,1970-01-01,KOL-LOC-027,PRO-137,79,33.25,2626.75
SALE-011734,1970-W01,1970-01-01,1970-01-01,KOL-LOC-027,PRO-139,111,274.14,30429.539999999997
SALE-011735,1970-W01,1970-01-01,1970-01-01,KOL-LOC-027,PRO-118,62,68.36,4238.32
SALE-011736,1970-W01,1970-01-01,1970-01-01,KOL-LOC-028,PRO-132,139,158.46,22025.940000000002
SALE-011737,1970-W01,1970-01-01,1970-01-01,KOL-LOC-028,PRO-137,88,33.5,2948.0
SALE-011738,1970-W01,1970-01-01,1970-01-01,KOL-LOC-028,PRO-139,85,142.89,12145.65
SALE-011739,1970-W01,1970-01-01,1970-01-01,KOL-LOC-028,PRO-134,114,151.73,17297.219999999998
SALE-011740,1970-W01,1970-01-01,1970-01-01,KOL-LOC-028,PRO-136,110,64.58,7103.8
SALE-011741,1970-W01,1970-01-01,1970-01-01,KOL-LOC-029,PRO-139,107,143.11,15312.770000000002
SALE-011742,1970-W01,1970-01-01,1970-01-01,KOL-LOC-029,PRO-137,91,568.69,51750.79000000001
SALE-011743,1970-W01,1970-01-01,1970-01-01,KOL-LOC-029,PRO-136,98,307.21,30106.579999999998
SALE-011744,1970-W01,1970-01-01,1970-01-01,KOL-LOC-029,PRO-132,108,33.31,3597.4800000000005
SALE-011745,1970-W01,1970-01-01,1970-01-01,KOL-LOC-029,PRO-042,121,18.53,2242.13
SALE-011746,1970-W01,1970-01-01,1970-01-01,KOL-LOC-030,PRO-134,104,155.4,16161.6
SALE-011747,1970-W01,1970-01-01,1970-01-01,KOL-LOC-030,PRO-189,116,35.31,4095.96
SALE-011748,1970-W01,1970-01-01,1970-01-01,KOL-LOC-030,PRO-131,67,579.82,38847.94
SALE-011749,1970-W01,1970-01-01,1970-01-01,KOL-LOC-030,PRO-139,125,657.0,82125.0
SALE-011750,1970-W01,1970-01-01,1970-01-01,KOL-LOC-030,PRO-136,92,295.37,27174.04
SALE-011751,1970-W01,1970-01-01,1970-01-01,KOL-LOC-031,PRO-132,84,33.4,2805.6
SALE-011752,1970-W01,1970-01-01,1970-01-01,KOL-LOC-031,PRO-131,102,33.41,3407.8199999999997
SALE-011753,1970-W01,1970-01-01,1970-01-01,KOL-LOC-031,PRO-139,66,140.65,9282.9
SALE-011754,1970-W01,1970-01-01,1970-01-01,KOL-LOC-031,PRO-181,104,20.68,2150.72
SALE-011755,1970-W01,1970-01-01,1970-01-01,KOL-LOC-031,PRO-042,70,85.28,5969.6
SALE-011756,1970-W01,1970-01-01,1970-01-01,KOL-LOC-032,PRO-131,106,32.67,3463.02
SALE-011757,1970-W01,1970-01-01,1970-01-01,KOL-LOC-032,PRO-132,123,33.44,4113.12
SALE-011758,1970-W01,1970-01-01,1970-01-01,KOL-LOC-032,PRO-139,117,141.41,16544.97
SALE-011759,1970-W01,1970-01-01,1970-01-01,KOL-LOC-032,PRO-136,86,578.46,49747.560000000005
SALE-011760,1970-W01,1970-01-01,1970-01-01,KOL-LOC-032,PRO-137,70,562.09,39346.3
SALE-011761,1970-W01,1970-01-01,1970-01-01,KOL-LOC-033,PRO-131,98,294.93,28903.14
SALE-011762,1970-W01,1970-01-01,1970-01-01,KOL-LOC-033,PRO-137,106,296.33,31410.98
SALE-011763,1970-W01,1970-01-01,1970-01-01,KOL-LOC-033,PRO-132,136,65.07,8849.519999999999
SALE-011764,1970-W01,1970-01-01,1970-01-01,KOL-LOC-033,PRO-118,97,140.59,13637.23
SALE-011765,1970-W01,1970-01-01,1970-01-01,KOL-LOC-033,PRO-189,74,315.03,23312.219999999998
SALE-011766,1970-W01,1970-01-01,1970-01-01,KOL-LOC-034,PRO-132,158,295.42,46676.36
