warehouse_id,shelf_id,zone_id,rack_id,shelf_level,shelf_capacity_units,product_slots,used_units,free_units,space_utilization_pct,source_file,standardized_at
WH-KOL-008,WH-KOL-008-Z03-R02-S01,Z03,R02,S01,1000,5,167,833,16.7,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,WH-KOL-008-Z03-R02-S02,Z03,R02,S02,1000,5,234,766,23.4,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,WH-KOL-008-Z03-R02-S03,Z03,R02,S03,1000,5,247,753,24.7,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,WH-KOL-008-Z03-R02-S04,Z03,R02,S04,1000,5,144,856,14.4,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,WH-KOL-008-Z03-R02-S05,Z03,R02,S05,1000,5,142,858,14.2,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,WH-KOL-008-Z04-R01-S01,Z04,R01,S01,1000,5,139,861,13.9,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,WH-KOL-008-Z04-R01-S02,Z04,R01,S02,1000,5,143,857,14.3,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,WH-KOL-008-Z04-R01-S03,Z04,R01,S03,1000,5,145,855,14.5,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,WH-KOL-008-Z04-R01-S04,Z04,R01,S04,1000,5,155,845,15.5,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,WH-KOL-008-Z04-R01-S05,Z04,R01,S05,1000,5,149,851,14.9,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,WH-KOL-008-Z04-R02-S01,Z04,R02,S01,1000,5,165,835,16.5,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,WH-KOL-008-Z04-R02-S02,Z04,R02,S02,1000,5,232,768,23.2,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,WH-KOL-008-Z04-R02-S03,Z04,R02,S03,1000,5,266,734,26.6,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,WH-KOL-008-Z04-R02-S04,Z04,R02,S04,1000,5,143,857,14.3,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,WH-KOL-008-Z04-R02-S05,Z04,R02,S05,1000,5,150,850,15.0,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z01-R01-S01,Z01,R01,S01,1000,5,291,709,29.1,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z01-R01-S02,Z01,R01,S02,1000,5,265,735,26.5,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z01-R01-S03,Z01,R01,S03,1000,5,192,808,19.2,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z01-R01-S04,Z01,R01,S04,1000,5,162,838,16.2,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z01-R01-S05,Z01,R01,S05,1000,5,285,715,28.5,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z01-R02-S01,Z01,R02,S01,1000,5,291,709,29.1,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z01-R02-S02,Z01,R02,S02,1000,5,394,606,39.4,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z01-R02-S03,Z01,R02,S03,1000,5,319,681,31.9,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z01-R02-S04,Z01,R02,S04,1000,5,278,722,27.8,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z01-R02-S05,Z01,R02,S05,1000,5,221,779,22.1,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z02-R01-S01,Z02,R01,S01,1000,5,240,760,24.0,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z02-R01-S02,Z02,R01,S02,1000,5,190,810,19.0,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z02-R01-S03,Z02,R01,S03,1000,5,174,826,17.4,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z02-R01-S04,Z02,R01,S04,1000,5,183,817,18.3,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z02-R01-S05,Z02,R01,S05,1000,5,179,821,17.9,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z02-R02-S01,Z02,R02,S01,1000,5,161,839,16.1,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z02-R02-S02,Z02,R02,S02,1000,5,160,840,16.0,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z02-R02-S03,Z02,R02,S03,1000,5,185,815,18.5,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z02-R02-S04,Z02,R02,S04,1000,5,189,811,18.9,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z02-R02-S05,Z02,R02,S05,1000,5,175,825,17.5,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z03-R01-S01,Z03,R01,S01,1000,5,166,834,16.6,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z03-R01-S02,Z03,R01,S02,1000,5,188,812,18.8,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z03-R01-S03,Z03,R01,S03,1000,5,186,814,18.6,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z03-R01-S04,Z03,R01,S04,1000,5,220,780,22.0,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z03-R01-S05,Z03,R01,S05,1000,5,191,809,19.1,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z03-R02-S01,Z03,R02,S01,1000,5,221,779,22.1,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z03-R02-S02,Z03,R02,S02,1000,5,290,710,29.0,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z03-R02-S03,Z03,R02,S03,1000,5,308,692,30.8,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z03-R02-S04,Z03,R02,S04,1000,5,188,812,18.8,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z03-R02-S05,Z03,R02,S05,1000,5,192,808,19.2,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z04-R01-S01,Z04,R01,S01,1000,5,164,836,16.4,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z04-R01-S02,Z04,R01,S02,1000,5,194,806,19.4,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z04-R01-S03,Z04,R01,S03,1000,5,186,814,18.6,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z04-R01-S04,Z04,R01,S04,1000,5,182,818,18.2,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z04-R01-S05,Z04,R01,S05,1000,5,182,818,18.2,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z04-R02-S01,Z04,R02,S01,1000,5,171,829,17.1,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z04-R02-S02,Z04,R02,S02,1000,5,281,719,28.1,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z04-R02-S03,Z04,R02,S03,1000,5,290,710,29.0,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z04-R02-S04,Z04,R02,S04,1000,5,165,835,16.5,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-009,WH-KOL-009-Z04-R02-S05,Z04,R02,S05,1000,5,190,810,19.0,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z01-R01-S01,Z01,R01,S01,1000,5,362,638,36.2,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z01-R01-S02,Z01,R01,S02,1000,5,280,720,28.0,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z01-R01-S03,Z01,R01,S03,1000,5,183,817,18.3,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z01-R01-S04,Z01,R01,S04,1000,5,193,807,19.3,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z01-R01-S05,Z01,R01,S05,1000,5,305,695,30.5,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z01-R02-S01,Z01,R02,S01,1000,5,289,711,28.9,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z01-R02-S02,Z01,R02,S02,1000,5,376,624,37.6,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z01-R02-S03,Z01,R02,S03,1000,5,328,672,32.8,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z01-R02-S04,Z01,R02,S04,1000,5,297,703,29.7,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z01-R02-S05,Z01,R02,S05,1000,5,287,713,28.7,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z02-R01-S01,Z02,R01,S01,1000,5,254,746,25.4,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z02-R01-S02,Z02,R01,S02,1000,5,201,799,20.1,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z02-R01-S03,Z02,R01,S03,1000,5,211,789,21.1,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z02-R01-S04,Z02,R01,S04,1000,5,207,793,20.7,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z02-R01-S05,Z02,R01,S05,1000,5,217,783,21.7,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z02-R02-S01,Z02,R02,S01,1000,5,205,795,20.5,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z02-R02-S02,Z02,R02,S02,1000,5,190,810,19.0,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z02-R02-S03,Z02,R02,S03,1000,5,200,800,20.0,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z02-R02-S04,Z02,R02,S04,1000,5,211,789,21.1,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z02-R02-S05,Z02,R02,S05,1000,5,201,799,20.1,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z03-R01-S01,Z03,R01,S01,1000,5,202,798,20.2,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z03-R01-S02,Z03,R01,S02,1000,5,231,769,23.1,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z03-R01-S03,Z03,R01,S03,1000,5,241,759,24.1,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z03-R01-S04,Z03,R01,S04,1000,5,292,708,29.2,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z03-R01-S05,Z03,R01,S05,1000,5,224,776,22.4,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z03-R02-S01,Z03,R02,S01,1000,5,231,769,23.1,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z03-R02-S02,Z03,R02,S02,1000,5,335,665,33.5,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z03-R02-S03,Z03,R02,S03,1000,5,381,619,38.1,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z03-R02-S04,Z03,R02,S04,1000,5,202,798,20.2,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z03-R02-S05,Z03,R02,S05,1000,5,204,796,20.4,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z04-R01-S01,Z04,R01,S01,1000,5,199,801,19.9,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z04-R01-S02,Z04,R01,S02,1000,5,188,812,18.8,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z04-R01-S03,Z04,R01,S03,1000,5,187,813,18.7,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z04-R01-S04,Z04,R01,S04,1000,5,226,774,22.6,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z04-R01-S05,Z04,R01,S05,1000,5,176,824,17.6,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z04-R02-S01,Z04,R02,S01,1000,5,206,794,20.6,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z04-R02-S02,Z04,R02,S02,1000,5,295,705,29.5,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z04-R02-S03,Z04,R02,S03,1000,5,357,643,35.7,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z04-R02-S04,Z04,R02,S04,1000,5,202,798,20.2,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-010,WH-KOL-010-Z04-R02-S05,Z04,R02,S05,1000,5,223,777,22.3,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z01-R01-S01,Z01,R01,S01,1000,5,254,746,25.4,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z01-R01-S02,Z01,R01,S02,1000,5,222,778,22.2,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z01-R01-S03,Z01,R01,S03,1000,5,153,847,15.3,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z01-R01-S04,Z01,R01,S04,1000,5,161,839,16.1,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z01-R01-S05,Z01,R01,S05,1000,5,244,756,24.4,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z01-R02-S01,Z01,R02,S01,1000,5,237,763,23.7,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z01-R02-S02,Z01,R02,S02,1000,5,297,703,29.7,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z01-R02-S03,Z01,R02,S03,1000,5,275,725,27.5,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z01-R02-S04,Z01,R02,S04,1000,5,244,756,24.4,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z01-R02-S05,Z01,R02,S05,1000,5,187,813,18.7,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z02-R01-S01,Z02,R01,S01,1000,5,176,824,17.6,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z02-R01-S02,Z02,R01,S02,1000,5,160,840,16.0,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z02-R01-S03,Z02,R01,S03,1000,5,144,856,14.4,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z02-R01-S04,Z02,R01,S04,1000,5,163,837,16.3,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z02-R01-S05,Z02,R01,S05,1000,5,156,844,15.6,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z02-R02-S01,Z02,R02,S01,1000,5,153,847,15.3,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z02-R02-S02,Z02,R02,S02,1000,5,152,848,15.2,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z02-R02-S03,Z02,R02,S03,1000,5,168,832,16.8,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z02-R02-S04,Z02,R02,S04,1000,5,150,850,15.0,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z02-R02-S05,Z02,R02,S05,1000,5,146,854,14.6,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z03-R01-S01,Z03,R01,S01,1000,5,133,867,13.3,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z03-R01-S02,Z03,R01,S02,1000,5,191,809,19.1,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z03-R01-S03,Z03,R01,S03,1000,5,161,839,16.1,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z03-R01-S04,Z03,R01,S04,1000,5,185,815,18.5,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z03-R01-S05,Z03,R01,S05,1000,5,173,827,17.3,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z03-R02-S01,Z03,R02,S01,1000,5,152,848,15.2,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z03-R02-S02,Z03,R02,S02,1000,5,277,723,27.7,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z03-R02-S03,Z03,R02,S03,1000,5,265,735,26.5,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z03-R02-S04,Z03,R02,S04,1000,5,154,846,15.4,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z03-R02-S05,Z03,R02,S05,1000,5,158,842,15.8,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z04-R01-S01,Z04,R01,S01,1000,5,140,860,14.0,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z04-R01-S02,Z04,R01,S02,1000,5,147,853,14.7,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z04-R01-S03,Z04,R01,S03,1000,5,142,858,14.2,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z04-R01-S04,Z04,R01,S04,1000,5,158,842,15.8,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z04-R01-S05,Z04,R01,S05,1000,5,161,839,16.1,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z04-R02-S01,Z04,R02,S01,1000,5,150,850,15.0,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z04-R02-S02,Z04,R02,S02,1000,5,234,766,23.4,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z04-R02-S03,Z04,R02,S03,1000,5,249,751,24.9,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z04-R02-S04,Z04,R02,S04,1000,5,147,853,14.7,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-011,WH-KOL-011-Z04-R02-S05,Z04,R02,S05,1000,5,148,852,14.8,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,WH-KOL-012-Z01-R01-S01,Z01,R01,S01,1000,5,230,770,23.0,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,WH-KOL-012-Z01-R01-S02,Z01,R01,S02,1000,5,219,781,21.9,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,WH-KOL-012-Z01-R01-S03,Z01,R01,S03,1000,5,141,859,14.1,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,WH-KOL-012-Z01-R01-S04,Z01,R01,S04,1000,5,137,863,13.7,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,WH-KOL-012-Z01-R01-S05,Z01,R01,S05,1000,5,218,782,21.8,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,WH-KOL-012-Z01-R02-S01,Z01,R02,S01,1000,5,208,792,20.8,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,WH-KOL-012-Z01-R02-S02,Z01,R02,S02,1000,5,269,731,26.9,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,WH-KOL-012-Z01-R02-S03,Z01,R02,S03,1000,5,262,738,26.2,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,WH-KOL-012-Z01-R02-S04,Z01,R02,S04,1000,5,203,797,20.3,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,WH-KOL-012-Z01-R02-S05,Z01,R02,S05,1000,5,181,819,18.1,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,WH-KOL-012-Z02-R01-S01,Z02,R01,S01,1000,5,185,815,18.5,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,WH-KOL-012-Z02-R01-S02,Z02,R01,S02,1000,5,136,864,13.6,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,WH-KOL-012-Z02-R01-S03,Z02,R01,S03,1000,5,159,841,15.9,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,WH-KOL-012-Z02-R01-S04,Z02,R01,S04,1000,5,151,849,15.1,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,WH-KOL-012-Z02-R01-S05,Z02,R01,S05,1000,5,145,855,14.5,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,WH-KOL-012-Z02-R02-S01,Z02,R02,S01,1000,5,141,859,14.1,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,WH-KOL-012-Z02-R02-S02,Z02,R02,S02,1000,5,147,853,14.7,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
WH-KOL-012,WH-KOL-012-Z02-R02-S03,Z02,R02,S03,1000,5,144,856,14.4,inventory_stock.xlsx/Shelf_Master,2026-09-21T14:25:30.977573+00:00
