demand_id,week_start_date,week_end_date,year,week_number,location_id,region_of_kolkata,demand_rank,product_id,product_name,category_name,brand,unit_size,weekday_weekend,weekday_units_sold,weekend_units_sold,units_sold,avg_selling_price_rs,promotion_flag,discount_pct,holiday_flag,festival_event,season,temperature_c,rainfall_mm,humidity_pct,weather_condition,stockout_flag,forecast_target_start,forecast_target_end,next_week_demand_target_units,data_source,recorded_at,region_week_key,region_product_week_key,assortment_size,rank_scope,rank_basis,selling_unit_workbook,selling_unit_sheet,selling_unit_source_row,selling_unit_lookup_hint,reference_layer,anchor_status,source_file,standardized_at
DEM-0000001,2024-01-01,2024-01-07,2024,1,KOL-LOC-001,Lake Gardens,1,DAI-005,Mother Dairy Curd,Dairy & Milk Products,Mother Dairy,500 g,Weekday,111,35,146,52.79,0,0,0,,Winter,18.6,12.9,56.8,Clear/Partly Cloudy,0,2024-01-08,2024-01-14,152,SYNTHETIC_TRAINING | SUPPLIED_WEATHER | SUPPLIED_FESTIVAL | RESEARCHED_2026_FESTIVAL,46279.69444444445,KOL-LOC-001_20240101,KOL-LOC-001_20240101_DAI-005,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W001_2024-01-01,3,'W001_2024-01-01'!A3,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015907,1970-01-01,1970-01-01,2025,80,KOL-LOC-022,Sealdah,2,INS-008,Kellogg's Corn Flakes,Instant & Packaged Foods,Kellogg's,500 g,Weekday,66,22,88,146.81,1,5,0,,Monsoon,32.0,31.3,92.5,Rain,0,1970-01-01,1970-01-01,90,SYNTHETIC_TRAINING,46279.44515885416,KOL-LOC-022_20250706,KOL-LOC-022_20250706_INS-008,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W080_2025-07-06,4204,'W080_2025-07-06'!A4204,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015908,1970-01-01,1970-01-01,2025,80,KOL-LOC-022,Sealdah,3,INS-009,Quaker Oats,Instant & Packaged Foods,Quaker,100 g,Weekday,80,26,106,35.64,0,0,0,,Monsoon,32.0,31.3,92.5,Rain,0,1970-01-01,1970-01-01,110,SYNTHETIC_TRAINING,46279.44515885416,KOL-LOC-022_20250706,KOL-LOC-022_20250706_INS-009,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W080_2025-07-06,4205,'W080_2025-07-06'!A4205,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015909,1970-01-01,1970-01-01,2025,80,KOL-LOC-022,Sealdah,4,VEG-008,Cucumber,Fresh Vegetables,Fresho,1 kg,Weekday,44,15,59,67.25,0,0,0,,Monsoon,32.0,31.3,92.5,Rain,0,1970-01-01,1970-01-01,60,SYNTHETIC_TRAINING,46279.44515885416,KOL-LOC-022_20250706,KOL-LOC-022_20250706_VEG-008,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W080_2025-07-06,4206,'W080_2025-07-06'!A4206,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015910,1970-01-01,1970-01-01,2025,80,KOL-LOC-022,Sealdah,5,INS-004,MTR Ready-to-Eat Upma,Instant & Packaged Foods,MTR,50 g,Weekday,52,18,70,15.79,1,5,0,,Monsoon,32.0,31.3,92.5,Rain,0,1970-01-01,1970-01-01,62,SYNTHETIC_TRAINING,46279.44515885416,KOL-LOC-022_20250706,KOL-LOC-022_20250706_INS-004,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W080_2025-07-06,4207,'W080_2025-07-06'!A4207,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015911,1970-01-01,1970-01-01,2025,80,KOL-LOC-023,Tangra,1,SNK-009,Uncle Chipps Plain Salted,Chips & Namkeen,Uncle Chipps,200 g,Weekday,72,34,106,72.59,0,0,0,,Monsoon,32.0,31.3,92.5,Rain,0,1970-01-01,1970-01-01,118,SYNTHETIC_TRAINING,46279.44515885416,KOL-LOC-023_20250706,KOL-LOC-023_20250706_SNK-009,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W080_2025-07-06,4403,'W080_2025-07-06'!A4403,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015912,1970-01-01,1970-01-01,2025,80,KOL-LOC-023,Tangra,2,INS-009,Quaker Oats,Instant & Packaged Foods,Quaker,100 g,Weekday,78,26,104,35.41,0,0,0,,Monsoon,32.0,31.3,92.5,Rain,0,1970-01-01,1970-01-01,94,SYNTHETIC_TRAINING,46279.44515885416,KOL-LOC-023_20250706,KOL-LOC-023_20250706_INS-009,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W080_2025-07-06,4404,'W080_2025-07-06'!A4404,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015913,1970-01-01,1970-01-01,2025,80,KOL-LOC-023,Tangra,3,INS-008,Kellogg's Corn Flakes,Instant & Packaged Foods,Kellogg's,1 kg,Weekday,52,18,70,286.43,0,0,0,,Monsoon,32.0,31.3,92.5,Rain,0,1970-01-01,1970-01-01,71,SYNTHETIC_TRAINING,46279.44515885416,KOL-LOC-023_20250706,KOL-LOC-023_20250706_INS-008,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W080_2025-07-06,4405,'W080_2025-07-06'!A4405,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015914,1970-01-01,1970-01-01,2025,80,KOL-LOC-023,Tangra,4,SNK-010,Balaji Wafers Masala,Chips & Namkeen,Balaji,50 g,Weekday,47,22,69,17.58,0,0,0,,Monsoon,32.0,31.3,92.5,Rain,0,1970-01-01,1970-01-01,74,SYNTHETIC_TRAINING,46279.44515885416,KOL-LOC-023_20250706,KOL-LOC-023_20250706_SNK-010,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W080_2025-07-06,4406,'W080_2025-07-06'!A4406,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015915,1970-01-01,1970-01-01,2025,80,KOL-LOC-023,Tangra,5,SNK-004,Bingo Original Style,Chips & Namkeen,Bingo,100 g,Weekday,63,30,93,38.83,0,0,0,,Monsoon,32.0,31.3,92.5,Rain,0,1970-01-01,1970-01-01,92,SYNTHETIC_TRAINING,46279.44515885416,KOL-LOC-023_20250706,KOL-LOC-023_20250706_SNK-004,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W080_2025-07-06,4407,'W080_2025-07-06'!A4407,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015916,1970-01-01,1970-01-01,2025,80,KOL-LOC-024,Topsia,1,INS-009,Quaker Oats,Instant & Packaged Foods,Quaker,250 g,Weekday,80,27,107,82.22,0,0,0,,Monsoon,32.0,31.3,92.5,Rain,0,1970-01-01,1970-01-01,105,SYNTHETIC_TRAINING,46279.44515886574,KOL-LOC-024_20250706,KOL-LOC-024_20250706_INS-009,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W080_2025-07-06,4603,'W080_2025-07-06'!A4603,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015917,1970-01-01,1970-01-01,2025,80,KOL-LOC-024,Topsia,2,SNK-010,Balaji Wafers Masala,Chips & Namkeen,Balaji,100 g,Weekday,65,30,95,39.06,0,0,0,,Monsoon,32.0,31.3,92.5,Rain,0,1970-01-01,1970-01-01,98,SYNTHETIC_TRAINING,46279.44515886574,KOL-LOC-024_20250706,KOL-LOC-024_20250706_SNK-010,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W080_2025-07-06,4604,'W080_2025-07-06'!A4604,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015918,1970-01-01,1970-01-01,2025,80,KOL-LOC-024,Topsia,3,INS-004,MTR Ready-to-Eat Upma,Instant & Packaged Foods,MTR,250 g,Weekday,67,22,89,76.12,0,0,0,,Monsoon,32.0,31.3,92.5,Rain,0,1970-01-01,1970-01-01,97,SYNTHETIC_TRAINING,46279.44515886574,KOL-LOC-024_20250706,KOL-LOC-024_20250706_INS-004,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W080_2025-07-06,4605,'W080_2025-07-06'!A4605,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015919,1970-01-01,1970-01-01,2025,80,KOL-LOC-024,Topsia,4,BEV-007,Frooti Mango,Soft Drinks & Beverages,Parle Agro,200 ml,Weekday,56,27,83,15.63,0,0,0,,Monsoon,32.0,31.3,92.5,Rain,0,1970-01-01,1970-01-01,79,SYNTHETIC_TRAINING,46279.44515886574,KOL-LOC-024_20250706,KOL-LOC-024_20250706_BEV-007,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W080_2025-07-06,4606,'W080_2025-07-06'!A4606,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015920,1970-01-01,1970-01-01,2025,80,KOL-LOC-024,Topsia,5,TEA-002,Tata Tea Premium,Tea & Coffee,Tata Tea,500 g,Weekday,55,18,73,307.06,0,0,0,,Monsoon,32.0,31.3,92.5,Rain,0,1970-01-01,1970-01-01,66,SYNTHETIC_TRAINING,46279.44515886574,KOL-LOC-024_20250706,KOL-LOC-024_20250706_TEA-002,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W080_2025-07-06,4607,'W080_2025-07-06'!A4607,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015921,1970-01-01,1970-01-01,2025,80,KOL-LOC-025,Beliaghata,1,SNK-010,Balaji Wafers Masala,Chips & Namkeen,Balaji,100 g,Weekday,63,30,93,37.42,0,0,0,,Monsoon,32.0,31.3,92.5,Rain,0,1970-01-01,1970-01-01,93,SYNTHETIC_TRAINING,46279.44515886574,KOL-LOC-025_20250706,KOL-LOC-025_20250706_SNK-010,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W080_2025-07-06,4803,'W080_2025-07-06'!A4803,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015922,1970-01-01,1970-01-01,2025,80,KOL-LOC-025,Beliaghata,2,INS-008,Kellogg's Corn Flakes,Instant & Packaged Foods,Kellogg's,500 g,Weekday,57,19,76,145.59,0,0,0,,Monsoon,32.0,31.3,92.5,Rain,0,1970-01-01,1970-01-01,78,SYNTHETIC_TRAINING,46279.44515886574,KOL-LOC-025_20250706,KOL-LOC-025_20250706_INS-008,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W080_2025-07-06,4804,'W080_2025-07-06'!A4804,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015923,1970-01-01,1970-01-01,2025,80,KOL-LOC-025,Beliaghata,3,INS-009,Quaker Oats,Instant & Packaged Foods,Quaker,500 g,Weekday,67,22,89,161.71,0,0,0,,Monsoon,32.0,31.3,92.5,Rain,0,1970-01-01,1970-01-01,97,SYNTHETIC_TRAINING,46279.44515886574,KOL-LOC-025_20250706,KOL-LOC-025_20250706_INS-009,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W080_2025-07-06,4805,'W080_2025-07-06'!A4805,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015924,1970-01-01,1970-01-01,2025,80,KOL-LOC-025,Beliaghata,4,SNK-009,Uncle Chipps Plain Salted,Chips & Namkeen,Uncle Chipps,200 g,Weekday,63,30,93,70.9,0,0,0,,Monsoon,32.0,31.3,92.5,Rain,0,1970-01-01,1970-01-01,103,SYNTHETIC_TRAINING,46279.44515886574,KOL-LOC-025_20250706,KOL-LOC-025_20250706_SNK-009,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W080_2025-07-06,4806,'W080_2025-07-06'!A4806,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015925,1970-01-01,1970-01-01,2025,80,KOL-LOC-025,Beliaghata,5,VEG-008,Cucumber,Fresh Vegetables,Fresho,1 kg,Weekday,52,18,70,69.14,0,0,0,,Monsoon,32.0,31.3,92.5,Rain,0,1970-01-01,1970-01-01,77,SYNTHETIC_TRAINING,46279.44515886574,KOL-LOC-025_20250706,KOL-LOC-025_20250706_VEG-008,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W080_2025-07-06,4807,'W080_2025-07-06'!A4807,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015926,1970-01-01,1970-01-01,2025,80,KOL-LOC-026,Maniktala,1,INS-001,Maggi 2-Minute Noodles,Instant & Packaged Foods,Nestlé,50 g,Weekday,78,26,104,11.96,1,15,0,,Monsoon,32.0,31.3,92.5,Rain,0,1970-01-01,1970-01-01,114,SYNTHETIC_TRAINING,46279.44515886574,KOL-LOC-026_20250706,KOL-LOC-026_20250706_INS-001,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W080_2025-07-06,5003,'W080_2025-07-06'!A5003,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015927,1970-01-01,1970-01-01,2025,80,KOL-LOC-026,Maniktala,2,INS-008,Kellogg's Corn Flakes,Instant & Packaged Foods,Kellogg's,50 g,Weekday,62,20,82,16.1,1,12,0,,Monsoon,32.0,31.3,92.5,Rain,0,1970-01-01,1970-01-01,89,SYNTHETIC_TRAINING,46279.44515886574,KOL-LOC-026_20250706,KOL-LOC-026_20250706_INS-008,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W080_2025-07-06,5004,'W080_2025-07-06'!A5004,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015928,1970-01-01,1970-01-01,2025,80,KOL-LOC-026,Maniktala,3,INS-009,Quaker Oats,Instant & Packaged Foods,Quaker,50 g,Weekday,67,22,89,16.53,1,15,0,,Monsoon,32.0,31.3,92.5,Rain,0,1970-01-01,1970-01-01,79,SYNTHETIC_TRAINING,46279.44515886574,KOL-LOC-026_20250706,KOL-LOC-026_20250706_INS-009,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W080_2025-07-06,5005,'W080_2025-07-06'!A5005,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015929,1970-01-01,1970-01-01,2025,80,KOL-LOC-026,Maniktala,4,SNK-010,Balaji Wafers Masala,Chips & Namkeen,Balaji,50 g,Weekday,47,22,69,18.17,0,0,0,,Monsoon,32.0,31.3,92.5,Rain,0,1970-01-01,1970-01-01,75,SYNTHETIC_TRAINING,46279.44515886574,KOL-LOC-026_20250706,KOL-LOC-026_20250706_SNK-010,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W080_2025-07-06,5006,'W080_2025-07-06'!A5006,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015930,1970-01-01,1970-01-01,2025,80,KOL-LOC-026,Maniktala,5,INS-004,MTR Ready-to-Eat Upma,Instant & Packaged Foods,MTR,500 g,Weekday,63,21,84,150.72,0,0,0,,Monsoon,32.0,31.3,92.5,Rain,0,1970-01-01,1970-01-01,82,SYNTHETIC_TRAINING,46279.44515886574,KOL-LOC-026_20250706,KOL-LOC-026_20250706_INS-004,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W080_2025-07-06,5007,'W080_2025-07-06'!A5007,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015931,1970-01-01,1970-01-01,2025,80,KOL-LOC-027,Kankurgachi,1,INS-001,Maggi 2-Minute Noodles,Instant & Packaged Foods,Nestlé,100 g,Weekday,73,24,97,20.43,0,0,0,,Monsoon,32.0,31.3,92.5,Rain,0,1970-01-01,1970-01-01,102,SYNTHETIC_TRAINING,46279.44515886574,KOL-LOC-027_20250706,KOL-LOC-027_20250706_INS-001,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W080_2025-07-06,5203,'W080_2025-07-06'!A5203,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015932,1970-01-01,1970-01-01,2025,80,KOL-LOC-027,Kankurgachi,2,INS-009,Quaker Oats,Instant & Packaged Foods,Quaker,500 g,Weekday,68,22,90,159.04,1,15,0,,Monsoon,32.0,31.3,92.5,Rain,0,1970-01-01,1970-01-01,80,SYNTHETIC_TRAINING,46279.44515886574,KOL-LOC-027_20250706,KOL-LOC-027_20250706_INS-009,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W080_2025-07-06,5204,'W080_2025-07-06'!A5204,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015933,1970-01-01,1970-01-01,2025,80,KOL-LOC-027,Kankurgachi,3,SNK-010,Balaji Wafers Masala,Chips & Namkeen,Balaji,90 g,Weekday,53,25,78,35.08,1,10,0,,Monsoon,32.0,31.3,92.5,Rain,0,1970-01-01,1970-01-01,77,SYNTHETIC_TRAINING,46279.44515886574,KOL-LOC-027_20250706,KOL-LOC-027_20250706_SNK-010,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W080_2025-07-06,5205,'W080_2025-07-06'!A5205,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015934,1970-01-01,1970-01-01,2025,80,KOL-LOC-027,Kankurgachi,4,VEG-008,Cucumber,Fresh Vegetables,Fresho,100 g,Weekday,70,23,93,12.18,0,0,0,,Monsoon,32.0,31.3,92.5,Rain,0,1970-01-01,1970-01-01,102,SYNTHETIC_TRAINING,46279.44515886574,KOL-LOC-027_20250706,KOL-LOC-027_20250706_VEG-008,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W080_2025-07-06,5206,'W080_2025-07-06'!A5206,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015935,1970-01-01,1970-01-01,2025,80,KOL-LOC-027,Kankurgachi,5,BEV-007,Frooti Mango,Soft Drinks & Beverages,Parle Agro,1 L,Weekday,36,17,53,74.46,0,0,0,,Monsoon,32.0,31.3,92.5,Rain,0,1970-01-01,1970-01-01,58,SYNTHETIC_TRAINING,46279.44515886574,KOL-LOC-027_20250706,KOL-LOC-027_20250706_BEV-007,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W080_2025-07-06,5207,'W080_2025-07-06'!A5207,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015936,1970-01-01,1970-01-01,2025,80,KOL-LOC-028,Ultadanga,1,INS-008,Kellogg's Corn Flakes,Instant & Packaged Foods,Kellogg's,50 g,Weekday,64,22,86,16.33,0,0,0,,Monsoon,32.0,31.3,92.5,Rain,0,1970-01-01,1970-01-01,85,SYNTHETIC_TRAINING,46279.44515886574,KOL-LOC-028_20250706,KOL-LOC-028_20250706_INS-008,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W080_2025-07-06,5403,'W080_2025-07-06'!A5403,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015937,1970-01-01,1970-01-01,2025,80,KOL-LOC-028,Ultadanga,2,SNK-009,Uncle Chipps Plain Salted,Chips & Namkeen,Uncle Chipps,200 g,Weekday,75,36,111,72.95,0,0,0,,Monsoon,32.0,31.3,92.5,Rain,0,1970-01-01,1970-01-01,109,SYNTHETIC_TRAINING,46279.44515886574,KOL-LOC-028_20250706,KOL-LOC-028_20250706_SNK-009,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W080_2025-07-06,5404,'W080_2025-07-06'!A5404,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015938,1970-01-01,1970-01-01,2025,80,KOL-LOC-028,Ultadanga,3,INS-009,Quaker Oats,Instant & Packaged Foods,Quaker,100 g,Weekday,78,26,104,35.6,0,0,0,,Monsoon,32.0,31.3,92.5,Rain,0,1970-01-01,1970-01-01,102,SYNTHETIC_TRAINING,46279.44515886574,KOL-LOC-028_20250706,KOL-LOC-028_20250706_INS-009,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W080_2025-07-06,5405,'W080_2025-07-06'!A5405,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015939,1970-01-01,1970-01-01,2025,80,KOL-LOC-028,Ultadanga,4,SNK-010,Balaji Wafers Masala,Chips & Namkeen,Balaji,90 g,Weekday,50,23,73,35.79,0,0,0,,Monsoon,32.0,31.3,92.5,Rain,0,1970-01-01,1970-01-01,70,SYNTHETIC_TRAINING,46279.44515886574,KOL-LOC-028_20250706,KOL-LOC-028_20250706_SNK-010,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W080_2025-07-06,5406,'W080_2025-07-06'!A5406,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015940,1970-01-01,1970-01-01,2025,80,KOL-LOC-028,Ultadanga,5,VEG-008,Cucumber,Fresh Vegetables,Fresho,500 g,Weekday,70,24,94,35.13,1,10,0,,Monsoon,32.0,31.3,92.5,Rain,0,1970-01-01,1970-01-01,84,SYNTHETIC_TRAINING,46279.44515886574,KOL-LOC-028_20250706,KOL-LOC-028_20250706_VEG-008,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W080_2025-07-06,5407,'W080_2025-07-06'!A5407,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015941,1970-01-01,1970-01-01,2025,80,KOL-LOC-029,Lake Town,1,INS-001,Maggi 2-Minute Noodles,Instant & Packaged Foods,Nestlé,500 g,Weekday,83,28,111,90.0,0,0,0,,Monsoon,32.0,31.3,92.5,Rain,0,1970-01-01,1970-01-01,114,SYNTHETIC_TRAINING,46279.44515887732,KOL-LOC-029_20250706,KOL-LOC-029_20250706_INS-001,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W080_2025-07-06,5603,'W080_2025-07-06'!A5603,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
DEM-0015942,1970-01-01,1970-01-01,2025,80,KOL-LOC-029,Lake Town,2,VEG-008,Cucumber,Fresh Vegetables,Fresho,1 kg,Weekday,50,17,67,68.98,0,0,0,,Monsoon,32.0,31.3,92.5,Rain,0,1970-01-01,1970-01-01,71,SYNTHETIC_TRAINING,46279.44515887732,KOL-LOC-029_20250706,KOL-LOC-029_20250706_VEG-008,200,region-week over all 200 products,units_sold DESC; sales_value_rs DESC; product_id ASC,Regional_Selling_Unit_40Regions_200Products_139Weeks.xlsx,W080_2025-07-06,5604,'W080_2025-07-06'!A5604,regional_selling_unit_reference,observed_top5_anchor,Demand of last 2 years.xlsx/demand_training_data,2026-09-21T14:25:30.977573+00:00
