demand_id,location_id,product_id,week_start_date,next_week_demand_target_units,forecast_target_start
DEM-0025891,KOL-LOC-019,ICE-009,2026-06-21,92,2026-06-28
DEM-0001292,KOL-LOC-019,INS-001,1970-01-01,134,1970-01-01
DEM-0001695,KOL-LOC-019,INS-001,1970-01-01,118,1970-01-01
DEM-0010895,KOL-LOC-019,INS-001,1970-01-01,91,1970-01-01
DEM-0015691,KOL-LOC-019,INS-001,1970-01-01,85,1970-01-01
DEM-0015891,KOL-LOC-019,INS-001,1970-01-01,114,1970-01-01
DEM-0016092,KOL-LOC-019,INS-001,1970-01-01,104,1970-01-01
DEM-0016291,KOL-LOC-019,INS-001,1970-01-01,139,1970-01-01
DEM-0016492,KOL-LOC-019,INS-001,1970-01-01,126,1970-01-01
DEM-0016692,KOL-LOC-019,INS-001,1970-01-01,90,1970-01-01
DEM-0016892,KOL-LOC-019,INS-001,1970-01-01,73,1970-01-01
DEM-0017092,KOL-LOC-019,INS-001,1970-01-01,96,1970-01-01
DEM-0017491,KOL-LOC-019,INS-001,1970-01-01,107,1970-01-01
DEM-0017693,KOL-LOC-019,INS-001,1970-01-01,145,1970-01-01
DEM-0017891,KOL-LOC-019,INS-001,1970-01-01,143,1970-01-01
DEM-0018092,KOL-LOC-019,INS-001,1970-01-01,175,1970-01-01
DEM-0018295,KOL-LOC-019,INS-001,1970-01-01,239,1970-01-01
DEM-0018491,KOL-LOC-019,INS-001,1970-01-01,235,1970-01-01
DEM-0018894,KOL-LOC-019,INS-001,1970-01-01,290,1970-01-01
DEM-0019695,KOL-LOC-019,INS-001,1970-01-01,112,1970-01-01
DEM-0019891,KOL-LOC-019,INS-001,1970-01-01,122,1970-01-01
DEM-0000094,KOL-LOC-019,INS-001,2024-01-01,125,2024-01-08
DEM-0002694,KOL-LOC-019,INS-001,2024-03-31,148,2024-04-07
DEM-0005295,KOL-LOC-019,INS-001,2024-06-30,128,2024-07-07
DEM-0005893,KOL-LOC-019,INS-001,2024-07-21,105,2024-07-28
DEM-0006093,KOL-LOC-019,INS-001,2024-07-28,103,2024-08-04
DEM-0006291,KOL-LOC-019,INS-001,2024-08-04,127,2024-08-11
DEM-0006492,KOL-LOC-019,INS-001,2024-08-11,114,2024-08-18
DEM-0006692,KOL-LOC-019,INS-001,2024-08-18,131,2024-08-25
DEM-0007093,KOL-LOC-019,INS-001,2024-09-01,118,2024-09-08
DEM-0007291,KOL-LOC-019,INS-001,2024-09-08,88,2024-09-15
DEM-0007491,KOL-LOC-019,INS-001,2024-09-15,139,2024-09-22
DEM-0007691,KOL-LOC-019,INS-001,2024-09-22,122,2024-09-29
DEM-0007894,KOL-LOC-019,INS-001,2024-09-29,153,2024-10-06
DEM-0008095,KOL-LOC-019,INS-001,2024-10-06,380,2024-10-13
DEM-0008694,KOL-LOC-019,INS-001,2024-10-27,181,2024-11-03
DEM-0020693,KOL-LOC-019,INS-001,2025-12-21,225,2025-12-28
DEM-0020891,KOL-LOC-019,INS-001,2025-12-28,123,2026-01-04
DEM-0026291,KOL-LOC-019,INS-001,2026-07-05,110,2026-07-12
DEM-0026492,KOL-LOC-019,INS-001,2026-07-12,143,2026-07-19
DEM-0026693,KOL-LOC-019,INS-001,2026-07-19,83,2026-07-26
DEM-0026893,KOL-LOC-019,INS-001,2026-07-26,103,2026-08-02
DEM-0027092,KOL-LOC-019,INS-001,2026-08-02,97,2026-08-09
DEM-0027292,KOL-LOC-019,INS-001,2026-08-09,124,2026-08-16
DEM-0027491,KOL-LOC-019,INS-001,2026-08-16,115,2026-08-23
DEM-0016294,KOL-LOC-019,INS-004,1970-01-01,96,1970-01-01
DEM-0016693,KOL-LOC-019,INS-004,1970-01-01,89,1970-01-01
DEM-0016894,KOL-LOC-019,INS-004,1970-01-01,85,1970-01-01
DEM-0018095,KOL-LOC-019,INS-004,1970-01-01,135,1970-01-01
DEM-0004295,KOL-LOC-019,INS-004,2024-05-26,102,2024-06-02
DEM-0005692,KOL-LOC-019,INS-004,2024-07-14,106,2024-07-21
DEM-0005894,KOL-LOC-019,INS-004,2024-07-21,107,2024-07-28
DEM-0006294,KOL-LOC-019,INS-004,2024-08-04,107,2024-08-11
DEM-0007294,KOL-LOC-019,INS-004,2024-09-08,141,2024-09-15
DEM-0007494,KOL-LOC-019,INS-004,2024-09-15,132,2024-09-22
DEM-0007694,KOL-LOC-019,INS-004,2024-09-22,85,2024-09-29
DEM-0008494,KOL-LOC-019,INS-004,2024-10-20,84,2024-10-27
DEM-0026293,KOL-LOC-019,INS-004,2026-07-05,118,2026-07-12
DEM-0027294,KOL-LOC-019,INS-004,2026-08-09,116,2026-08-16
DEM-0001495,KOL-LOC-019,INS-008,1970-01-01,91,1970-01-01
DEM-0001895,KOL-LOC-019,INS-008,1970-01-01,123,1970-01-01
DEM-0015693,KOL-LOC-019,INS-008,1970-01-01,134,1970-01-01
DEM-0015894,KOL-LOC-019,INS-008,1970-01-01,128,1970-01-01
DEM-0016091,KOL-LOC-019,INS-008,1970-01-01,55,1970-01-01
DEM-0016293,KOL-LOC-019,INS-008,1970-01-01,143,1970-01-01
DEM-0016491,KOL-LOC-019,INS-008,1970-01-01,92,1970-01-01
DEM-0016893,KOL-LOC-019,INS-008,1970-01-01,158,1970-01-01
DEM-0017091,KOL-LOC-019,INS-008,1970-01-01,84,1970-01-01
DEM-0017291,KOL-LOC-019,INS-008,1970-01-01,148,1970-01-01
DEM-0017494,KOL-LOC-019,INS-008,1970-01-01,181,1970-01-01
DEM-0017695,KOL-LOC-019,INS-008,1970-01-01,102,1970-01-01
DEM-0017892,KOL-LOC-019,INS-008,1970-01-01,112,1970-01-01
DEM-0018093,KOL-LOC-019,INS-008,1970-01-01,151,1970-01-01
DEM-0018895,KOL-LOC-019,INS-008,1970-01-01,199,1970-01-01
DEM-0019092,KOL-LOC-019,INS-008,1970-01-01,168,1970-01-01
DEM-0019494,KOL-LOC-019,INS-008,1970-01-01,76,1970-01-01
DEM-0019693,KOL-LOC-019,INS-008,1970-01-01,96,1970-01-01
DEM-0005492,KOL-LOC-019,INS-008,2024-07-07,115,2024-07-14
DEM-0005691,KOL-LOC-019,INS-008,2024-07-14,119,2024-07-21
DEM-0006295,KOL-LOC-019,INS-008,2024-08-04,114,2024-08-11
DEM-0006694,KOL-LOC-019,INS-008,2024-08-18,110,2024-08-25
DEM-0006893,KOL-LOC-019,INS-008,2024-08-25,121,2024-09-01
DEM-0007094,KOL-LOC-019,INS-008,2024-09-01,77,2024-09-08
DEM-0007292,KOL-LOC-019,INS-008,2024-09-08,109,2024-09-15
DEM-0007493,KOL-LOC-019,INS-008,2024-09-15,95,2024-09-22
DEM-0007692,KOL-LOC-019,INS-008,2024-09-22,85,2024-09-29
DEM-0008093,KOL-LOC-019,INS-008,2024-10-06,241,2024-10-13
DEM-0008891,KOL-LOC-019,INS-008,2024-11-03,113,2024-11-10
DEM-0026093,KOL-LOC-019,INS-008,2026-06-28,67,2026-07-05
DEM-0026494,KOL-LOC-019,INS-008,2026-07-12,110,2026-07-19
DEM-0026692,KOL-LOC-019,INS-008,2026-07-19,148,2026-07-26
DEM-0026891,KOL-LOC-019,INS-008,2026-07-26,109,2026-08-02
DEM-0027293,KOL-LOC-019,INS-008,2026-08-09,147,2026-08-16
DEM-0027492,KOL-LOC-019,INS-008,2026-08-16,101,2026-08-23
DEM-0027694,KOL-LOC-019,INS-008,2026-08-23,136,2026-08-30
DEM-0001494,KOL-LOC-019,INS-009,1970-01-01,112,1970-01-01
DEM-0001694,KOL-LOC-019,INS-009,1970-01-01,115,1970-01-01
DEM-0010095,KOL-LOC-019,INS-009,1970-01-01,123,1970-01-01
DEM-0015692,KOL-LOC-019,INS-009,1970-01-01,112,1970-01-01
DEM-0015893,KOL-LOC-019,INS-009,1970-01-01,119,1970-01-01
DEM-0016292,KOL-LOC-019,INS-009,1970-01-01,129,1970-01-01
DEM-0016494,KOL-LOC-019,INS-009,1970-01-01,132,1970-01-01
DEM-0016691,KOL-LOC-019,INS-009,1970-01-01,101,1970-01-01
DEM-0016891,KOL-LOC-019,INS-009,1970-01-01,97,1970-01-01
DEM-0017094,KOL-LOC-019,INS-009,1970-01-01,126,1970-01-01
DEM-0017493,KOL-LOC-019,INS-009,1970-01-01,115,1970-01-01
DEM-0017691,KOL-LOC-019,INS-009,1970-01-01,100,1970-01-01
DEM-0018091,KOL-LOC-019,INS-009,1970-01-01,129,1970-01-01
DEM-0018294,KOL-LOC-019,INS-009,1970-01-01,367,1970-01-01
DEM-0018493,KOL-LOC-019,INS-009,1970-01-01,254,1970-01-01
DEM-0018692,KOL-LOC-019,INS-009,1970-01-01,183,1970-01-01
DEM-0019294,KOL-LOC-019,INS-009,1970-01-01,70,1970-01-01
DEM-0019694,KOL-LOC-019,INS-009,1970-01-01,92,1970-01-01
DEM-0019893,KOL-LOC-019,INS-009,1970-01-01,84,1970-01-01
DEM-0000293,KOL-LOC-019,INS-009,2024-01-07,112,2024-01-14
DEM-0000495,KOL-LOC-019,INS-009,2024-01-14,85,2024-01-21
DEM-0002095,KOL-LOC-019,INS-009,2024-03-10,107,2024-03-17
DEM-0005694,KOL-LOC-019,INS-009,2024-07-14,110,2024-07-21
DEM-0006092,KOL-LOC-019,INS-009,2024-07-28,106,2024-08-04
DEM-0006491,KOL-LOC-019,INS-009,2024-08-11,114,2024-08-18
DEM-0006695,KOL-LOC-019,INS-009,2024-08-18,103,2024-08-25
DEM-0007091,KOL-LOC-019,INS-009,2024-09-01,126,2024-09-08
DEM-0007492,KOL-LOC-019,INS-009,2024-09-15,141,2024-09-22
DEM-0007693,KOL-LOC-019,INS-009,2024-09-22,107,2024-09-29
DEM-0007891,KOL-LOC-019,INS-009,2024-09-29,157,2024-10-06
DEM-0008092,KOL-LOC-019,INS-009,2024-10-06,332,2024-10-13
DEM-0008292,KOL-LOC-019,INS-009,2024-10-13,233,2024-10-20
DEM-0008493,KOL-LOC-019,INS-009,2024-10-20,131,2024-10-27
DEM-0008693,KOL-LOC-019,INS-009,2024-10-27,266,2024-11-03
DEM-0009293,KOL-LOC-019,INS-009,2024-11-17,118,2024-11-24
DEM-0020691,KOL-LOC-019,INS-009,2025-12-21,127,2025-12-28
DEM-0026091,KOL-LOC-019,INS-009,2026-06-28,85,2026-07-05
DEM-0026292,KOL-LOC-019,INS-009,2026-07-05,133,2026-07-12
DEM-0026491,KOL-LOC-019,INS-009,2026-07-12,125,2026-07-19
DEM-0026694,KOL-LOC-019,INS-009,2026-07-19,83,2026-07-26
DEM-0026892,KOL-LOC-019,INS-009,2026-07-26,58,2026-08-02
DEM-0027091,KOL-LOC-019,INS-009,2026-08-02,157,2026-08-09
DEM-0027291,KOL-LOC-019,INS-009,2026-08-09,157,2026-08-16
DEM-0027695,KOL-LOC-019,INS-009,2026-08-23,140,2026-08-30
DEM-0017495,KOL-LOC-019,SNK-001,1970-01-01,125,1970-01-01
DEM-0017295,KOL-LOC-019,SNK-002,1970-01-01,95,1970-01-01
DEM-0016495,KOL-LOC-019,SNK-004,1970-01-01,105,1970-01-01
DEM-0017292,KOL-LOC-019,SNK-004,1970-01-01,164,1970-01-01
DEM-0018094,KOL-LOC-019,SNK-004,1970-01-01,146,1970-01-01
DEM-0005493,KOL-LOC-019,SNK-004,2024-07-07,120,2024-07-14
DEM-0005693,KOL-LOC-019,SNK-004,2024-07-14,92,2024-07-21
DEM-0006693,KOL-LOC-019,SNK-004,2024-08-18,118,2024-08-25
DEM-0007495,KOL-LOC-019,SNK-004,2024-09-15,100,2024-09-22
DEM-0007695,KOL-LOC-019,SNK-004,2024-09-22,111,2024-09-29
DEM-0007895,KOL-LOC-019,SNK-004,2024-09-29,102,2024-10-06
DEM-0008695,KOL-LOC-019,SNK-004,2024-10-27,197,2024-11-03
DEM-0026094,KOL-LOC-019,SNK-004,2026-06-28,124,2026-07-05
DEM-0027494,KOL-LOC-019,SNK-004,2026-08-16,140,2026-08-23
DEM-0016093,KOL-LOC-019,SNK-009,1970-01-01,69,1970-01-01
DEM-0016295,KOL-LOC-019,SNK-009,1970-01-01,83,1970-01-01
DEM-0016694,KOL-LOC-019,SNK-009,1970-01-01,81,1970-01-01
DEM-0017093,KOL-LOC-019,SNK-009,1970-01-01,145,1970-01-01
DEM-0017294,KOL-LOC-019,SNK-009,1970-01-01,117,1970-01-01
DEM-0017492,KOL-LOC-019,SNK-009,1970-01-01,150,1970-01-01
DEM-0017694,KOL-LOC-019,SNK-009,1970-01-01,112,1970-01-01
DEM-0018291,KOL-LOC-019,SNK-009,1970-01-01,514,1970-01-01
DEM-0005491,KOL-LOC-019,SNK-009,2024-07-07,121,2024-07-14
DEM-0006493,KOL-LOC-019,SNK-009,2024-08-11,104,2024-08-18
DEM-0006691,KOL-LOC-019,SNK-009,2024-08-18,133,2024-08-25
DEM-0007295,KOL-LOC-019,SNK-009,2024-09-08,86,2024-09-15
DEM-0008294,KOL-LOC-019,SNK-009,2024-10-13,246,2024-10-20
DEM-0008691,KOL-LOC-019,SNK-009,2024-10-27,265,2024-11-03
DEM-0008892,KOL-LOC-019,SNK-009,2024-11-03,145,2024-11-10
DEM-0009495,KOL-LOC-019,SNK-009,2024-11-24,96,2024-12-01
DEM-0026294,KOL-LOC-019,SNK-009,2026-07-05,122,2026-07-12
DEM-0026894,KOL-LOC-019,SNK-009,2026-07-26,101,2026-08-02
DEM-0027493,KOL-LOC-019,SNK-009,2026-08-16,100,2026-08-23
DEM-0027691,KOL-LOC-019,SNK-009,2026-08-23,113,2026-08-30
DEM-0016493,KOL-LOC-019,SNK-010,1970-01-01,110,1970-01-01
DEM-0016695,KOL-LOC-019,SNK-010,1970-01-01,86,1970-01-01
DEM-0017095,KOL-LOC-019,SNK-010,1970-01-01,98,1970-01-01
DEM-0017293,KOL-LOC-019,SNK-010,1970-01-01,185,1970-01-01
DEM-0019095,KOL-LOC-019,SNK-010,1970-01-01,158,1970-01-01
DEM-0019495,KOL-LOC-019,SNK-010,1970-01-01,114,1970-01-01
DEM-0006292,KOL-LOC-019,SNK-010,2024-08-04,116,2024-08-11
DEM-0007293,KOL-LOC-019,SNK-010,2024-09-08,125,2024-09-15
DEM-0007893,KOL-LOC-019,SNK-010,2024-09-29,148,2024-10-06
DEM-0008293,KOL-LOC-019,SNK-010,2024-10-13,178,2024-10-20
DEM-0008895,KOL-LOC-019,SNK-010,2024-11-03,158,2024-11-10
DEM-0009494,KOL-LOC-019,SNK-010,2024-11-24,97,2024-12-01
DEM-0022095,KOL-LOC-019,SNK-010,2026-02-08,71,2026-02-15
DEM-0026092,KOL-LOC-019,SNK-010,2026-06-28,85,2026-07-05
DEM-0026695,KOL-LOC-019,SNK-010,2026-07-19,101,2026-07-26
DEM-0026895,KOL-LOC-019,SNK-010,2026-07-26,183,2026-08-02
DEM-0027693,KOL-LOC-019,SNK-010,2026-08-23,142,2026-08-30
DEM-0001091,KOL-LOC-019,TEA-001,1970-01-01,130,1970-01-01
DEM-0001295,KOL-LOC-019,TEA-001,1970-01-01,106,1970-01-01
DEM-0001693,KOL-LOC-019,TEA-001,1970-01-01,101,1970-01-01
DEM-0010093,KOL-LOC-019,TEA-001,1970-01-01,101,1970-01-01
DEM-0010293,KOL-LOC-019,TEA-001,1970-01-01,158,1970-01-01
DEM-0010493,KOL-LOC-019,TEA-001,1970-01-01,139,1970-01-01
DEM-0010693,KOL-LOC-019,TEA-001,1970-01-01,145,1970-01-01
DEM-0010892,KOL-LOC-019,TEA-001,1970-01-01,142,1970-01-01
DEM-0011094,KOL-LOC-019,TEA-001,1970-01-01,112,1970-01-01
DEM-0011493,KOL-LOC-019,TEA-001,1970-01-01,164,1970-01-01
DEM-0011694,KOL-LOC-019,TEA-001,1970-01-01,78,1970-01-01
DEM-0011891,KOL-LOC-019,TEA-001,1970-01-01,112,1970-01-01
DEM-0012093,KOL-LOC-019,TEA-001,1970-01-01,75,1970-01-01
DEM-0000294,KOL-LOC-019,TEA-001,2024-01-07,115,2024-01-14
DEM-0000692,KOL-LOC-019,TEA-001,2024-01-21,108,2024-01-28
DEM-0000891,KOL-LOC-019,TEA-001,2024-01-28,102,2024-02-04
DEM-0003095,KOL-LOC-019,TEA-001,2024-04-14,119,2024-04-21
DEM-0006495,KOL-LOC-019,TEA-001,2024-08-11,96,2024-08-18
DEM-0009895,KOL-LOC-019,TEA-001,2024-12-08,100,2024-12-15
DEM-0020091,KOL-LOC-019,TEA-001,2025-11-30,122,2025-12-07
DEM-0020291,KOL-LOC-019,TEA-001,2025-12-07,125,2025-12-14
DEM-0020494,KOL-LOC-019,TEA-001,2025-12-14,95,2025-12-21
DEM-0020894,KOL-LOC-019,TEA-001,2025-12-28,141,2026-01-04
DEM-0021092,KOL-LOC-019,TEA-001,2026-01-04,93,2026-01-11
DEM-0021291,KOL-LOC-019,TEA-001,2026-01-11,113,2026-01-18
DEM-0021492,KOL-LOC-019,TEA-001,2026-01-18,124,2026-01-25
DEM-0021692,KOL-LOC-019,TEA-001,2026-01-25,110,2026-02-01
DEM-0021891,KOL-LOC-019,TEA-001,2026-02-01,118,2026-02-08
DEM-0022092,KOL-LOC-019,TEA-001,2026-02-08,90,2026-02-15
DEM-0022294,KOL-LOC-019,TEA-001,2026-02-15,105,2026-02-22
DEM-0022492,KOL-LOC-019,TEA-001,2026-02-22,64,2026-03-01
DEM-0001092,KOL-LOC-019,TEA-002,1970-01-01,116,1970-01-01
DEM-0001291,KOL-LOC-019,TEA-002,1970-01-01,134,1970-01-01
DEM-0001691,KOL-LOC-019,TEA-002,1970-01-01,125,1970-01-01
DEM-0010091,KOL-LOC-019,TEA-002,1970-01-01,158,1970-01-01
DEM-0010292,KOL-LOC-019,TEA-002,1970-01-01,95,1970-01-01
DEM-0010491,KOL-LOC-019,TEA-002,1970-01-01,129,1970-01-01
DEM-0010691,KOL-LOC-019,TEA-002,1970-01-01,123,1970-01-01
DEM-0010891,KOL-LOC-019,TEA-002,1970-01-01,145,1970-01-01
DEM-0011091,KOL-LOC-019,TEA-002,1970-01-01,164,1970-01-01
DEM-0011291,KOL-LOC-019,TEA-002,1970-01-01,152,1970-01-01
DEM-0011492,KOL-LOC-019,TEA-002,1970-01-01,179,1970-01-01
DEM-0011692,KOL-LOC-019,TEA-002,1970-01-01,101,1970-01-01
DEM-0011893,KOL-LOC-019,TEA-002,1970-01-01,132,1970-01-01
DEM-0012091,KOL-LOC-019,TEA-002,1970-01-01,66,1970-01-01
DEM-0000092,KOL-LOC-019,TEA-002,2024-01-01,120,2024-01-08
DEM-0000491,KOL-LOC-019,TEA-002,2024-01-14,112,2024-01-21
DEM-0000693,KOL-LOC-019,TEA-002,2024-01-21,135,2024-01-28
DEM-0000895,KOL-LOC-019,TEA-002,2024-01-28,108,2024-02-04
DEM-0005895,KOL-LOC-019,TEA-002,2024-07-21,91,2024-07-28
DEM-0009692,KOL-LOC-019,TEA-002,2024-12-01,130,2024-12-08
DEM-0009893,KOL-LOC-019,TEA-002,2024-12-08,146,2024-12-15
DEM-0020092,KOL-LOC-019,TEA-002,2025-11-30,111,2025-12-07
DEM-0020293,KOL-LOC-019,TEA-002,2025-12-07,174,2025-12-14
DEM-0020493,KOL-LOC-019,TEA-002,2025-12-14,109,2025-12-21
DEM-0020692,KOL-LOC-019,TEA-002,2025-12-21,124,2025-12-28
DEM-0020893,KOL-LOC-019,TEA-002,2025-12-28,176,2026-01-04
DEM-0021091,KOL-LOC-019,TEA-002,2026-01-04,122,2026-01-11
DEM-0021293,KOL-LOC-019,TEA-002,2026-01-11,154,2026-01-18
DEM-0021491,KOL-LOC-019,TEA-002,2026-01-18,172,2026-01-25
DEM-0021693,KOL-LOC-019,TEA-002,2026-01-25,112,2026-02-01
DEM-0021893,KOL-LOC-019,TEA-002,2026-02-01,110,2026-02-08
DEM-0022293,KOL-LOC-019,TEA-002,2026-02-15,148,2026-02-22
DEM-0022493,KOL-LOC-019,TEA-002,2026-02-22,63,2026-03-01
DEM-0027295,KOL-LOC-019,TEA-002,2026-08-09,117,2026-08-16
DEM-0001095,KOL-LOC-019,TEA-003,1970-01-01,85,1970-01-01
DEM-0001491,KOL-LOC-019,TEA-004,1970-01-01,108,1970-01-01
DEM-0010294,KOL-LOC-019,TEA-004,1970-01-01,90,1970-01-01
DEM-0011495,KOL-LOC-019,TEA-004,1970-01-01,107,1970-01-01
DEM-0011693,KOL-LOC-019,TEA-004,1970-01-01,108,1970-01-01
DEM-0011894,KOL-LOC-019,TEA-004,1970-01-01,98,1970-01-01
DEM-0000494,KOL-LOC-019,TEA-004,2024-01-14,103,2024-01-21
DEM-0021495,KOL-LOC-019,TEA-004,2026-01-18,151,2026-01-25
DEM-0022094,KOL-LOC-019,TEA-004,2026-02-08,89,2026-02-15
DEM-0022494,KOL-LOC-019,TEA-004,2026-02-22,98,2026-03-01
DEM-0011295,KOL-LOC-019,TEA-005,1970-01-01,97,1970-01-01
DEM-0010494,KOL-LOC-019,TEA-006,1970-01-01,76,1970-01-01
DEM-0010894,KOL-LOC-019,TEA-006,1970-01-01,82,1970-01-01
DEM-0011095,KOL-LOC-019,TEA-006,1970-01-01,99,1970-01-01
DEM-0011294,KOL-LOC-019,TEA-006,1970-01-01,110,1970-01-01
DEM-0011494,KOL-LOC-019,TEA-006,1970-01-01,125,1970-01-01
DEM-0011695,KOL-LOC-019,TEA-006,1970-01-01,120,1970-01-01
DEM-0000095,KOL-LOC-019,TEA-006,2024-01-01,114,2024-01-08
DEM-0000694,KOL-LOC-019,TEA-006,2024-01-21,112,2024-01-28
DEM-0000894,KOL-LOC-019,TEA-006,2024-01-28,115,2024-02-04
DEM-0006895,KOL-LOC-019,TEA-006,2024-08-25,80,2024-09-01
DEM-0009693,KOL-LOC-019,TEA-006,2024-12-01,105,2024-12-08
DEM-0009891,KOL-LOC-019,TEA-006,2024-12-08,87,2024-12-15
DEM-0020093,KOL-LOC-019,TEA-006,2025-11-30,174,2025-12-07
DEM-0020295,KOL-LOC-019,TEA-006,2025-12-07,96,2025-12-14
DEM-0020895,KOL-LOC-019,TEA-006,2025-12-28,132,2026-01-04
DEM-0021094,KOL-LOC-019,TEA-006,2026-01-04,132,2026-01-11
DEM-0021292,KOL-LOC-019,TEA-006,2026-01-11,104,2026-01-18
DEM-0021493,KOL-LOC-019,TEA-006,2026-01-18,157,2026-01-25
DEM-0021695,KOL-LOC-019,TEA-006,2026-01-25,154,2026-02-01
DEM-0021895,KOL-LOC-019,TEA-006,2026-02-01,74,2026-02-08
DEM-0001094,KOL-LOC-019,TEA-007,1970-01-01,103,1970-01-01
DEM-0001294,KOL-LOC-019,TEA-007,1970-01-01,117,1970-01-01
DEM-0001493,KOL-LOC-019,TEA-007,1970-01-01,100,1970-01-01
DEM-0001692,KOL-LOC-019,TEA-007,1970-01-01,109,1970-01-01
DEM-0010092,KOL-LOC-019,TEA-007,1970-01-01,118,1970-01-01
DEM-0010295,KOL-LOC-019,TEA-007,1970-01-01,111,1970-01-01
DEM-0010495,KOL-LOC-019,TEA-007,1970-01-01,87,1970-01-01
DEM-0010692,KOL-LOC-019,TEA-007,1970-01-01,128,1970-01-01
DEM-0010893,KOL-LOC-019,TEA-007,1970-01-01,121,1970-01-01
DEM-0011093,KOL-LOC-019,TEA-007,1970-01-01,164,1970-01-01
DEM-0011293,KOL-LOC-019,TEA-007,1970-01-01,123,1970-01-01
DEM-0011895,KOL-LOC-019,TEA-007,1970-01-01,93,1970-01-01
DEM-0012092,KOL-LOC-019,TEA-007,1970-01-01,106,1970-01-01
DEM-0000091,KOL-LOC-019,TEA-007,2024-01-01,144,2024-01-08
DEM-0000291,KOL-LOC-019,TEA-007,2024-01-07,144,2024-01-14
DEM-0000492,KOL-LOC-019,TEA-007,2024-01-14,105,2024-01-21
DEM-0000893,KOL-LOC-019,TEA-007,2024-01-28,104,2024-02-04
DEM-0006094,KOL-LOC-019,TEA-007,2024-07-28,99,2024-08-04
DEM-0009694,KOL-LOC-019,TEA-007,2024-12-01,83,2024-12-08
DEM-0009892,KOL-LOC-019,TEA-007,2024-12-08,110,2024-12-15
DEM-0020095,KOL-LOC-019,TEA-007,2025-11-30,103,2025-12-07
DEM-0020294,KOL-LOC-019,TEA-007,2025-12-07,100,2025-12-14
DEM-0020492,KOL-LOC-019,TEA-007,2025-12-14,162,2025-12-21
DEM-0020695,KOL-LOC-019,TEA-007,2025-12-21,128,2025-12-28
DEM-0021095,KOL-LOC-019,TEA-007,2026-01-04,144,2026-01-11
DEM-0021295,KOL-LOC-019,TEA-007,2026-01-11,137,2026-01-18
DEM-0021694,KOL-LOC-019,TEA-007,2026-01-25,160,2026-02-01
DEM-0021894,KOL-LOC-019,TEA-007,2026-02-01,140,2026-02-08
DEM-0022093,KOL-LOC-019,TEA-007,2026-02-08,120,2026-02-15
DEM-0022292,KOL-LOC-019,TEA-007,2026-02-15,140,2026-02-22
DEM-0022495,KOL-LOC-019,TEA-007,2026-02-22,80,2026-03-01
DEM-0001093,KOL-LOC-019,TEA-009,1970-01-01,109,1970-01-01
DEM-0001293,KOL-LOC-019,TEA-009,1970-01-01,128,1970-01-01
DEM-0001492,KOL-LOC-019,TEA-009,1970-01-01,133,1970-01-01
DEM-0010094,KOL-LOC-019,TEA-009,1970-01-01,82,1970-01-01
DEM-0010291,KOL-LOC-019,TEA-009,1970-01-01,103,1970-01-01
DEM-0010492,KOL-LOC-019,TEA-009,1970-01-01,125,1970-01-01
DEM-0010694,KOL-LOC-019,TEA-009,1970-01-01,145,1970-01-01
DEM-0011092,KOL-LOC-019,TEA-009,1970-01-01,105,1970-01-01
DEM-0011292,KOL-LOC-019,TEA-009,1970-01-01,130,1970-01-01
DEM-0011491,KOL-LOC-019,TEA-009,1970-01-01,156,1970-01-01
DEM-0011691,KOL-LOC-019,TEA-009,1970-01-01,138,1970-01-01
DEM-0011892,KOL-LOC-019,TEA-009,1970-01-01,99,1970-01-01
DEM-0012094,KOL-LOC-019,TEA-009,1970-01-01,78,1970-01-01
DEM-0016095,KOL-LOC-019,TEA-009,1970-01-01,114,1970-01-01
DEM-0017893,KOL-LOC-019,TEA-009,1970-01-01,128,1970-01-01
DEM-0000093,KOL-LOC-019,TEA-009,2024-01-01,123,2024-01-08
DEM-0000292,KOL-LOC-019,TEA-009,2024-01-07,118,2024-01-14
DEM-0000691,KOL-LOC-019,TEA-009,2024-01-21,129,2024-01-28
DEM-0000892,KOL-LOC-019,TEA-009,2024-01-28,127,2024-02-04
DEM-0005495,KOL-LOC-019,TEA-009,2024-07-07,95,2024-07-14
DEM-0006095,KOL-LOC-019,TEA-009,2024-07-28,80,2024-08-04
DEM-0009691,KOL-LOC-019,TEA-009,2024-12-01,117,2024-12-08
DEM-0009894,KOL-LOC-019,TEA-009,2024-12-08,116,2024-12-15
DEM-0020094,KOL-LOC-019,TEA-009,2025-11-30,132,2025-12-07
DEM-0020292,KOL-LOC-019,TEA-009,2025-12-07,126,2025-12-14
DEM-0020491,KOL-LOC-019,TEA-009,2025-12-14,114,2025-12-21
DEM-0020694,KOL-LOC-019,TEA-009,2025-12-21,115,2025-12-28
DEM-0020892,KOL-LOC-019,TEA-009,2025-12-28,119,2026-01-04
DEM-0021093,KOL-LOC-019,TEA-009,2026-01-04,98,2026-01-11
DEM-0021294,KOL-LOC-019,TEA-009,2026-01-11,133,2026-01-18
DEM-0021494,KOL-LOC-019,TEA-009,2026-01-18,99,2026-01-25
DEM-0021691,KOL-LOC-019,TEA-009,2026-01-25,196,2026-02-01
DEM-0021892,KOL-LOC-019,TEA-009,2026-02-01,94,2026-02-08
DEM-0022091,KOL-LOC-019,TEA-009,2026-02-08,150,2026-02-15
DEM-0022291,KOL-LOC-019,TEA-009,2026-02-15,96,2026-02-22
