warehouse_id,product_id,shelf_id,bin_id,source_file,pipeline_timestamp
WH-KOL-007,BIS-010,WH-KOL-007-Z03-R02-S01,WH-KOL-007-Z03-R02-S01-B05,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,TEA-001,WH-KOL-007-Z03-R02-S02,WH-KOL-007-Z03-R02-S02-B01,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,TEA-002,WH-KOL-007-Z03-R02-S02,WH-KOL-007-Z03-R02-S02-B02,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,TEA-003,WH-KOL-007-Z03-R02-S02,WH-KOL-007-Z03-R02-S02-B03,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,TEA-004,WH-KOL-007-Z03-R02-S02,WH-KOL-007-Z03-R02-S02-B04,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,TEA-005,WH-KOL-007-Z03-R02-S02,WH-KOL-007-Z03-R02-S02-B05,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,TEA-006,WH-KOL-007-Z03-R02-S03,WH-KOL-007-Z03-R02-S03-B01,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,TEA-007,WH-KOL-007-Z03-R02-S03,WH-KOL-007-Z03-R02-S03-B02,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,TEA-008,WH-KOL-007-Z03-R02-S03,WH-KOL-007-Z03-R02-S03-B03,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,TEA-009,WH-KOL-007-Z03-R02-S03,WH-KOL-007-Z03-R02-S03-B04,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,TEA-010,WH-KOL-007-Z03-R02-S03,WH-KOL-007-Z03-R02-S03-B05,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,PCR-001,WH-KOL-007-Z03-R02-S04,WH-KOL-007-Z03-R02-S04-B01,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,PCR-002,WH-KOL-007-Z03-R02-S04,WH-KOL-007-Z03-R02-S04-B02,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,PCR-003,WH-KOL-007-Z03-R02-S04,WH-KOL-007-Z03-R02-S04-B03,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,PCR-004,WH-KOL-007-Z03-R02-S04,WH-KOL-007-Z03-R02-S04-B04,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,PCR-005,WH-KOL-007-Z03-R02-S04,WH-KOL-007-Z03-R02-S04-B05,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,PCR-006,WH-KOL-007-Z03-R02-S05,WH-KOL-007-Z03-R02-S05-B01,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,PCR-007,WH-KOL-007-Z03-R02-S05,WH-KOL-007-Z03-R02-S05-B02,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,PCR-008,WH-KOL-007-Z03-R02-S05,WH-KOL-007-Z03-R02-S05-B03,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,PCR-009,WH-KOL-007-Z03-R02-S05,WH-KOL-007-Z03-R02-S05-B04,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,PCR-010,WH-KOL-007-Z03-R02-S05,WH-KOL-007-Z03-R02-S05-B05,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,ORL-001,WH-KOL-007-Z04-R01-S01,WH-KOL-007-Z04-R01-S01-B01,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,ORL-002,WH-KOL-007-Z04-R01-S01,WH-KOL-007-Z04-R01-S01-B02,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,ORL-003,WH-KOL-007-Z04-R01-S01,WH-KOL-007-Z04-R01-S01-B03,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,ORL-004,WH-KOL-007-Z04-R01-S01,WH-KOL-007-Z04-R01-S01-B04,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,ORL-005,WH-KOL-007-Z04-R01-S01,WH-KOL-007-Z04-R01-S01-B05,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,ORL-006,WH-KOL-007-Z04-R01-S02,WH-KOL-007-Z04-R01-S02-B01,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,ORL-007,WH-KOL-007-Z04-R01-S02,WH-KOL-007-Z04-R01-S02-B02,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,ORL-008,WH-KOL-007-Z04-R01-S02,WH-KOL-007-Z04-R01-S02-B03,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,ORL-009,WH-KOL-007-Z04-R01-S02,WH-KOL-007-Z04-R01-S02-B04,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,ORL-010,WH-KOL-007-Z04-R01-S02,WH-KOL-007-Z04-R01-S02-B05,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,CLN-001,WH-KOL-007-Z04-R01-S03,WH-KOL-007-Z04-R01-S03-B01,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,CLN-002,WH-KOL-007-Z04-R01-S03,WH-KOL-007-Z04-R01-S03-B02,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,CLN-003,WH-KOL-007-Z04-R01-S03,WH-KOL-007-Z04-R01-S03-B03,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,CLN-004,WH-KOL-007-Z04-R01-S03,WH-KOL-007-Z04-R01-S03-B04,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,CLN-005,WH-KOL-007-Z04-R01-S03,WH-KOL-007-Z04-R01-S03-B05,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,CLN-006,WH-KOL-007-Z04-R01-S04,WH-KOL-007-Z04-R01-S04-B01,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,CLN-007,WH-KOL-007-Z04-R01-S04,WH-KOL-007-Z04-R01-S04-B02,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,CLN-008,WH-KOL-007-Z04-R01-S04,WH-KOL-007-Z04-R01-S04-B03,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,CLN-009,WH-KOL-007-Z04-R01-S04,WH-KOL-007-Z04-R01-S04-B04,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,CLN-010,WH-KOL-007-Z04-R01-S04,WH-KOL-007-Z04-R01-S04-B05,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,HOU-001,WH-KOL-007-Z04-R01-S05,WH-KOL-007-Z04-R01-S05-B01,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,HOU-002,WH-KOL-007-Z04-R01-S05,WH-KOL-007-Z04-R01-S05-B02,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,HOU-003,WH-KOL-007-Z04-R01-S05,WH-KOL-007-Z04-R01-S05-B03,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,HOU-004,WH-KOL-007-Z04-R01-S05,WH-KOL-007-Z04-R01-S05-B04,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,HOU-005,WH-KOL-007-Z04-R01-S05,WH-KOL-007-Z04-R01-S05-B05,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,HOU-006,WH-KOL-007-Z04-R02-S01,WH-KOL-007-Z04-R02-S01-B01,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,HOU-007,WH-KOL-007-Z04-R02-S01,WH-KOL-007-Z04-R02-S01-B02,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,HOU-008,WH-KOL-007-Z04-R02-S01,WH-KOL-007-Z04-R02-S01-B03,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,HOU-009,WH-KOL-007-Z04-R02-S01,WH-KOL-007-Z04-R02-S01-B04,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,HOU-010,WH-KOL-007-Z04-R02-S01,WH-KOL-007-Z04-R02-S01-B05,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,INS-001,WH-KOL-007-Z04-R02-S02,WH-KOL-007-Z04-R02-S02-B01,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,INS-002,WH-KOL-007-Z04-R02-S02,WH-KOL-007-Z04-R02-S02-B02,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,INS-003,WH-KOL-007-Z04-R02-S02,WH-KOL-007-Z04-R02-S02-B03,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,INS-004,WH-KOL-007-Z04-R02-S02,WH-KOL-007-Z04-R02-S02-B04,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,INS-005,WH-KOL-007-Z04-R02-S02,WH-KOL-007-Z04-R02-S02-B05,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,INS-006,WH-KOL-007-Z04-R02-S03,WH-KOL-007-Z04-R02-S03-B01,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,INS-007,WH-KOL-007-Z04-R02-S03,WH-KOL-007-Z04-R02-S03-B02,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,INS-008,WH-KOL-007-Z04-R02-S03,WH-KOL-007-Z04-R02-S03-B03,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,INS-009,WH-KOL-007-Z04-R02-S03,WH-KOL-007-Z04-R02-S03-B04,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,INS-010,WH-KOL-007-Z04-R02-S03,WH-KOL-007-Z04-R02-S03-B05,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,BAB-001,WH-KOL-007-Z04-R02-S04,WH-KOL-007-Z04-R02-S04-B01,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,BAB-002,WH-KOL-007-Z04-R02-S04,WH-KOL-007-Z04-R02-S04-B02,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,BAB-003,WH-KOL-007-Z04-R02-S04,WH-KOL-007-Z04-R02-S04-B03,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,BAB-004,WH-KOL-007-Z04-R02-S04,WH-KOL-007-Z04-R02-S04-B04,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,BAB-005,WH-KOL-007-Z04-R02-S04,WH-KOL-007-Z04-R02-S04-B05,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,BAB-006,WH-KOL-007-Z04-R02-S05,WH-KOL-007-Z04-R02-S05-B01,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,BAB-007,WH-KOL-007-Z04-R02-S05,WH-KOL-007-Z04-R02-S05-B02,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,BAB-008,WH-KOL-007-Z04-R02-S05,WH-KOL-007-Z04-R02-S05-B03,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,BAB-009,WH-KOL-007-Z04-R02-S05,WH-KOL-007-Z04-R02-S05-B04,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-007,BAB-010,WH-KOL-007-Z04-R02-S05,WH-KOL-007-Z04-R02-S05-B05,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,ICE-001,WH-KOL-008-Z01-R01-S01,WH-KOL-008-Z01-R01-S01-B01,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,ICE-002,WH-KOL-008-Z01-R01-S01,WH-KOL-008-Z01-R01-S01-B02,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,ICE-003,WH-KOL-008-Z01-R01-S01,WH-KOL-008-Z01-R01-S01-B03,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,ICE-004,WH-KOL-008-Z01-R01-S01,WH-KOL-008-Z01-R01-S01-B04,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,ICE-005,WH-KOL-008-Z01-R01-S01,WH-KOL-008-Z01-R01-S01-B05,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,ICE-006,WH-KOL-008-Z01-R01-S02,WH-KOL-008-Z01-R01-S02-B01,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,ICE-007,WH-KOL-008-Z01-R01-S02,WH-KOL-008-Z01-R01-S02-B02,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,ICE-008,WH-KOL-008-Z01-R01-S02,WH-KOL-008-Z01-R01-S02-B03,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,ICE-009,WH-KOL-008-Z01-R01-S02,WH-KOL-008-Z01-R01-S02-B04,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,ICE-010,WH-KOL-008-Z01-R01-S02,WH-KOL-008-Z01-R01-S02-B05,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,CHO-001,WH-KOL-008-Z01-R01-S03,WH-KOL-008-Z01-R01-S03-B01,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,CHO-002,WH-KOL-008-Z01-R01-S03,WH-KOL-008-Z01-R01-S03-B02,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,CHO-003,WH-KOL-008-Z01-R01-S03,WH-KOL-008-Z01-R01-S03-B03,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,CHO-004,WH-KOL-008-Z01-R01-S03,WH-KOL-008-Z01-R01-S03-B04,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,CHO-005,WH-KOL-008-Z01-R01-S03,WH-KOL-008-Z01-R01-S03-B05,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,CHO-006,WH-KOL-008-Z01-R01-S04,WH-KOL-008-Z01-R01-S04-B01,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,CHO-007,WH-KOL-008-Z01-R01-S04,WH-KOL-008-Z01-R01-S04-B02,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,CHO-008,WH-KOL-008-Z01-R01-S04,WH-KOL-008-Z01-R01-S04-B03,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,CHO-009,WH-KOL-008-Z01-R01-S04,WH-KOL-008-Z01-R01-S04-B04,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,CHO-010,WH-KOL-008-Z01-R01-S04,WH-KOL-008-Z01-R01-S04-B05,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,SNK-001,WH-KOL-008-Z01-R01-S05,WH-KOL-008-Z01-R01-S05-B01,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,SNK-002,WH-KOL-008-Z01-R01-S05,WH-KOL-008-Z01-R01-S05-B02,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,SNK-003,WH-KOL-008-Z01-R01-S05,WH-KOL-008-Z01-R01-S05-B03,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,SNK-004,WH-KOL-008-Z01-R01-S05,WH-KOL-008-Z01-R01-S05-B04,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,SNK-005,WH-KOL-008-Z01-R01-S05,WH-KOL-008-Z01-R01-S05-B05,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,SNK-006,WH-KOL-008-Z01-R02-S01,WH-KOL-008-Z01-R02-S01-B01,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,SNK-007,WH-KOL-008-Z01-R02-S01,WH-KOL-008-Z01-R02-S01-B02,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,SNK-008,WH-KOL-008-Z01-R02-S01,WH-KOL-008-Z01-R02-S01-B03,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,SNK-009,WH-KOL-008-Z01-R02-S01,WH-KOL-008-Z01-R02-S01-B04,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,SNK-010,WH-KOL-008-Z01-R02-S01,WH-KOL-008-Z01-R02-S01-B05,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,BEV-001,WH-KOL-008-Z01-R02-S02,WH-KOL-008-Z01-R02-S02-B01,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,BEV-002,WH-KOL-008-Z01-R02-S02,WH-KOL-008-Z01-R02-S02-B02,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,BEV-003,WH-KOL-008-Z01-R02-S02,WH-KOL-008-Z01-R02-S02-B03,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,BEV-004,WH-KOL-008-Z01-R02-S02,WH-KOL-008-Z01-R02-S02-B04,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,BEV-005,WH-KOL-008-Z01-R02-S02,WH-KOL-008-Z01-R02-S02-B05,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,BEV-006,WH-KOL-008-Z01-R02-S03,WH-KOL-008-Z01-R02-S03-B01,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,BEV-007,WH-KOL-008-Z01-R02-S03,WH-KOL-008-Z01-R02-S03-B02,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,BEV-008,WH-KOL-008-Z01-R02-S03,WH-KOL-008-Z01-R02-S03-B03,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,BEV-009,WH-KOL-008-Z01-R02-S03,WH-KOL-008-Z01-R02-S03-B04,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,BEV-010,WH-KOL-008-Z01-R02-S03,WH-KOL-008-Z01-R02-S03-B05,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,DAI-001,WH-KOL-008-Z01-R02-S04,WH-KOL-008-Z01-R02-S04-B01,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,DAI-002,WH-KOL-008-Z01-R02-S04,WH-KOL-008-Z01-R02-S04-B02,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,DAI-003,WH-KOL-008-Z01-R02-S04,WH-KOL-008-Z01-R02-S04-B03,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,DAI-004,WH-KOL-008-Z01-R02-S04,WH-KOL-008-Z01-R02-S04-B04,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,DAI-005,WH-KOL-008-Z01-R02-S04,WH-KOL-008-Z01-R02-S04-B05,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,DAI-006,WH-KOL-008-Z01-R02-S05,WH-KOL-008-Z01-R02-S05-B01,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,DAI-007,WH-KOL-008-Z01-R02-S05,WH-KOL-008-Z01-R02-S05-B02,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,DAI-008,WH-KOL-008-Z01-R02-S05,WH-KOL-008-Z01-R02-S05-B03,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,DAI-009,WH-KOL-008-Z01-R02-S05,WH-KOL-008-Z01-R02-S05-B04,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,DAI-010,WH-KOL-008-Z01-R02-S05,WH-KOL-008-Z01-R02-S05-B05,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,BAK-001,WH-KOL-008-Z02-R01-S01,WH-KOL-008-Z02-R01-S01-B01,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,BAK-002,WH-KOL-008-Z02-R01-S01,WH-KOL-008-Z02-R01-S01-B02,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,BAK-003,WH-KOL-008-Z02-R01-S01,WH-KOL-008-Z02-R01-S01-B03,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,BAK-004,WH-KOL-008-Z02-R01-S01,WH-KOL-008-Z02-R01-S01-B04,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,BAK-005,WH-KOL-008-Z02-R01-S01,WH-KOL-008-Z02-R01-S01-B05,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,BAK-006,WH-KOL-008-Z02-R01-S02,WH-KOL-008-Z02-R01-S02-B01,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,BAK-007,WH-KOL-008-Z02-R01-S02,WH-KOL-008-Z02-R01-S02-B02,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,BAK-008,WH-KOL-008-Z02-R01-S02,WH-KOL-008-Z02-R01-S02-B03,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,BAK-009,WH-KOL-008-Z02-R01-S02,WH-KOL-008-Z02-R01-S02-B04,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,BAK-010,WH-KOL-008-Z02-R01-S02,WH-KOL-008-Z02-R01-S02-B05,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,STP-001,WH-KOL-008-Z02-R01-S03,WH-KOL-008-Z02-R01-S03-B01,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,STP-002,WH-KOL-008-Z02-R01-S03,WH-KOL-008-Z02-R01-S03-B02,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,STP-003,WH-KOL-008-Z02-R01-S03,WH-KOL-008-Z02-R01-S03-B03,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,STP-004,WH-KOL-008-Z02-R01-S03,WH-KOL-008-Z02-R01-S03-B04,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,STP-005,WH-KOL-008-Z02-R01-S03,WH-KOL-008-Z02-R01-S03-B05,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,STP-006,WH-KOL-008-Z02-R01-S04,WH-KOL-008-Z02-R01-S04-B01,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,STP-007,WH-KOL-008-Z02-R01-S04,WH-KOL-008-Z02-R01-S04-B02,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,STP-008,WH-KOL-008-Z02-R01-S04,WH-KOL-008-Z02-R01-S04-B03,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,STP-009,WH-KOL-008-Z02-R01-S04,WH-KOL-008-Z02-R01-S04-B04,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,STP-010,WH-KOL-008-Z02-R01-S04,WH-KOL-008-Z02-R01-S04-B05,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,FLO-001,WH-KOL-008-Z02-R01-S05,WH-KOL-008-Z02-R01-S05-B01,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,FLO-002,WH-KOL-008-Z02-R01-S05,WH-KOL-008-Z02-R01-S05-B02,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,FLO-003,WH-KOL-008-Z02-R01-S05,WH-KOL-008-Z02-R01-S05-B03,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
WH-KOL-008,FLO-004,WH-KOL-008-Z02-R01-S05,WH-KOL-008-Z02-R01-S05-B04,inventory_stock.xlsx/Inventory_Position,2026-09-21T14:25:30.977573+00:00
