warehouse_id,product_id,available_stock_units,avg_weekly_demand_units,weeks_of_cover_calc,reorder_flag_calc,stock_status,inventory_risk,shortage_units,capacity_utilization_pct,risk_source,pipeline_timestamp
WH-KOL-009,OIL-007,33,4.0,8.25,0,Healthy,NORMAL,0.0,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,OIL-008,25,4.0,6.25,0,Healthy,NORMAL,0.0,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,OIL-009,32,4.0,8.0,0,Healthy,NORMAL,0.0,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,OIL-010,40,5.6,7.14,0,Healthy,NORMAL,0.0,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,FRT-001,27,17.4,1.55,1,Healthy,NORMAL,7.8,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,FRT-002,28,14.4,1.94,1,Healthy,NORMAL,0.8,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,FRT-003,34,14.0,2.43,0,Healthy,NORMAL,0.0,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,FRT-004,34,20.7,1.64,1,Healthy,NORMAL,7.4,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,FRT-005,34,14.8,2.3,0,Healthy,NORMAL,0.0,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,FRT-006,38,20.5,1.85,1,Healthy,NORMAL,3.0,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,FRT-007,46,45.9,1.0,1,Healthy,NORMAL,45.8,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,FRT-008,30,18.4,1.63,1,Healthy,NORMAL,6.8,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,FRT-009,25,22.6,1.11,1,Healthy,NORMAL,20.2,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,FRT-010,34,17.4,1.95,1,Healthy,NORMAL,0.8,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,VEG-001,39,16.6,2.35,0,Healthy,NORMAL,0.0,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,VEG-002,25,13.0,1.92,1,Healthy,NORMAL,1.0,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,VEG-003,49,50.7,0.97,1,Healthy,NORMAL,52.4,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,VEG-004,33,16.6,1.99,1,Healthy,NORMAL,0.2,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,VEG-005,30,12.9,2.33,0,Healthy,NORMAL,0.0,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,VEG-006,36,14.1,2.55,0,Healthy,NORMAL,0.0,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,VEG-007,38,17.0,2.24,0,Healthy,NORMAL,0.0,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,VEG-008,60,45.4,1.32,1,Healthy,NORMAL,30.8,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,VEG-009,31,11.8,2.63,0,Healthy,NORMAL,0.0,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,VEG-010,42,34.6,1.21,1,Healthy,NORMAL,27.2,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,BIS-001,26,16.4,1.59,1,Healthy,NORMAL,6.8,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,BIS-002,34,11.1,3.06,0,Healthy,NORMAL,0.0,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,BIS-003,37,14.2,2.61,0,Healthy,NORMAL,0.0,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,BIS-004,30,15.8,1.9,1,Healthy,NORMAL,1.6,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,BIS-005,54,39.4,1.37,1,Healthy,NORMAL,24.8,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,BIS-006,29,17.7,1.64,1,Healthy,NORMAL,6.4,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,BIS-007,38,17.1,2.22,0,Healthy,NORMAL,0.0,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,BIS-008,62,51.8,1.2,1,Healthy,NORMAL,41.6,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,BIS-009,41,15.2,2.7,0,Healthy,NORMAL,0.0,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,BIS-010,35,11.1,3.15,0,Healthy,NORMAL,0.0,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,TEA-001,47,41.9,1.12,1,Healthy,NORMAL,36.8,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,TEA-002,54,55.6,0.97,1,Healthy,NORMAL,57.2,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,TEA-003,61,32.7,1.87,1,Healthy,NORMAL,4.4,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,TEA-004,55,51.3,1.07,1,Healthy,NORMAL,47.6,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,TEA-005,57,47.4,1.2,1,Healthy,NORMAL,37.8,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,TEA-006,69,57.1,1.21,1,Healthy,NORMAL,45.2,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,TEA-007,55,56.5,0.97,1,Healthy,NORMAL,58.0,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,TEA-008,41,46.4,0.88,1,Healthy,NORMAL,51.8,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,TEA-009,55,42.4,1.3,1,Healthy,NORMAL,29.8,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,TEA-010,65,40.4,1.61,1,Healthy,NORMAL,15.8,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,PCR-001,38,4.2,9.05,0,Healthy,NORMAL,0.0,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,PCR-002,36,4.0,9.0,0,Healthy,NORMAL,0.0,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,PCR-003,37,5.5,6.73,0,Healthy,NORMAL,0.0,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,PCR-004,39,5.5,7.09,0,Healthy,NORMAL,0.0,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,PCR-005,29,4.0,7.25,0,Healthy,NORMAL,0.0,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,PCR-006,33,4.0,8.25,0,Healthy,NORMAL,0.0,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,PCR-007,28,4.0,7.0,0,Healthy,NORMAL,0.0,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,PCR-008,41,5.5,7.45,0,Healthy,NORMAL,0.0,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,PCR-009,41,5.3,7.74,0,Healthy,NORMAL,0.0,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,PCR-010,39,4.9,7.96,0,Healthy,NORMAL,0.0,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,ORL-001,35,5.1,6.86,0,Healthy,NORMAL,0.0,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,ORL-002,33,5.4,6.11,0,Healthy,NORMAL,0.0,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,ORL-003,32,4.8,6.67,0,Healthy,NORMAL,0.0,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,ORL-004,29,5.5,5.27,0,Healthy,NORMAL,0.0,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,ORL-005,28,4.4,6.36,0,Healthy,NORMAL,0.0,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,ORL-006,31,4.0,7.75,0,Healthy,NORMAL,0.0,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,ORL-007,42,5.4,7.78,0,Healthy,NORMAL,0.0,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,ORL-008,38,4.5,8.44,0,Healthy,NORMAL,0.0,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,ORL-009,33,4.5,7.33,0,Healthy,NORMAL,0.0,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,ORL-010,35,4.9,7.14,0,Healthy,NORMAL,0.0,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,CLN-001,28,4.2,6.67,0,Healthy,NORMAL,0.0,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,CLN-002,36,4.1,8.78,0,Healthy,NORMAL,0.0,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,CLN-003,42,4.7,8.94,0,Healthy,NORMAL,0.0,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,CLN-004,33,4.0,8.25,0,Healthy,NORMAL,0.0,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,CLN-005,34,4.0,8.5,0,Healthy,NORMAL,0.0,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,CLN-006,40,4.0,10.0,0,Healthy,NORMAL,0.0,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,CLN-007,36,5.5,6.55,0,Healthy,NORMAL,0.0,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,CLN-008,29,4.3,6.74,0,Healthy,NORMAL,0.0,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,CLN-009,39,4.0,9.75,0,Healthy,NORMAL,0.0,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,CLN-010,25,4.1,6.1,0,Healthy,NORMAL,0.0,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,HOU-001,33,4.7,7.02,0,Healthy,NORMAL,0.0,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,HOU-002,35,4.0,8.75,0,Healthy,NORMAL,0.0,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,HOU-003,32,5.4,5.93,0,Healthy,NORMAL,0.0,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,HOU-004,35,5.0,7.0,0,Healthy,NORMAL,0.0,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,HOU-005,34,5.5,6.18,0,Healthy,NORMAL,0.0,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,HOU-006,35,4.9,7.14,0,Healthy,NORMAL,0.0,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,HOU-007,37,4.1,9.02,0,Healthy,NORMAL,0.0,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,HOU-008,25,4.5,5.56,0,Healthy,NORMAL,0.0,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,HOU-009,34,4.0,8.5,0,Healthy,NORMAL,0.0,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,HOU-010,28,5.2,5.38,0,Healthy,NORMAL,0.0,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,INS-001,73,40.7,1.79,1,Healthy,NORMAL,8.4,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,INS-002,37,21.1,1.75,1,Healthy,NORMAL,5.2,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,INS-003,41,17.5,2.34,0,Healthy,NORMAL,0.0,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,INS-004,68,43.5,1.56,1,Healthy,NORMAL,19.0,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,INS-005,47,17.0,2.76,0,Healthy,NORMAL,0.0,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,INS-006,41,34.3,1.2,1,Healthy,NORMAL,27.6,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,INS-007,33,19.7,1.68,1,Healthy,NORMAL,6.4,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,INS-008,73,57.2,1.28,1,Healthy,NORMAL,41.4,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,INS-009,63,47.1,1.34,1,Healthy,NORMAL,31.2,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,INS-010,61,46.7,1.31,1,Healthy,NORMAL,32.4,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,BAB-001,31,4.2,7.38,0,Healthy,NORMAL,0.0,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,BAB-002,26,4.4,5.91,0,Healthy,NORMAL,0.0,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,BAB-003,35,4.5,7.78,0,Healthy,NORMAL,0.0,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,BAB-004,28,4.0,7.0,0,Healthy,NORMAL,0.0,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,BAB-005,35,4.5,7.78,0,Healthy,NORMAL,0.0,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,BAB-006,43,4.2,10.24,0,Healthy,NORMAL,0.0,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,BAB-007,33,4.4,7.5,0,Healthy,NORMAL,0.0,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,BAB-008,29,4.0,7.25,0,Healthy,NORMAL,0.0,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,BAB-009,37,5.2,7.12,0,Healthy,NORMAL,0.0,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-009,BAB-010,38,5.4,7.04,0,Healthy,NORMAL,0.0,57.93,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,ICE-001,66,58.3,1.13,1,Healthy,NORMAL,50.6,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,ICE-002,65,104.1,0.62,1,Healthy,NORMAL,143.2,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,ICE-003,74,75.2,0.98,1,Healthy,NORMAL,76.4,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,ICE-004,69,64.7,1.07,1,Healthy,NORMAL,60.4,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,ICE-005,67,77.7,0.86,1,Healthy,NORMAL,88.4,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,ICE-006,54,92.8,0.58,1,Healthy,NORMAL,131.6,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,ICE-007,52,66.4,0.78,1,Healthy,NORMAL,80.8,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,ICE-008,43,69.0,0.62,1,Healthy,NORMAL,95.0,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,ICE-009,65,66.3,0.98,1,Healthy,NORMAL,67.6,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,ICE-010,47,46.1,1.02,1,Healthy,NORMAL,45.2,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,CHO-001,35,5.9,5.93,0,Healthy,NORMAL,0.0,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,CHO-002,32,5.9,5.42,0,Healthy,NORMAL,0.0,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,CHO-003,35,4.7,7.45,0,Healthy,NORMAL,0.0,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,CHO-004,38,6.1,6.23,0,Healthy,NORMAL,0.0,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,CHO-005,31,4.0,7.75,0,Healthy,NORMAL,0.0,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,CHO-006,44,5.0,8.8,0,Healthy,NORMAL,0.0,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,CHO-007,42,5.3,7.92,0,Healthy,NORMAL,0.0,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,CHO-008,30,4.2,7.14,0,Healthy,NORMAL,0.0,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,CHO-009,37,4.2,8.81,0,Healthy,NORMAL,0.0,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,CHO-010,31,4.0,7.75,0,Healthy,NORMAL,0.0,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,SNK-001,54,34.3,1.57,1,Healthy,NORMAL,14.6,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,SNK-002,78,39.8,1.96,1,Healthy,NORMAL,1.6,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,SNK-003,39,20.2,1.93,1,Healthy,NORMAL,1.4,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,SNK-004,65,50.5,1.29,1,Healthy,NORMAL,36.0,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,SNK-005,46,13.0,3.54,0,Healthy,NORMAL,0.0,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,SNK-006,64,31.3,2.04,0,Healthy,NORMAL,0.0,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,SNK-007,34,20.3,1.67,1,Healthy,NORMAL,6.6,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,SNK-008,54,37.0,1.46,1,Healthy,NORMAL,20.0,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,SNK-009,59,46.4,1.27,1,Healthy,NORMAL,33.8,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,SNK-010,56,56.2,1.0,1,Healthy,NORMAL,56.4,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,BEV-001,80,64.6,1.24,1,Healthy,NORMAL,49.2,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,BEV-002,72,75.7,0.95,1,Healthy,NORMAL,79.4,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,BEV-003,57,89.8,0.63,1,Healthy,NORMAL,122.6,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,BEV-004,77,88.0,0.88,1,Healthy,NORMAL,99.0,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,BEV-005,67,112.4,0.6,1,Healthy,NORMAL,157.8,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,BEV-006,70,82.7,0.85,1,Healthy,NORMAL,95.4,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,BEV-007,56,85.4,0.66,1,Healthy,NORMAL,114.8,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,BEV-008,76,83.4,0.91,1,Healthy,NORMAL,90.8,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,BEV-009,42,30.4,1.38,1,Healthy,NORMAL,18.8,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,BEV-010,58,75.6,0.77,1,Healthy,NORMAL,93.2,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,DAI-001,37,19.4,1.91,1,Healthy,NORMAL,1.8,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,DAI-002,65,56.3,1.15,1,Healthy,NORMAL,47.6,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,DAI-003,38,19.6,1.94,1,Healthy,NORMAL,1.2,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,DAI-004,39,16.2,2.41,0,Healthy,NORMAL,0.0,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,DAI-005,102,59.7,1.71,1,Healthy,NORMAL,17.4,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,DAI-006,39,16.7,2.34,0,Healthy,NORMAL,0.0,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,DAI-007,37,16.5,2.24,0,Healthy,NORMAL,0.0,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,DAI-008,48,22.1,2.17,0,Healthy,NORMAL,0.0,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,DAI-009,55,15.6,3.53,0,Healthy,NORMAL,0.0,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,DAI-010,92,49.0,1.88,1,Healthy,NORMAL,6.0,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,BAK-001,35,18.4,1.9,1,Healthy,NORMAL,1.8,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,BAK-002,44,25.2,1.75,1,Healthy,NORMAL,6.4,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,BAK-003,64,65.0,0.98,1,Healthy,NORMAL,66.0,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,BAK-004,61,90.0,0.68,1,Healthy,NORMAL,119.0,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,BAK-005,34,24.2,1.4,1,Healthy,NORMAL,14.4,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,BAK-006,36,21.3,1.69,1,Healthy,NORMAL,6.6,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,BAK-007,46,18.2,2.53,0,Healthy,NORMAL,0.0,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,BAK-008,27,22.6,1.19,1,Healthy,NORMAL,18.2,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,BAK-009,31,27.6,1.12,1,Healthy,NORMAL,24.2,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,BAK-010,47,17.8,2.64,0,Healthy,NORMAL,0.0,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,STP-001,38,4.3,8.84,0,Healthy,NORMAL,0.0,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,STP-002,48,5.1,9.41,0,Healthy,NORMAL,0.0,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,STP-003,34,4.5,7.56,0,Healthy,NORMAL,0.0,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,STP-004,37,6.0,6.17,0,Healthy,NORMAL,0.0,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,STP-005,40,5.2,7.69,0,Healthy,NORMAL,0.0,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,STP-006,36,5.9,6.1,0,Healthy,NORMAL,0.0,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,STP-007,43,5.1,8.43,0,Healthy,NORMAL,0.0,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,STP-008,34,4.0,8.5,0,Healthy,NORMAL,0.0,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,STP-009,39,4.7,8.3,0,Healthy,NORMAL,0.0,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,STP-010,39,4.9,7.96,0,Healthy,NORMAL,0.0,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,FLO-001,38,4.5,8.44,0,Healthy,NORMAL,0.0,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,FLO-002,37,4.1,9.02,0,Healthy,NORMAL,0.0,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,FLO-003,40,4.6,8.7,0,Healthy,NORMAL,0.0,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,FLO-004,44,5.9,7.46,0,Healthy,NORMAL,0.0,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,FLO-005,47,4.9,9.59,0,Healthy,NORMAL,0.0,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,FLO-006,45,4.5,10.0,0,Healthy,NORMAL,0.0,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,FLO-007,41,4.1,10.0,0,Healthy,NORMAL,0.0,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,FLO-008,31,4.0,7.75,0,Healthy,NORMAL,0.0,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,FLO-009,32,5.4,5.93,0,Healthy,NORMAL,0.0,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,FLO-010,43,4.8,8.96,0,Healthy,NORMAL,0.0,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,DAL-001,28,4.5,6.22,0,Healthy,NORMAL,0.0,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,DAL-002,33,4.1,8.05,0,Healthy,NORMAL,0.0,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,DAL-003,44,5.0,8.8,0,Healthy,NORMAL,0.0,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,DAL-004,35,4.4,7.95,0,Healthy,NORMAL,0.0,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,DAL-005,35,4.3,8.14,0,Healthy,NORMAL,0.0,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
WH-KOL-010,DAL-006,41,5.2,7.88,0,Healthy,NORMAL,0.0,61.24,INVENTORY,2026-09-21T14:26:38.170968+00:00
